tp,wl,mean_ap,sd_ap
1,400,0.03808421941411066,0.01084971408927507
1,404.6,0.04624938804165566,0.01277748688843774
1,408.7,0.05374006492568167,0.00460131589093892
1,412.5,0.06483085396115566,0.0081019373390123
1,416.9,0.077230304696581,0.00620461005250167
1,421.4,0.08830629807778,0.01351426623810185
1,426.5,0.099664406464006,0.01443756581493402
1,430.9,0.110585855990495,0.01643169228270384
1,435.5,0.11625513550032966,0.01653388220261707
1,439.8,0.11633745789372468,0.01879677764970603
1,444.8,0.11114414746855832,0.01929617636479838
1,449.9,0.10350900122646069,0.01910408030671655
1,455,0.097291475267006,0.0177141722266196
1,459.4,0.09413558346336932,0.01664578968127972
1,463.8,0.09218232660435734,0.01583321514171604
1,468.7,0.09088188398445268,0.01625235849649024
1,470,0.09077833310985084,0.01583460604378197
1,474,0.090459715034153,0.014560895751691
1,479.2,0.09277241875574968,0.01340884979419115
1,484.1,0.097918747897298,0.0133115480166676
1,489.2,0.10341551489677664,0.012696741334822
1,493.9,0.10301356269242834,0.01214154458046342
1,498.9,0.09226123888752534,0.01168763539330151
1,503.8,0.07512866932886833,0.01028426846624901
1,508.7,0.05641426652491699,0.00903016760617712
1,514,0.04045465936080433,0.00842615719965285
1,519.7,0.029458087130953,0.00787748448788396
1,524.8,0.02361531442298356,0.0071536446617472
1,529.9,0.02134777427973713,0.0065077341140101
1,532,0.02146548767960654,0.00642863020976729
1,534.6,0.02161122807944486,0.00633135879466146
1,539.6,0.02211341050409383,0.00547138066875804
1,544.4,0.02185494541219253,0.00521873099358613
1,549.7,0.02007004679434733,0.00505133212939827
1,554.6,0.01737878263049503,0.00458701654856079
1,560.1,0.0147799362725405,0.00419597020037108
1,565.2,0.01277584385253313,0.00434829375134451
1,569.8,0.01108836893981286,0.00416659726896473
1,574.2,0.0088686582338383,0.00394124334336976
1,579,0.00632361026469039,0.00368218199443751
1,583.4,0.00439195915737596,0.00348056726041148
1,587.8,0.00327854386419899,0.0032910124858458
1,592.7,0.00286525992820477,0.00427221482907637
1,597.4,0.00335914795036593,0.00424800389344454
1,602.1,0.0042890370005536,0.00396444922997787
1,607,0.00574423856285776,0.00374966844561552
1,612,0.00773995322854563,0.00375426056976307
1,616.9,0.01006043471367906,0.00381823917023727
1,621.9,0.01221206308087346,0.00364373588440723
1,626.5,0.0139619375924935,0.0037526562776957
1,631.2,0.01529716014583363,0.00384970729718158
1,635.8,0.0160364058763257,0.00365927430823381
1,640.8,0.01644154300608356,0.00369279480831325
1,645.3,0.01706195854209816,0.00364861868190445
1,650.2,0.01885455188661563,0.00360499084135797
1,654.9,0.0227230204083773,0.00348655271606551
1,659.3,0.0292743431607775,0.00342603485152824
1,660,0.03065441053623533,0.00345055946520696
1,663.9,0.038343357342357,0.00358729296723703
1,668.8,0.048002993415251,0.00347927777369864
1,673.2,0.05543312663278633,0.00352297276159681
1,677.6,0.058303772789525,0.00356251335496513
1,681.9,0.055292169321061,0.00322136569509283
1,686.1,0.046648603929216,0.00336267041969218
1,690,0.03516209373324366,0.00297148545079331
1,693.9,0.02393673991565023,0.00270804786739697
1,697.8,0.01501235650294516,0.00218981893895812
1,701.8,0.00870616448355303,0.00171767746361099
1,705.5,0.0046952648380725,0.00117445046022706
1,709.1,0.00231644116818287,9.34983621283258e-4
1,712.8,8.019309877486032e-4,4.987709211247824e-4
1,716.6,0,0
1,719.8,-4.3528131356227666e-4,3.203201541829759e-4
1,723.2,-6.066970357539366e-4,2.814464594174689e-4
1,726.5,-6.7597627308469e-4,7.093330452260703e-4
1,729.4,-8.619674026302168e-4,8.253220628661287e-4
1,732.3,-7.343533039540867e-4,3.346382927716942e-4
1,735.3,-6.856463777656633e-4,9.230016964830028e-4
1,738.3,-8.276203796360934e-12,3.3818356412453075e-11
1,741.3,5.479948640729867e-4,0.00116229809993911
1,744.2,0.0011606179531932,9.93756386713956e-4
1,746.7,0.00157745602240234,0.00168688556750309
1,749.4,0.00190106778578612,0.00218748929672866
2,400,0.03103389233570113,0.01790820199647856
2,404.6,0.040347541206183,0.00622872507214829
2,408.7,0.05450228665063933,0.00557693602359736
2,412.5,0.068320000837675,0.01252708745896985
2,416.9,0.08193820748945001,0.01895202914682571
2,421.4,0.093844903089159007,0.01767900992692028
2,426.5,0.1058288582033,0.0224289626069022
2,430.9,0.11602223621385968,0.02361651811231177
2,435.5,0.12181567110649232,0.02351715236739676
2,439.8,0.12175161589579,0.02638026542571275
2,444.8,0.11527502860656667,0.02223896448271139
2,449.9,0.10732716027902768,0.02107199795648056
2,455,0.099797383657236,0.02059274881701001
2,459.4,0.09617983413541832,0.01898516723049579
2,463.8,0.094563162198163,0.01750108523030242
2,468.7,0.09229784698992768,0.01497658059073122
2,470,0.09228717176447084,0.01431398068125419
2,474,0.09225432491691134,0.01235707379459879
2,479.2,0.09456032986436734,0.010645531131
2,484.1,0.100540416789865,0.00897731400615204
2,489.2,0.10638544896901836,0.00643787786875208
2,493.9,0.10535030296873368,0.0048644287743625
2,498.9,0.09349793582583832,0.00392267322872872
2,503.8,0.074469312621565,0.00273460192957717
2,508.7,0.05453865065406833,0.00268983913967951
2,514,0.037753997506533,0.00217559651758312
2,519.7,0.02606025059468893,0.00211513125619981
2,524.8,0.0197207549160415,0.00244836912327726
2,529.9,0.01748516145918346,0.00254786734808264
2,532,0.01762515324031968,0.0025756313604535
2,534.6,0.01779847639791689,0.00265229249370335
2,539.6,0.01839931755548153,0.00304202532739947
2,544.4,0.01826252497954076,0.00284812342485868
2,549.7,0.0168823611236131,0.0025317746369859
2,554.6,0.01438732196657036,0.00234528279237406
2,560.1,0.01217946635213826,0.00197582748792879
2,565.2,0.0105338746310162,0.00178059735121938
2,569.8,0.00911469500280186,0.0017395743059513
2,574.2,0.00700912474073676,0.00155430790539444
2,579,0.0045264586984267,0.00136879255901723
2,583.4,0.0027072074952729,0.00146573233048187
2,587.8,0.00170274177857528,0.00154098715284922
2,592.7,8.2986226661493e-4,0.00311913710992331
2,597.4,0.00131733815329005,0.00295722841855555
2,602.1,0.00230255343423003,0.00279505974588744
2,607,0.00388343506004306,0.00276644657070388
2,612,0.00600433562293286,0.00262676516230896
2,616.9,0.00847370941296446,0.00262226610841266
2,621.9,0.01073296617942433,0.00262582649081839
2,626.5,0.0125969830515175,0.00280491823656042
2,631.2,0.01395971337468966,0.00245930813480086
2,635.8,0.01470828969203246,0.00226003731614333
2,640.8,0.01528965228136466,0.00201277238736461
2,645.3,0.01604939007554253,0.00186815041097033
2,650.2,0.0179653070648815,0.00190097475476432
2,654.9,0.02214164881417226,0.00171414584565744
2,659.3,0.02927450110023313,0.00161073819222076
2,660,0.03075741625220878,0.00165743332258224
2,663.9,0.03901937209892967,0.00206578748053543
2,668.8,0.04935064472467734,0.0022539724734055
2,673.2,0.05729179716610433,0.00239092045544906
2,677.6,0.06036476124753167,0.0023244879976161
2,681.9,0.05710753031146933,0.00225358170771455
2,686.1,0.04793404045678034,0.00199955778565962
2,690,0.03573965482938633,0.00151742027076951
2,693.9,0.02397974770653863,0.00133215821028994
2,697.8,0.01469394080790166,0.00122674729924134
2,701.8,0.0082241195224015,0.00149741296431739
2,705.5,0.0042025519407609,0.00129898066593844
2,709.1,0.00186419766723246,8.169156069079053e-4
2,712.8,5.628356512706967e-4,6.057141043069587e-4
2,716.6,0,0
2,719.8,-2.14228465088682e-4,5.994354340056657e-4
2,723.2,-2.757654616272383e-4,0.00172290732806191
2,726.5,7.636061675334031e-5,0.00225470492837358
2,729.4,-1.0735114548678556e-5,0.00200869993907414
2,732.3,9.32853093760233e-5,0.00125012629568372
2,735.3,2.2449065748960295e-4,2.7170248930390064e-4
2,738.3,5.318162795021167e-4,9.211328316689614e-4
2,741.3,1.3992196290502079e-11,0.00211461249981243
2,744.2,-2.175791453490339e-5,0.00368127708714696
2,746.7,-8.042324849812566e-4,0.00504886510419759
2,749.4,-8.619001374342933e-4,0.00797034411077762
3,400,0.02909860525264733,0.0178776282453193
3,404.6,0.037237286319973,0.02620075348985753
3,408.7,0.049676165308772,0.03418703136548158
3,412.5,0.06191941535629799,0.03922314230794775
3,416.9,0.07490916058492034,0.04309544427465923
3,421.4,0.08628906712597267,0.04597548882808615
3,426.5,0.09767340845183968,0.05246584982045184
3,430.9,0.10850986295915868,0.05281476077897994
3,435.5,0.11628606553920032,0.0526760913933217
3,439.8,0.116713967631548,0.05160541575811121
3,444.8,0.11081042716066868,0.04917824296956748
3,449.9,0.10274681015401033,0.04496345769163469
3,455,0.095786653239809,0.04212125855248598
3,459.4,0.092684266220059,0.03879490509065265
3,463.8,0.090834302812466,0.03608131900048813
3,468.7,0.08877216276206834,0.03338595603911604
3,470,0.08877087148014674,0.032784713793188
3,474,0.08876689830500334,0.03098732130196296
3,479.2,0.0914748839642,0.02840659075147936
3,484.1,0.09720635879165368,0.02686345658974316
3,489.2,0.10308960869245666,0.02657321555858238
3,493.9,0.101850486549108,0.02463962032751746
3,498.9,0.09034626435150434,0.02171436766487684
3,503.8,0.07122835698173867,0.01894282197068448
3,508.7,0.05090373115239566,0.01672790933448124
3,514,0.03406554450698967,0.01420066632554114
3,519.7,0.02255770325061206,0.01205336367552871
3,524.8,0.01603090635822876,0.01054290059213843
3,529.9,0.01385546648234283,0.00936111976353104
3,532,0.01388564927151802,0.00911942861218936
3,534.6,0.01392301843906826,0.00882580388071062
3,539.6,0.0146383200401355,0.00782811144576564
3,544.4,0.01456311876548653,0.00752974007494113
3,549.7,0.01336291791023166,0.00722012332090591
3,554.6,0.01107860924210766,0.00682296491367192
3,560.1,0.00907532116251869,0.00636569196091003
3,565.2,0.00750811702810413,0.00616759096721405
3,569.8,0.00619896905620606,0.00601870912736314
3,574.2,0.00426664418787633,0.0057070692555196
3,579,0.00208330027373663,0.00546905332286658
3,583.4,3.2595755505456436e-4,0.00530012819352014
3,587.8,-5.485689319857366e-4,0.00480276880916509
3,592.7,-0.00121862565047505,0.00589522636118265
3,597.4,-5.000860882723067e-4,0.00560307017238521
3,602.1,6.4569788711971e-4,0.00530293271758886
3,607,0.00225172078113237,0.00517814301472333
3,612,0.00445259386706076,0.00534940715791239
3,616.9,0.00690342945475493,0.00566262930809442
3,621.9,0.0093152728680883,0.00567643068919758
3,626.5,0.01126099299901506,0.00557123757855848
3,631.2,0.01274671381985343,0.00574724447841261
3,635.8,0.0135333873178064,0.00561000905673379
3,640.8,0.01414468695472876,0.0056365666170198
3,645.3,0.01486678584131963,0.00562114713848124
3,650.2,0.01672615657276987,0.00553136116252842
3,654.9,0.02084790299276543,0.00527911663536364
