time, acs_timestamp, c, a, T_int, T_ext, flag_outside_calibration_range
yyyy/mm/dd HH:MM:SS.fff, ms, 1/m	lambda=400.5 404.8 408.9 412.6 416.9 421.7 426.5 431.1 435.7 440.0 444.9 450.0 454.8 459.4 464.0 468.5 473.8 479.0 484.1 489.0 493.5 498.6 503.5 508.5 513.7 519.4 524.2 529.2 533.9 538.9 544.0 549.0 554.1 559.3 564.5 569.3 573.6 578.1 582.5 586.9 591.2 595.5 600.3 605.0 609.8 614.7 619.7 624.5 629.2 633.7 638.5 643.1 647.9 652.6 657.0 661.6 666.4 670.8 675.4 679.8 683.8 687.9 692.0 695.5 699.6 703.4 707.1 710.7 714.4 717.7 721.1 724.3 727.5 730.5 733.4 736.4 739.2 742.1 744.8 747.6 749.8, 1/m	lambda=400.0 404.6 408.7 412.5 416.9 421.4 426.5 430.9 435.5 439.8 444.8 449.9 455.0 459.4 463.8 468.7 474.0 479.2 484.1 489.2 493.9 498.9 503.8 508.7 514.0 519.7 524.8 529.9 534.6 539.6 544.4 549.7 554.6 560.1 565.2 569.8 574.2 579.0 583.4 587.8 592.7 597.4 602.1 607.0 612.0 616.9 621.9 626.5 631.2 635.8 640.8 645.3 650.2 654.9 659.3 663.9 668.8 673.2 677.6 681.9 686.1 690.0 693.9 697.8 701.8 705.5 709.1 712.8 716.6 719.8 723.2 726.5 729.4 732.3 735.3 738.3 741.3 744.2 746.7 749.4 751.9, deg_C, deg_C, bool
2022/08/25 14:23:01.392, 35508338, [1.90138138 1.8766936  1.83039211 1.80775313 1.77511198 1.75103715 1.72535334 1.70854852 1.69094191 1.66749159 1.64374938 1.60703917 1.56534145 1.52965965 1.48743041 1.45045277 1.41692873 1.38595693 1.36311737 1.3536306  1.34022665 1.31915341 1.2807203  1.22782446 1.17155592 1.11484396 1.06663815 1.02726503 0.99441215 0.969377   0.94914565 0.92584517 0.90256616 0.87880336 0.85508355 0.83487026 0.81573244 0.79544151 0.77493594 0.7544902  0.73905758 0.72363715 0.70777578 0.69331056 0.67988223 0.66406988 0.65325313 0.64437257 0.63056693 0.6183305  0.60570521 0.59277521 0.58321162 0.57291792 0.56519163 0.56397051 0.56913559 0.57535652 0.58242341 0.58241568 0.57814515 0.56444579 0.53913324 0.51933096 0.49898307 0.48027049 0.46834691 0.45972292 0.45371873 0.4529311  0.45606186 0.4560324  0.45734686 0.46259871 0.46246971 0.46391817 0.46549417 0.4651049  0.46071379 0.45322479 0.44799494], [0.58384445 0.59083863 0.59215399 0.59460876 0.59401277 0.60074195 0.60151309 0.61107846 0.61040791 0.60167815 0.58667497 0.56350429 0.5436595  0.52859531 0.51747803 0.50695136 0.49699389 0.49348951 0.49608164 0.49949093 0.49403786 0.47173506 0.4373618  0.39796071 0.36226507 0.33354684 0.31360034 0.30229735 0.29543825 0.29065817 0.28479054 0.27945026 0.27089364 0.2632934  0.25578692 0.25075059 0.24434665 0.23771296 0.23088774 0.22552939 0.22233971 0.22071076 0.21880975 0.21857014 0.21871176 0.22143176 0.21826265 0.21686665 0.21480109 0.21309969 0.21040167 0.20818999 0.20798741 0.21245607 0.22004285 0.23197992 0.24497459 0.25504499 0.25772643 0.25209723 0.24000773 0.22145102 0.20187961 0.18536015 0.17404874 0.16704422 0.16494143 0.16466496 0.16674968 0.17151521 0.17710074 0.1828169  0.1882811  0.19641388 0.20365979 0.21038058 0.21425869 0.21949151 0.21704383 0.21523658 0.20003157], 25.28, 24.10, False
2022/08/25 14:23:01.642, 35508588, [1.8941395  1.85859856 1.82851181 1.78489652 1.77138492 1.73806279 1.71586224 1.69621316 1.68055283 1.65933062 1.63527411 1.59645147 1.55685226 1.52133724 1.4843571  1.4486705  1.41296055 1.38498433 1.36325404 1.34988124 1.33844966 1.3188785  1.27973534 1.22917246 1.17201676 1.11626134 1.06904152 1.03174639 1.00013113 0.97616812 0.95501412 0.93316977 0.90973874 0.88558817 0.86274391 0.84261759 0.82312462 0.80293172 0.7818581  0.76193289 0.74391049 0.72871382 0.71254705 0.69870707 0.68465516 0.66948069 0.65848097 0.64922476 0.63538392 0.62349462 0.61037643 0.59767956 0.58818389 0.57742299 0.56960686 0.56888929 0.5738206  0.58000812 0.58705741 0.58680148 0.58251784 0.56901865 0.54290693 0.52413391 0.50378484 0.48510479 0.47259185 0.46464943 0.45988236 0.45716299 0.46026254 0.46178823 0.46091001 0.46745013 0.46772398 0.47038571 0.47112808 0.46999251 0.46360956 0.45863203 0.45301641], [0.61522053 0.61225701 0.61498978 0.60068504 0.61255553 0.61393487 0.60494939 0.61591973 0.67374571 0.60168101 0.58689455 0.56383057 0.54241976 0.53407204 0.51753818 0.50706663 0.49863057 0.49492874 0.49739103 0.50127821 0.49512112 0.47367262 0.43815407 0.39924115 0.36279787 0.33534257 0.31523594 0.30246897 0.29634164 0.29112865 0.28603646 0.27955297 0.27198203 0.26413916 0.25747566 0.2514071  0.24520323 0.23847926 0.23135403 0.22547776 0.2228253  0.22031858 0.21903864 0.21856886 0.21881893 0.21782599 0.21756399 0.21747923 0.21537141 0.21356904 0.21087453 0.20829104 0.20909864 0.2124096  0.22075007 0.23270585 0.24513719 0.25538287 0.25876074 0.25305037 0.23983492 0.22205148 0.20255352 0.18609432 0.17387639 0.16807999 0.16487394 0.16539071 0.16752106 0.1718318  0.17756321 0.18320319 0.188793   0.19688724 0.2047601  0.21016959 0.21475555 0.21912821 0.21900544 0.21523422 0.2034386 ], 25.28, 24.10, False
2022/08/25 14:23:01.892, 35508839, [1.89120382 1.85992928 1.81652722 1.7892385  1.77385249 1.73807968 1.71407436 1.69470725 1.67799317 1.66015284 1.63557609 1.59685338 1.55889642 1.51917272 1.48325218 1.44746226 1.41548703 1.38381843 1.36570239 1.35113539 1.34096593 1.32013349 1.28134132 1.23071773 1.17379899 1.11797709 1.07224825 1.03323426 1.0016189  0.97822257 0.95600526 0.93501662 0.91089088 0.88613365 0.86329057 0.84334811 0.82336372 0.80403635 0.78312055 0.76293978 0.73266637 0.71593679 0.70081533 0.68702868 0.67370613 0.65815349 0.64735234 0.63814244 0.62402539 0.61284998 0.59966004 0.58719251 0.5776967  0.56857129 0.56297611 0.56568492 0.57439052 0.58667318 0.59903949 0.605057   0.60659407 0.59897902 0.58067826 0.56810738 0.55407399 0.54204667 0.53760911 0.53466137 0.53549779 0.54225487 0.54804556 0.55333237 0.55712089 0.56794275 0.57094485 0.57346229 0.58047453 0.58005108 0.57611303 0.57624035 0.56678704], [0.61918501 0.61843075 0.60546419 0.60069527 0.60758399 0.61150482 0.60495382 0.61302461 0.61212732 0.60320428 0.58667767 0.56629707 0.5447822  0.53064745 0.51835075 0.50783716 0.49858537 0.49418819 0.49738729 0.50130169 0.49407679 0.47171349 0.43685352 0.39761327 0.36214497 0.33350111 0.31316871 0.30146604 0.29543621 0.29089128 0.28502576 0.27858978 0.2711198  0.26264655 0.25620605 0.25001455 0.24368264 0.23761832 0.2301843  0.22472534 0.22246203 0.22012156 0.21892424 0.21871634 0.21889371 0.21745504 0.21756212 0.2172939  0.21569594 0.21334193 0.21060197 0.20847825 0.20906767 0.21255892 0.22043994 0.23249934 0.24529945 0.25482398 0.25893566 0.25281062 0.23969892 0.22118805 0.20172921 0.18586988 0.17380781 0.16736394 0.16439776 0.1641843  0.16790577 0.17155788 0.17663408 0.1832362  0.189318   0.19796239 0.20442763 0.20978662 0.21551647 0.21933012 0.21775884 0.21542262 0.20215617], 25.29, 24.11, False
2022/08/25 14:23:02.142, 35509088, [2.01203599 1.94385591 1.91481885 1.87453435 1.84687187 1.81550309 1.78904688 1.77847666 1.75050999 1.72921724 1.7043598  1.66546426 1.6239222  1.58894514 1.54552066 1.50982142 1.47747314 1.44501925 1.42530987 1.41013612 1.39718501 1.37392521 1.33338073 1.28024697 1.22305644 1.16430604 1.1172703  1.07613601 1.04340951 1.01705513 0.99457124 0.97020937 0.94574582 0.91878379 0.89516536 0.87377749 0.85282545 0.83235746 0.80965822 0.78859249 0.7514995  0.73493296 0.71934747 0.70573394 0.69085413 0.67594437 0.66545909 0.65582753 0.64211873 0.62985954 0.61714482 0.60433712 0.5945937  0.58432938 0.57645361 0.57550593 0.58046346 0.58688026 0.59462401 0.59449643 0.58921147 0.57697635 0.55126218 0.53186135 0.51340379 0.49357749 0.48106377 0.47376975 0.46608178 0.4673366  0.46854823 0.46892221 0.46997834 0.47536339 0.47494229 0.47735654 0.47917783 0.47684495 0.47406469 0.46531447 0.45891682], [0.61522899 0.61670785 0.60166719 0.60726626 0.60471786 0.61069462 0.60715353 0.6149543  0.61175269 0.60501043 0.59099058 0.56473891 0.54366103 0.52944878 0.52033529 0.50876327 0.49940476 0.49490838 0.49607941 0.50128963 0.49516003 0.4727444  0.4368816  0.39802872 0.36264991 0.3343075  0.31393526 0.30297936 0.29639021 0.29094176 0.28564622 0.27919483 0.27165303 0.26356335 0.25698497 0.25090022 0.24510482 0.23829832 0.23135749 0.22598084 0.2231091  0.22062828 0.21884659 0.21864437 0.21870918 0.21767875 0.21741776 0.2172944  0.21573666 0.2134247  0.21054281 0.20871099 0.20890457 0.21221209 0.22014877 0.23188442 0.24476103 0.25504321 0.25898755 0.25294061 0.24000607 0.22138888 0.20200389 0.18564695 0.17326517 0.16741845 0.16472765 0.16478706 0.16685901 0.17078553 0.17669685 0.18235749 0.1882778  0.19641064 0.20428081 0.2109668  0.21501843 0.21834655 0.2186531  0.21484899 0.20024234], 25.29, 24.11, False
2022/08/25 14:23:02.392, 35509338, [2.06472592 2.03462186 1.99310482 1.94802451 1.92870061 1.89340692 1.86937783 1.84604655 1.83345892 1.80738495 1.77790235 1.74220337 1.69571229 1.66052639 1.6199106  1.58244906 1.54719118 1.51813889 1.49541146 1.48326483 1.46856453 1.44735269 1.40982428 1.35630142 1.2995714  1.24472951 1.1959208  1.15777346 1.12632053 1.10255664 1.08117857 1.05674858 1.03310217 1.0091677  0.98574272 0.96503415 0.94497646 0.92444318 0.90182469 0.88127223 0.73867431 0.72345136 0.70759453 0.6938539  0.68059218 0.66494585 0.65395333 0.6447211  0.63074118 0.61902392 0.60570711 0.59313803 0.58337852 0.57291381 0.56519385 0.56416818 0.56854256 0.57637992 0.58286835 0.58265044 0.57837425 0.56541197 0.539626   0.52146623 0.50181753 0.48208612 0.47061604 0.4614985  0.45790667 0.45542976 0.45886464 0.45878713 0.46033786 0.46631113 0.46412098 0.46768534 0.47023547 0.46768372 0.46282705 0.45620826 0.45059002], [0.62047771 0.60686213 0.62073126 0.60348957 0.60185333 0.61069571 0.60715464 0.61205164 0.61250072 0.60168482 0.58804263 0.56613385 0.54502221 0.5318469  0.52033537 0.50876313 0.49938226 0.49420737 0.49804212 0.50069332 0.49571459 0.4722082  0.43778551 0.39802862 0.36206545 0.33430723 0.31388841 0.30261298 0.29583659 0.29179916 0.28554568 0.2786394  0.27102984 0.26329005 0.25714755 0.25065219 0.24500738 0.23743742 0.23109587 0.22494149 0.22306051 0.22054762 0.21926311 0.21882713 0.21944238 0.21859088 0.21781247 0.21750162 0.21594142 0.21395568 0.21150854 0.20900197 0.20954213 0.21331425 0.22101111 0.23240605 0.24574241 0.25603841 0.25883241 0.25343825 0.24071744 0.22186991 0.20242608 0.1861204  0.17489389 0.16761996 0.16508228 0.1641843  0.16740812 0.17264864 0.17712904 0.18369316 0.1887908  0.19753023 0.20560409 0.21037646 0.2167785  0.21746708 0.2190034  0.21504051 0.20152104], 25.29, 24.11, False
2022/08/25 14:23:02.642, 35509588, [2.7582402  2.72649396 2.67832021 2.64672538 2.61289773 2.5809502  2.54816722 2.52981477 2.51829488 2.49156978 2.46943281 2.43500748 2.39949043 2.36122912 2.32506402 2.28868646 2.2568451  2.23043786 2.20991307 2.19543849 2.18031709 2.15482631 2.11383684 2.0561991  1.99388458 1.92934356 1.87522855 1.82529506 1.78132492 1.74217903 1.70228153 1.65641465 1.60847898 1.56211524 1.51421633 1.46744864 1.42316715 1.37261335 1.32502154 1.28354366 0.87001926 0.85803969 0.84603897 0.83490338 0.82418575 0.81092062 0.80249419 0.79515481 0.7826876  0.77233074 0.75971639 0.74802751 0.73863016 0.72889322 0.72004691 0.71872291 0.72162159 0.72632452 0.72895609 0.7274167  0.72220909 0.70889476 0.68493001 0.66832107 0.65015127 0.63103849 0.6192283  0.61056571 0.60397827 0.60178168 0.60402078 0.60365937 0.60369296 0.60869044 0.60690171 0.61000702 0.61182536 0.60993398 0.60403647 0.59903343 0.58808014], [0.60079135 0.59798014 0.61500097 0.59601161 0.60471786 0.6073765  0.60433564 0.60915089 0.61191023 0.60501043 0.59143071 0.56941666 0.54626361 0.5318467  0.52045653 0.50968984 0.50024677 0.49636848 0.49869935 0.5018735  0.49677242 0.4746828  0.43818183 0.39920662 0.36356932 0.33570116 0.31633804 0.30378774 0.29624184 0.2920355  0.28571554 0.27939798 0.27169394 0.26423534 0.25726292 0.25135817 0.24482125 0.23807031 0.2314806  0.2262696  0.22290085 0.22058813 0.21934146 0.21878917 0.21929607 0.21840702 0.21828679 0.2178688  0.21571826 0.21381294 0.21177957 0.20891587 0.20934975 0.21320874 0.22081151 0.23265814 0.24574275 0.2561586  0.25878106 0.25330883 0.24083228 0.22227136 0.20236333 0.18625136 0.17387516 0.16729711 0.16610939 0.16460031 0.16790614 0.17114905 0.17706717 0.18369357 0.18931855 0.19697067 0.20428081 0.20888401 0.21564969 0.21715663 0.2172158  0.21523185 0.20002798], 25.29, 24.11, False
2022/08/25 14:23:02.892, 35509839, [1.89548418 1.84659275 1.82286636 1.78738993 1.75393397 1.7327054  1.70191648 1.6831678  1.66937248 1.64957526 1.62374427 1.58773034 1.54669922 1.50999879 1.47304563 1.4355041  1.40720018 1.37369866 1.35342185 1.34187714 1.33019097 1.3096212  1.27121    1.21904942 1.16510482 1.11019677 1.06348258 1.02721552 0.9957852  0.97273804 0.95239925 0.93043142 0.90803074 0.88504235 0.86276295 0.84383325 0.82590279 0.80756323 0.78585005 0.7677762  0.75071993 0.73531182 0.71934826 0.70537321 0.69138552 0.67576984 0.66528103 0.65599923 0.64229779 0.62986364 0.61696701 0.60434252 0.59386413 0.58415384 0.57684658 0.57493834 0.57986174 0.58647076 0.59377841 0.59362327 0.5889988  0.57503916 0.55023765 0.53133849 0.51113924 0.49176056 0.47911316 0.47203593 0.466056   0.46517294 0.46667854 0.46807027 0.46895175 0.4750489  0.47349796 0.47657405 0.4771143  0.4764889  0.47300634 0.46488366 0.45891702], [0.60736809 0.60686213 0.61120423 0.60538185 0.60863933 0.61150482 0.60997452 0.61544226 0.61704331 0.60349191 0.59099096 0.56473939 0.5446623  0.53073439 0.5194033  0.50965054 0.49942674 0.49707859 0.49738954 0.50189149 0.49677232 0.47418766 0.43815389 0.40000365 0.36519223 0.33601672 0.31581543 0.30574323 0.29784803 0.29307939 0.28809182 0.28157391 0.27254599 0.26570583 0.25838605 0.25266408 0.24648705 0.23938093 0.23294851 0.22692648 0.22358232 0.22160057 0.22032708 0.21976078 0.21940415 0.21906661 0.21894433 0.21895308 0.2164325  0.21456948 0.21188101 0.20983314 0.20985419 0.21351046 0.22182816 0.23340345 0.24581023 0.25649713 0.25958835 0.25428358 0.24104471 0.22247158 0.20367161 0.18720954 0.17499826 0.16877873 0.16618802 0.16575254 0.16806928 0.17337598 0.1775305  0.18456132 0.1907923  0.19753023 0.20545628 0.21096621 0.21628019 0.21964213 0.21721529 0.21810154 0.20152104], 25.29, 24.10, False
2022/08/25 14:23:03.142, 35510088, [2.23494014 2.17460544 2.14257789 2.08248078 2.04202385 2.00747079 1.97009132 1.93486478 1.90663938 1.87504207 1.83390848 1.78537331 1.72942745 1.67965901 1.62736332 1.58067613 1.52816931 1.48527006 1.45622078 1.42922233 1.40983418 1.37666102 1.32859944 1.27029003 1.20772341 1.14621793 1.09392733 1.05066721 1.01557026 0.9871159  0.96239225 0.93620633 0.90999594 0.88232435 0.85789406 0.83558639 0.81411921 0.79280529 0.77054299 0.74907257 0.74760904 0.73154126 0.71622125 0.7023093  0.68890622 0.67367279 0.66266184 0.65408752 0.64039213 0.62848433 0.61592503 0.60363534 0.5942312  0.58470331 0.57699611 0.57664694 0.58123325 0.58869664 0.59610033 0.59536922 0.59246023 0.5789134  0.55249673 0.53426956 0.51510251 0.49539486 0.48334808 0.47553252 0.46991663 0.4681421  0.47095002 0.47159445 0.47112766 0.47795275 0.47566431 0.47980003 0.47948857 0.47746784 0.47155331 0.46559127 0.45862763], [0.6112844  0.6095527  0.60165973 0.60677544 0.60366271 0.61401332 0.60901082 0.61302011 0.61383014 0.60016192 0.59076998 0.56752734 0.5449014  0.53158468 0.52045637 0.50872461 0.49781133 0.49492843 0.49738841 0.50069428 0.49624366 0.47321875 0.43775771 0.3984786  0.36372801 0.3339488  0.31508494 0.30351881 0.2960399  0.29195038 0.28726415 0.28030568 0.27212907 0.26418749 0.25783101 0.25120649 0.24505912 0.23838902 0.23157031 0.22652295 0.22362512 0.22187245 0.22025408 0.2196512  0.21988392 0.21917519 0.21890646 0.21877125 0.21655458 0.21430409 0.21223043 0.21002349 0.20989985 0.21396502 0.22193797 0.23356301 0.24639803 0.25639905 0.2595892  0.25446867 0.24143014 0.22317383 0.20335749 0.18714517 0.17482825 0.16857852 0.16625542 0.16569157 0.16823739 0.17192274 0.17833477 0.18412841 0.19029348 0.19809204 0.20615723 0.21166248 0.21641489 0.21601912 0.21846147 0.21599832 0.20109343], 25.29, 24.11, False
2022/08/25 14:23:03.392, 35510338, [1.87245231 1.84292471 1.81465072 1.76615509 1.74650593 1.7165069  1.69718482 1.67655371 1.66443514 1.63792687 1.6150015  1.583995   1.53654755 1.50387228 1.46335714 1.43053207 1.39371388 1.36702088 1.34422648 1.33175262 1.32069795 1.29971558 1.26057311 1.20911729 1.15374536 1.0986021  1.05184457 1.01361529 0.98258805 0.95776739 0.93694794 0.91521828 0.89140464 0.86774269 0.84486979 0.82471472 0.80467694 0.78599788 0.76406006 0.74466342 0.72744172 0.7116273  0.69605986 0.68200761 0.6685949  0.65328265 0.64231546 0.6332986  0.61904417 0.60717149 0.59482495 0.58195873 0.57202294 0.56243415 0.55396539 0.55323303 0.55865284 0.56507895 0.57196027 0.57147569 0.56778675 0.5541244  0.52855531 0.51002358 0.48970357 0.47032595 0.45860781 0.44989543 0.44521618 0.44321877 0.44675047 0.44584226 0.4478574  0.45422082 0.45261018 0.45537199 0.45510604 0.45375254 0.4509524  0.44442907 0.43756208], [0.62047771 0.60511959 0.60928633 0.6119554  0.60969647 0.61815486 0.61341943 0.61350662 0.61212732 0.60320428 0.58848057 0.56892422 0.54602309 0.53056055 0.52033537 0.50702747 0.50097652 0.49492751 0.49607904 0.50248156 0.49623042 0.47270297 0.43919737 0.39934329 0.36419255 0.33574453 0.31503767 0.30356623 0.29704223 0.29146316 0.28689334 0.28096368 0.27236544 0.26450766 0.26274019 0.25170008 0.24581502 0.23856849 0.23187421 0.22593713 0.22418102 0.22198672 0.22063112 0.21987166 0.22013794 0.2197177  0.21948458 0.21905704 0.21708485 0.2148147  0.21255933 0.21031366 0.21053671 0.21441704 0.22204528 0.23372042 0.24646493 0.25712541 0.26031424 0.2548904  0.2420635  0.22307334 0.20333429 0.1873676  0.17540768 0.16876581 0.16721458 0.16635509 0.16906122 0.17337598 0.17950754 0.18458412 0.19080595 0.19804773 0.20648433 0.2118705  0.21654565 0.21896913 0.2190034  0.2173365  0.20002738], 25.29, 24.11, False
