exp,exp_no,phyto,source,tp,date,time,plot_date,plot_datetime,bottle,wl,count,count_se,slope,beta,ap,cp,bp,beta_corr,bbp,bb_b
TP22-14,2,italic('T. Pseudonana'),Optics,11,2022-05-19,05:00:00,2022-11-28,2022-11-28T05:00:00Z,A,660,20,2.49920802410325,6.045767611476665e-6,1.209153522295333e-4,0.01522714434894223,0.2300083729881281,0.21478122863918583,1.2139446593332186e-4,8.538155493373448e-4,0.003975280124557263
TP22-14,2,italic('T. Pseudonana'),Optics,11,2022-05-19,05:00:00,2022-11-28,2022-11-28T05:00:00Z,B,660,29,2.188235707186061,6.045767611476665e-6,1.753272607328233e-4,0.01689637888385099,0.26470329714313934,0.24780691825928836,1.7612441302271425e-4,0.0012387530296422567,0.004998863786143813
TP22-14,2,italic('T. Pseudonana'),Optics,11,2022-05-19,05:00:00,2022-11-28,2022-11-28T05:00:00Z,C,660,11,2.4340778090768715,6.045767611476665e-6,6.650344372624331e-5,0.02010944850782314,0.2099285543053389,0.18981910579751576,6.675363694939917e-5,4.6950487210448816e-4,0.002473433167498531
TP22-14,2,italic('T. Pseudonana'),Optics,12,2022-05-19,07:00:00,2022-11-28,2022-11-28T07:00:00Z,A,470,12,1.535192708216824,1.2418143084928173e-5,1.490177170191381e-4,0.02650435926799191,0.3249994877646226,0.29849512849663073,1.4987026042116545e-4,0.0010540971348818615,0.0035313713164794903
TP22-14,2,italic('T. Pseudonana'),Optics,12,2022-05-19,07:00:00,2022-11-28,2022-11-28T07:00:00Z,B,470,16,1.125061372521685,1.2418143084928173e-5,1.9869028935885077e-4,0.02242325456132309,0.30355892810235846,0.28113567354103536,1.9974089241429042e-4,0.0014048571198913807,0.004997078820330938
TP22-14,2,italic('T. Pseudonana'),Optics,12,2022-05-19,07:00:00,2022-11-28,2022-11-28T07:00:00Z,C,470,14,1.4471689707145614,1.2418143084928173e-5,1.7385400318899443e-4,0.02451463158251086,0.26790679517783017,0.24339216359531937,1.7468442501291376e-4,0.0012286250213827837,0.005047923496113788
TP22-14,2,italic('T. Pseudonana'),Optics,12,2022-05-19,07:00:00,2022-11-28,2022-11-28T07:00:00Z,A,532,31,1.6345107354656978,6.072827119596022e-6,1.8825764070747668e-4,0.01154400186219094,0.3011800420212766,0.2896360401590856,1.8919774389180343e-4,0.0013307029640304627,0.004594397034635469
TP22-14,2,italic('T. Pseudonana'),Optics,12,2022-05-19,07:00:00,2022-11-28,2022-11-28T07:00:00Z,B,532,32,1.684987028599837,6.072827119596022e-6,1.943304678270727e-4,0.01055895062605742,0.28528826053191486,0.2747293099058575,1.952478493165077e-4,0.001373255761203112,0.0049985775513857284
TP22-14,2,italic('T. Pseudonana'),Optics,12,2022-05-19,07:00:00,2022-11-28,2022-11-28T07:00:00Z,C,532,27,1.6182805846643762,6.072827119596022e-6,1.6396633222909258e-4,0.01149612763740661,0.24708334691489364,0.23558721927748705,1.6464558568413608e-4,0.0011580178726111289,0.0049154528677854735
TP22-14,2,italic('T. Pseudonana'),Optics,12,2022-05-19,07:00:00,2022-11-28,2022-11-28T07:00:00Z,A,660,16,1.6231414933133772,6.045767611476665e-6,9.673228178362665e-5,0.0161937479497136,0.2292580849782318,0.21306433702851815,9.7116635392622e-5,6.830599134814873e-4,0.0032058857104277443
TP22-14,2,italic('T. Pseudonana'),Optics,12,2022-05-19,07:00:00,2022-11-28,2022-11-28T07:00:00Z,B,660,29,1.6259604935887941,6.045767611476665e-6,1.753272607328233e-4,0.01472499217533948,0.2244060680263677,0.2096810758510282,1.760044797935221e-4,0.0012379094915519558,0.005903773082657452
TP22-14,2,italic('T. Pseudonana'),Optics,12,2022-05-19,07:00:00,2022-11-28,2022-11-28T07:00:00Z,C,660,20,2.048864747463854,6.045767611476665e-6,1.209153522295333e-4,0.01585481466848179,0.18106139972121377,0.16520658505273195,1.2130335650567356e-4,8.531747405045924e-4,0.0051642901536416925
TP22-14,2,italic('T. Pseudonana'),Optics,13,2022-05-19,09:00:00,2022-11-28,2022-11-28T09:00:00Z,A,470,14,1.070440015878658,1.2418143084928173e-5,1.7385400318899443e-4,0.02274325445498616,0.28645346400660376,0.26371020955161756,1.7472784182669663e-4,0.0012289303890980704,0.0046601547630165776
TP22-14,2,italic('T. Pseudonana'),Optics,13,2022-05-19,09:00:00,2022-11-28,2022-11-28T09:00:00Z,B,470,8.5,1.4487571537304629,1.2418143084928173e-5,1.0555421622188947e-4,0.01767179966270086,0.19848688382169813,0.18081508415899725,1.0592630686030186e-4,7.45021835928513e-4,0.004120352233851178
TP22-14,2,italic('T. Pseudonana'),Optics,13,2022-05-19,09:00:00,2022-11-28,2022-11-28T09:00:00Z,C,470,10,1.0016292341769872,1.2418143084928173e-5,1.2418143084928174e-4,0.01897682238923827,0.21227025401037736,0.1932934316211391,1.2464986803409277e-4,8.767120867669041e-4,0.004535653795444462
TP22-14,2,italic('T. Pseudonana'),Optics,13,2022-05-19,09:00:00,2022-11-28,2022-11-28T09:00:00Z,A,532,27,1.2425171707183786,6.072827119596022e-6,1.6396633222909258e-4,0.01022277687869689,0.26529671664893617,0.2550739397702393,1.64687573075371e-4,0.0011583131866292503,0.004541087920124705
TP22-14,2,italic('T. Pseudonana'),Optics,13,2022-05-19,09:00:00,2022-11-28,2022-11-28T09:00:00Z,B,532,14.5,1.7394957345817261,6.072827119596022e-6,8.805599323414232e-5,0.00832664307937288,0.18403372824468084,0.17570708516530795,8.832706119359863e-5,6.212393431162569e-4,0.003535653343357129
TP22-14,2,italic('T. Pseudonana'),Optics,13,2022-05-19,09:00:00,2022-11-28,2022-11-28T09:00:00Z,C,532,18,1.7941986354449333,6.072827119596022e-6,1.0931088815272839e-4,0.00898429168253573,0.19637286207446808,0.18738857039193232,1.096702405754984e-4,7.713544104585493e-4,0.00411633649184272
TP22-14,2,italic('T. Pseudonana'),Optics,13,2022-05-19,09:00:00,2022-11-28,2022-11-28T09:00:00Z,A,660,22,1.4448632755289554,6.045767611476665e-6,1.3300688745248663e-4,0.01404714593043377,0.2031725268908381,0.18912538096040432,1.334741834312559e-4,9.387770057928934e-4,0.0049637811753539185
TP22-14,2,italic('T. Pseudonana'),Optics,13,2022-05-19,09:00:00,2022-11-28,2022-11-28T09:00:00Z,B,660,18,1.8414496403615868,6.045767611476665e-6,1.0882381700657998e-4,0.01150330764586721,0.13675617991049008,0.12525287226462284,1.0908626061350803e-4,7.672470471762504e-4,0.0061255844541056184
TP22-14,2,italic('T. Pseudonana'),Optics,13,2022-05-19,09:00:00,2022-11-28,2022-11-28T09:00:00Z,C,660,15,1.7635205297208187,6.045767611476665e-6,9.0686514172149985e-05,0.01214406721238332,0.1467183466198088,0.13457427940742547,9.09207487979707e-5,6.394817793732173e-4,0.004751887078192538
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,1,2022-08-16,09:00:00,2022-11-27,2022-11-27T09:00:00Z,A,470,17.5,2.171538306779496,1.2418143084928173e-5,2.1731750398624303e-4,0.05760802100328853,0.6950301362893081,0.6374221152860196,2.1998980221089564e-4,0.0015472757541227552,0.002427395782194461
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,1,2022-08-16,09:00:00,2022-11-27,2022-11-27T09:00:00Z,B,470,19.5,2.3707946513456406,1.2418143084928173e-5,2.4215379015609937e-4,0.05298305373938768,0.6484707942138375,0.5954877404744497,2.449264806394425e-4,0.0017226653291534085,0.00289286447405431
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,1,2022-08-16,09:00:00,2022-11-27,2022-11-27T09:00:00Z,A,532,55,1.6689347585212464,6.072827119596022e-6,3.340054915777812e-4,0.00867886709306393,0.5350101107092202,0.5263312436161562,3.3688061150209984e-4,0.00236941529549423,0.004501756876933951
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,1,2022-08-16,09:00:00,2022-11-27,2022-11-27T09:00:00Z,B,532,55,1.7431838484792763,6.072827119596022e-6,3.340054915777812e-4,0.01360649059922601,0.4982915930496417,0.4846851024504157,3.367261280276273e-4,0.0023683287517905593,0.004886324625652889
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,1,2022-08-16,09:00:00,2022-11-27,2022-11-27T09:00:00Z,A,660,65,2.2889992628290448,6.045767611476665e-6,3.9297489474598323e-4,0.01698690833471365,0.34928775894723396,0.3323008506125203,3.9528503102038396e-4,0.002780196801482506,0.008366505220669318
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,1,2022-08-16,09:00:00,2022-11-27,2022-11-27T09:00:00Z,B,660,57,2.2807186104075177,6.045767611476665e-6,3.4460875385416994e-4,0.01965236189149063,0.32398619343398655,0.30433383154249594,3.465190914838131e-4,0.0024372065577819495,0.008008332643890195
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,2,2022-08-16,11:00:00,2022-11-27,2022-11-27T11:00:00Z,A,470,17,1.9833250379868348,1.2418143084928173e-5,2.1110843244377895e-4,0.05626166192798811,0.7047407327672952,0.6484790708393071,2.137300869400813e-4,0.0015032486875546519,0.0023181144236606465
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,2,2022-08-16,11:00:00,2022-11-27,2022-11-27T11:00:00Z,B,470,25,2.0527754301314416,1.2418143084928173e-5,3.1045357712320435e-4,0.0746110660339948,0.5923356360691862,0.5177245700351913,3.138919709283429e-4,0.002207727045300171,0.0042642887223801355
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,2,2022-08-16,11:00:00,2022-11-27,2022-11-27T11:00:00Z,A,532,62,1.506297361631831,6.072827119596022e-6,3.7651528141495336e-4,0.01306114427217575,0.5530361929787232,0.5399750487065474,3.799024597894343e-4,0.0026720050613994934,0.004948386166731215
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,2,2022-08-16,11:00:00,2022-11-27,2022-11-27T11:00:00Z,B,532,56,1.9953849097607033,6.072827119596022e-6,3.4007831869737725e-4,0.01296853167870103,0.448121791276596,0.43515325959789497,3.425743816288197e-4,0.0024094618448255323,0.0055370419310474765
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,2,2022-08-16,11:00:00,2022-11-27,2022-11-27T11:00:00Z,A,660,73,1.8073651312000596,6.045767611476665e-6,4.413410356377966e-4,0.01833056190768194,0.378263607555664,0.359933045647982,4.4415072601567665e-4,0.003123888664990302,0.008679082687077016
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,2,2022-08-16,11:00:00,2022-11-27,2022-11-27T11:00:00Z,B,660,56,2.1097492521526964,6.045767611476665e-6,3.3856298624269324e-4,0.01952264398812609,0.28207976617892905,0.26255712219080296,3.4021571706691176e-4,0.0023928724190791055,0.00911372123183229
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,3,2022-08-16,13:00:00,2022-11-27,2022-11-27T13:00:00Z,A,470,22,2.380893456159209,1.2418143084928173e-5,2.7319914786841983e-4,0.08842664579280526,0.8273943869182386,0.7389677411254334,2.773321668119686e-4,0.001950587405570355,0.0026396110371471
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,3,2022-08-16,13:00:00,2022-11-27,2022-11-27T13:00:00Z,A,532,67,1.7759266752413227,6.072827119596022e-6,4.068794170129335e-4,0.0204669550339867,0.6468109190070922,0.6263439639731055,4.11213747569807e-4,0.002892229798755666,0.004617638175052095
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,3,2022-08-16,13:00:00,2022-11-27,2022-11-27T13:00:00Z,A,660,77,2.015073731565887,6.045767611476665e-6,4.655241060837032e-4,0.02383275362808517,0.4359805034595064,0.4121477498314212,4.6897137487763934e-4,0.003298462157942001,0.008003106068857964
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,4,2022-08-16,15:00:00,2022-11-27,2022-11-27T15:00:00Z,A,470,35.5,1.9377405904165,1.2418143084928173e-5,4.4084407951495015e-4,0.08539310676388709,1.0686069228301889,0.9832138160663016,4.491727628795441e-4,0.003159210647180747,0.003213147125841151
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,4,2022-08-16,15:00:00,2022-11-27,2022-11-27T15:00:00Z,B,470,13,2.5027033644023406,1.2418143084928173e-5,1.6143586010406626e-4,0.05721391280759265,0.8073918468867924,0.7501779340791997,1.6370692060006242e-4,0.0011514158678307598,0.001534857019280441
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,4,2022-08-16,15:00:00,2022-11-27,2022-11-27T15:00:00Z,A,532,73,2.7204628785641507,6.072827119596022e-6,4.433163797305096e-4,0.01297036782456688,0.8539405506737586,0.8409701828491918,4.4941359271192984e-4,0.00316090449915377,0.0037586403936994326
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,4,2022-08-16,15:00:00,2022-11-27,2022-11-27T15:00:00Z,B,532,49.5,2.018339039992822,6.072827119596022e-6,3.006049424200031e-4,0.00929980573981665,0.6110105006737608,0.6017106949339441,3.0355757522426284e-4,0.002135041131018089,0.0035482851626103705
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,4,2022-08-16,15:00:00,2022-11-27,2022-11-27T15:00:00Z,A,660,80.5,1.75224253131115,6.045767611476665e-6,4.8668429272387154e-4,0.02106338811203792,0.5978911278417663,0.5768277397297285,4.914994436427195e-4,0.0034569110234671514,0.005992969452347906
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,4,2022-08-16,15:00:00,2022-11-27,2022-11-27T15:00:00Z,B,660,61,2.9994200711449923,6.045767611476665e-6,3.687918243000766e-4,0.02155734164850484,0.3759207777789925,0.35436343613048765,3.7115414416859287e-4,0.002610474679020383,0.007366659234162988
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,5,2022-08-16,17:00:00,2022-11-27,2022-11-27T17:00:00Z,A,470,13,2.3321380501372833,1.2418143084928173e-5,1.6143586010406626e-4,0.07835739403848319,1.0767990874842774,0.9984416934457944,1.644797257536003e-4,0.0011568513137683125,0.0011586568563416249
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,5,2022-08-16,17:00:00,2022-11-27,2022-11-27T17:00:00Z,B,470,38,2.525927535441704,1.2418143084928173e-5,4.718894372272706e-4,0.09118567263318944,1.035020223899369,0.94383455126618,4.8061745756570096e-4,0.0033803736883522683,0.00358153204268418
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,5,2022-08-16,17:00:00,2022-11-27,2022-11-27T17:00:00Z,A,532,56,2.6347830072862055,6.072827119596022e-6,3.4007831869737725e-4,0.0095818889335101,0.8356542358510637,0.8260723469175536,3.4462965047452797e-4,0.002423917367859821,0.0029342676545275285
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,5,2022-08-16,17:00:00,2022-11-27,2022-11-27T17:00:00Z,B,532,74,1.6423958626414492,6.072827119596022e-6,4.4938920685010564e-4,0.01381924541388463,0.8161858303191505,0.8023665849052659,4.5531008327912747e-4,0.0032023768619512606,0.003991164290982232
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,5,2022-08-16,17:00:00,2022-11-27,2022-11-27T17:00:00Z,A,660,58,2.3596588562935183,6.045767611476665e-6,3.506545214656466e-4,0.02155308863088422,0.5413720227931387,0.5198189341622544,3.538149949264753e-4,0.002488521547785122,0.004787285310789321
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,5,2022-08-16,17:00:00,2022-11-27,2022-11-27T17:00:00Z,B,660,87,3.0266009381434293,6.045767611476665e-6,5.259817821984699e-4,0.02261686257542106,0.5499534650370116,0.5273366024615905,5.308069741555676e-4,0.003733376515529665,0.0070796840160580205
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,6,2022-08-16,19:00:00,2022-11-27,2022-11-27T19:00:00Z,A,470,29,1.9958377752064167,1.2418143084928173e-5,3.6012614946291703e-4,0.10065292424852176,1.2509726258490566,1.1503197016005349,3.681096717079463e-4,0.0025890616936223737,0.0022507322877457444
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,6,2022-08-16,19:00:00,2022-11-27,2022-11-27T19:00:00Z,B,470,17,2.3775364222494235,1.2418143084928173e-5,2.1110843244377895e-4,0.03649553561215256,1.1025584972641511,1.0660629616519983,2.1496432829951339e-4,0.0015119295978104556,0.0014182366822570508
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,6,2022-08-16,19:00:00,2022-11-27,2022-11-27T19:00:00Z,A,532,67,1.8442188719444161,6.072827119596022e-6,4.068794170129335e-4,0.01235985622352403,0.9875387485375884,0.9751788923140644,4.133323277659942e-4,0.002907130615692546,0.002981125451550771
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,6,2022-08-16,19:00:00,2022-11-27,2022-11-27T19:00:00Z,B,532,66,2.256017605873664,6.072827119596022e-6,4.0080658989333744e-4,-0.00479437533068345,0.8637513888567396,0.868545764187423,4.0621216100385655e-4,0.0028570516516421814,0.003289465874391922
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,6,2022-08-16,19:00:00,2022-11-27,2022-11-27T19:00:00Z,A,660,72.5,2.452155583665356,6.045767611476665e-6,4.3831815183205825e-4,0.02453716782821765,0.6588613568004592,0.6343241889722415,4.4311319399186275e-4,0.0031165912897099957,0.004913246796972423
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,6,2022-08-16,19:00:00,2022-11-27,2022-11-27T19:00:00Z,B,660,74.5,2.4187476379429134,6.045767611476665e-6,4.5040968705501155e-4,0.01532675771756893,0.5655786780624275,0.5502519203448585,4.5457494727869956e-4,0.003197206358146023,0.005810441072413238
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,7,2022-08-16,21:00:00,2022-11-27,2022-11-27T21:00:00Z,A,470,19,2.560696224848774,1.2418143084928173e-5,2.359447186136353e-4,0.07213263523611506,1.3169119061635228,1.2447792709274077,2.4126267272242934e-4,0.0016968963112226462,0.0013632106115957364
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,7,2022-08-16,21:00:00,2022-11-27,2022-11-27T21:00:00Z,B,470,28,3.146816547911019,1.2418143084928173e-5,3.4770800637798886e-4,0.10247193220627338,1.1578954231446523,1.055423490938379,3.549143672559599e-4,0.0024962538705249476,0.002365168003135427
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,7,2022-08-16,21:00:00,2022-11-27,2022-11-27T21:00:00Z,A,532,66,2.198887036217356,6.072827119596022e-6,4.0080658989333744e-4,0.00331644198479867,1.0297041555858188,1.0263877136010202,4.0734535682744957e-4,0.002865021868465404,0.0027913641507005624
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,7,2022-08-16,21:00:00,2022-11-27,2022-11-27T21:00:00Z,B,532,67,2.0899055570688545,6.072827119596022e-6,4.068794170129335e-4,0.01571258174470618,0.9086472388028304,0.8929346570581241,4.1285511853316674e-4,0.0029037742134040002,0.003251944798481468
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,7,2022-08-16,21:00:00,2022-11-27,2022-11-27T21:00:00Z,A,660,72,2.1939061005141762,6.045767611476665e-6,4.3529526802631993e-4,0.02115760821798988,0.6704873229551171,0.6493297147371273,4.40102369196041e-4,0.0030954149617181165,0.0047670927288015075
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,7,2022-08-16,21:00:00,2022-11-27,2022-11-27T21:00:00Z,B,660,76,2.7479596619345745,6.045767611476665e-6,4.5947833847222657e-4,0.02766354839809131,0.5976646517238201,0.5700011033257287,4.6409453057532263e-4,0.003264161372770275,0.005726587814874739
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,8,2022-08-16,23:00:00,2022-11-27,2022-11-27T23:00:00Z,A,470,14,2.7157939180237176,1.2418143084928173e-5,1.7385400318899443e-4,0.05362477307084678,1.1465597371069192,1.0929349640360722,1.7722251968191178e-4,0.001246476450419681,0.0011404854739174959
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,8,2022-08-16,23:00:00,2022-11-27,2022-11-27T23:00:00Z,B,470,25.5,2.458165899982492,1.2418143084928173e-5,3.1666264866566843e-4,0.09038066921757834,1.0658902463521995,0.9755095771346212,3.2266926826301584e-4,0.0022694612675967403,0.002326436685801551
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,8,2022-08-16,23:00:00,2022-11-27,2022-11-27T23:00:00Z,A,532,59,2.0892392214446835,6.072827119596022e-6,3.582968000561653e-4,-0.00112214988700135,0.8948867662411347,0.896008916128136,3.633372247257524e-4,0.0025554951763148764,0.002852086770919388
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,8,2022-08-16,23:00:00,2022-11-27,2022-11-27T23:00:00Z,B,532,55.5,2.4624925152688486,6.072827119596022e-6,3.370419051375792e-4,0.01163894106852653,0.8284638807092195,0.8168249396406929,3.415306734909243e-4,0.0024021210304790656,0.0029408027520997546
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,8,2022-08-16,23:00:00,2022-11-27,2022-11-27T23:00:00Z,A,660,67.5,2.1940253518270736,6.045767611476665e-6,4.080893137746749e-4,0.0181909512736235,0.5781220415825462,0.5599310903089226,4.1197169486496257e-4,0.002897560743467243,0.005174852394548433
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,8,2022-08-16,23:00:00,2022-11-27,2022-11-27T23:00:00Z,B,660,62.5,2.4121139851903806,6.045767611476665e-6,3.778604757172916e-4,0.02641838981612065,0.531113995993002,0.5046956061768815,3.812485077991189e-4,0.002681472352284521,0.005313048735646692
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,9,2022-08-17,03:00:00,2022-11-28,2022-11-28T03:00:00Z,A,470,20,2.5096215247002203,1.2418143084928173e-5,2.483628616985635e-4,0.11537584478740982,1.1887373213207564,1.0733614765333466,2.5370936962614617e-4,0.0017844388797621346,0.0016624771046612988
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,9,2022-08-17,03:00:00,2022-11-28,2022-11-28T03:00:00Z,B,470,28,2.5066701371046647,1.2418143084928173e-5,3.4770800637798886e-4,0.07071094088120831,1.0657638186792415,0.9950528777980334,3.5413935371341376e-4,0.0024908028921093715,0.0025031864614283657
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,9,2022-08-17,03:00:00,2022-11-28,2022-11-28T03:00:00Z,A,532,69.5,1.4725782741191005,6.072827119596022e-6,4.220614848119235e-4,0.02305042893631763,0.9292728636170212,0.9062224346807036,4.284720861230951e-4,0.003013614556283404,0.003325468936713329
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,9,2022-08-17,03:00:00,2022-11-28,2022-11-28T03:00:00Z,B,532,77,1.604172941301208,6.072827119596022e-6,4.6760768820889367e-4,0.00155006606300995,0.8318071823404272,0.8302571162774173,4.7374798362830847e-4,0.00333205794662204,0.004013284416713973
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,9,2022-08-17,03:00:00,2022-11-28,2022-11-28T03:00:00Z,A,660,81.5,2.1090883949602777,6.045767611476665e-6,4.927300603353482e-4,0.03038522667443692,0.6178365631059034,0.5874513364314664,4.978691444715099e-4,0.003501711662198372,0.005960854023194295
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,9,2022-08-17,03:00:00,2022-11-28,2022-11-28T03:00:00Z,B,660,86,2.019564557486412,6.045767611476665e-6,5.199360145869932e-4,0.01806244903745465,0.5500878014642642,0.5320253524268096,5.246507868699111e-4,0.003690077602447305,0.006935905564678794
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,10,2022-08-17,07:00:00,2022-11-28,2022-11-28T07:00:00Z,A,470,30,2.9181942840555086,1.2418143084928173e-5,3.725442925478452e-4,0.10891292323756877,1.0741100536792434,0.9651971304416748,3.7982480819161955e-4,0.0026714589068352356,0.00276778579481766
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,10,2022-08-17,07:00:00,2022-11-28,2022-11-28T07:00:00Z,B,470,26.5,3.3979735057117972,1.2418143084928173e-5,3.290807917505966e-4,0.07499999166077093,0.9383086642452864,0.8633086725845154,3.345338049382086e-4,0.0023529092717629843,0.0027254553863324494
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,10,2022-08-17,07:00:00,2022-11-28,2022-11-28T07:00:00Z,A,532,84.5,2.1279280962061278,6.072827119596022e-6,5.131538916058638e-4,0.02518055855428867,0.8432351411702126,0.8180545826159239,5.202735429167264e-4,0.0036592907051885386,0.004473162039490186
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,10,2022-08-17,07:00:00,2022-11-28,2022-11-28T07:00:00Z,B,532,67.5,2.93052722968396,6.072827119596022e-6,4.099158305727315e-4,0.01478221057523167,0.7143299681914911,0.6995477576162594,4.146649143175597e-4,0.0029165032267899037,0.0041691266894029085
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,10,2022-08-17,07:00:00,2022-11-28,2022-11-28T07:00:00Z,A,660,91,2.8469575084934187,6.045767611476665e-6,5.501648526443766e-4,0.03013152707308051,0.5695462179760333,0.5394146909029528,5.554799716925262e-4,0.003906911518001592,0.007242871920046561
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,10,2022-08-17,07:00:00,2022-11-28,2022-11-28T07:00:00Z,B,660,80.5,3.1071843909388126,6.045767611476665e-6,4.8668429272387154e-4,0.02723613868975316,0.45017288320130466,0.4229367445115515,4.904362528795534e-4,0.0034494331800702235,0.008155908004763134
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,11,2022-08-17,09:00:00,2022-11-28,2022-11-28T09:00:00Z,A,470,17,2.7776071260459267,1.2418143084928173e-5,2.1110843244377895e-4,0.10658269760803564,1.0383156726415077,0.931732975033472,2.151018391657605e-4,0.00151289676641161,0.0016237450073689408
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,11,2022-08-17,09:00:00,2022-11-28,2022-11-28T09:00:00Z,B,470,26,3.534525706840783,1.2418143084928173e-5,3.228717202081325e-4,0.08278866685789092,0.9077657231132108,0.8249770562553199,0.00032812504527041293,0.002307833916685962,0.0027974522432921054
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,11,2022-08-17,09:00:00,2022-11-28,2022-11-28T09:00:00Z,A,532,63,2.928861774225101,6.072827119596022e-6,3.8258810853454935e-4,0.02326810635776468,0.7966510675177306,0.773382961159966,3.875963520440917e-4,0.0027261192649708564,0.0035249280135187617
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,11,2022-08-17,09:00:00,2022-11-28,2022-11-28T09:00:00Z,B,532,67,3.426353752671599,6.072827119596022e-6,4.068794170129335e-4,0.02460768064342369,0.687600444539005,0.6629927638955814,4.1151613764817753e-4,0.0028943566284170765,0.00436559308944875
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,11,2022-08-17,09:00:00,2022-11-28,2022-11-28T09:00:00Z,A,660,84,2.4513912445254316,6.045767611476665e-6,5.078444793640399e-4,0.03129512862234101,0.5126634180849345,0.4813682894625935,5.123087636601882e-4,0.003603271245619376,0.00748547697157642
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,11,2022-08-17,09:00:00,2022-11-28,2022-11-28T09:00:00Z,B,660,69,2.9256794345565282,6.045767611476665e-6,4.1715796519188993e-4,0.03300185843661064,0.4287897468145474,0.3957878883779368,4.202902141450168e-4,0.0029560681972804507,0.0074688192440535445
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,12,2022-08-17,11:00:00,2022-11-28,2022-11-28T11:00:00Z,A,470,34.5,3.606082163710163,1.2418143084928173e-5,4.28425936430022e-4,0.11452392218868342,1.1719532879559773,1.057429365767294,4.375250494012409e-4,0.0030772876467742545,0.0029101590578026995
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,12,2022-08-17,11:00:00,2022-11-28,2022-11-28T11:00:00Z,B,470,35.5,3.0466461259826607,1.2418143084928173e-5,4.4084407951495015e-4,0.12037725501331913,0.9530738050314416,0.8326965500181225,4.4873000264207617e-4,0.0031560965383746168,0.0037902120986401692
