----,
DateTime:,      2022/08/16, 17:19:05, 1660695544,
   71,      175.8,    414.830,      70.805,
   72,      178.3,    414.848,      69.924,
   73,      180.8,    414.793,      70.405,
   74,      183.3,    414.885,      70.163,
   75,      185.8,    414.866,      70.888,
   76,      188.3,    414.939,      70.407,
   77,      190.8,    414.775,      70.473,
   78,      193.3,    414.848,      70.229,
   79,      195.8,    414.848,      70.477,
   80,      198.3,    414.958,      70.469,
   81,      200.8,    414.866,      70.235,
   82,      203.3,    414.939,      70.722,
   83,      205.8,    414.885,      70.393,
   84,      208.3,    414.903,      70.237,
   85,      210.8,    414.885,      70.400,
   86,      213.3,    414.885,      70.555,
   87,      215.8,    414.885,      70.467,
   88,      218.3,    414.830,      70.784,
   89,      220.8,    414.866,      70.882,
   90,      223.3,    414.958,      70.482,
   91,      225.8,    414.903,      70.152,
   92,      228.3,    414.921,      70.063,
   93,      230.8,    414.921,      70.479,
   94,      233.3,    414.848,      70.060,
   95,      235.8,    414.830,      70.470,
   96,      238.3,    414.885,      70.548,
   97,      240.8,    414.775,      70.315,
   98,      243.3,    414.921,      71.117,
   99,      245.8,    414.903,      70.874,
  100,      250.8,    412.998,      70.643,
  101,      273.3,    409.848,      72.775,
  102,      295.8,    409.667,      72.689,
  103,      318.3,    409.522,      72.799,
  104,      343.3,    409.119,      72.286,
  105,      368.3,    409.010,      71.827,
  106,      395.8,    408.863,      70.576,
  107,      423.3,    408.719,      71.593,
  108,      453.3,    408.519,      70.661,
  109,      483.3,    408.446,      70.372,
  110,      515.8,    408.280,      69.753,
  111,      550.8,    408.134,      70.622,
  112,      585.8,    408.007,      70.643,
  113,      623.3,    407.916,      71.178,
  114,      663.3,    407.643,      70.316,
  115,      705.8,    407.462,      70.117,
  116,      748.3,    407.407,      69.967,
  117,      793.3,    407.317,      69.592,
  118,      840.8,    407.205,      69.192,
  119,      890.8,    407.205,      69.795,
  120,      943.3,    406.987,      69.407,
  121,      998.3,    406.877,      69.664,
  122,     1055.8,    406.971,      69.696,
  123,     1115.8,    406.826,      69.495,
  124,     1178.3,    406.757,      69.205,
  125,     1245.8,    406.665,      68.757,
  126,     1315.8,    406.630,      68.313,
  127,     1388.3,    406.576,      68.912,
  128,     1465.8,    406.614,      68.431,
  129,     1545.8,    406.341,      68.765,
  130,     1630.8,    406.287,      67.883,
  131,     1720.8,    406.286,      68.296,
  132,     1815.8,    406.232,      67.732,
  133,     1913.3,    406.270,      66.985,
  134,     2015.8,    406.363,      67.732,
  135,     2123.3,    406.197,      66.688,
  136,     2238.3,    406.343,      68.010,
  137,     2358.3,    406.013,      66.946,
  138,     2483.3,    406.161,      66.880,
  139,     2615.8,    405.979,      66.148,
  140,     2753.3,    405.981,      65.327,
  141,     2898.3,    405.946,      66.245,
  142,     3050.8,    406.019,      65.756,
  143,     3210.8,    405.983,      65.837,
  144,     3378.3,    405.856,      65.205,
  145,     3555.8,    406.022,      65.356,
  146,     3740.8,    406.059,      64.853,
  147,     3935.8,    405.947,      64.123,
  148,     4140.8,    405.893,      64.366,
  149,     4355.8,    405.950,      64.359,
  150,     4580.8,    405.877,      63.715,
  151,     4818.3,    405.934,      63.470,
  152,     5068.3,    405.824,      64.064,
  153,     5330.8,    405.934,      62.980,
  154,     5605.8,    405.933,      62.669,
  155,     5895.8,    405.731,      62.686,
  156,     6200.8,    405.805,      62.122,
  157,     6520.8,    405.840,      62.218,
  158,     6855.8,    405.659,      61.416,
  159,     7208.3,    405.772,      61.992,
  160,     7578.3,    405.681,      62.137,
  161,     7965.8,    405.646,      60.976,
  162,     8373.3,    405.538,      60.831,
  163,     8800.8,    405.506,      61.098,
  164,     9250.8,    405.561,      61.011,
  165,     9723.3,    405.543,      60.775,
  166,    10220.8,    405.572,      60.549,
  167,    10743.3,    405.505,      60.183,
  168,    11290.8,    405.581,      60.017,
  169,    11865.8,    405.464,      59.942,
  170,    12470.8,    405.496,      60.241,
  171,    13105.8,    405.327,      60.619,
  172,    13773.3,    405.420,      59.806,
  173,    14475.8,    405.311,      59.361,
  174,    15213.3,    405.330,      59.163,
  175,    15988.3,    405.256,      59.452,
  176,    16800.8,    405.238,      59.126,
  177,    17655.8,    405.184,      58.447,
  178,    18553.3,    405.192,      58.638,
  179,    19495.8,    405.249,      59.144,
  180,    20485.8,    405.097,      58.872,
  181,    21525.8,    405.025,      57.912,
  182,    22618.3,    405.079,      58.128,
  183,    23768.3,    405.042,      58.284,
  184,    24975.8,    405.063,      57.908,
  185,    26243.3,    405.094,      57.786,
  186,    27575.8,    404.997,      57.545,
  187,    28975.8,    404.805,      57.578,
  188,    30445.8,    404.969,      57.487,
  189,    31990.8,    404.886,      58.263,
  190,    33613.3,    404.818,      57.893,
  191,    35318.3,    404.759,      57.476,
  192,    37108.3,    404.781,      58.211,
  193,    38990.8,    404.692,      57.286,
  194,    40968.3,    404.675,      58.461,
  195,    43045.8,    404.667,      56.561,
  196,    45228.3,    404.612,      57.129,
  197,    47520.8,    404.643,      57.312,
  198,    49928.3,    404.575,      57.121,
  199,    52458.3,    404.512,      57.692,
  200,    55115.8,    404.643,      57.096,
  201,    57908.3,    404.489,      57.486,
  202,    60843.3,    404.568,      57.358,
  203,    63925.8,    404.427,      57.490,
  204,    67163.3,    404.592,      56.244,
  205,    70565.8,    404.491,      56.305,
  206,    74140.8,    404.485,      57.268,
  207,    77895.8,    404.471,      56.341,
  208,    81840.8,    404.293,      56.900,
  209,    85985.8,    404.420,      56.646,
  210,    90340.8,    404.317,      56.725,
  211,    94915.8,    404.301,      57.347,
  212,    99723.3,    404.312,      58.208,
  213,   104773.3,    404.254,      57.302,
  214,   110078.3,    404.244,      57.269,
  215,   115653.3,    404.217,      56.911,
  216,   121508.3,    404.196,      56.470,
  217,   127660.8,    404.144,      57.295,
  218,   134125.8,    404.256,      56.997,
  219,   140915.8,    404.202,      57.059,
  220,   148050.8,    404.034,      56.617,
  221,   155545.8,    404.200,      56.784,
  222,   163420.8,    404.117,      57.680,
  223,   171695.8,    404.090,      56.264,
  224,   180388.3,    403.998,      57.351,
  225,   189520.8,    404.111,      56.811,
  226,   199115.8,    404.105,      56.938,
  227,   209195.8,    404.074,      56.166,
  228,   219785.8,    403.931,      57.389,
  229,   219825.8,    405.940,      59.665,
  230,   219865.8,    406.179,      62.247,
  231,   219905.8,    406.415,      63.470,
  232,   219945.8,    406.618,      64.701,
  233,   219985.8,    406.634,      65.612,
  234,   220025.8,    406.690,      65.747,
  235,   220065.8,    406.780,      66.207,
  236,   220105.8,    406.906,      66.425,
  237,   220145.8,    407.032,      66.793,
  238,   220185.8,    407.012,      66.875,
  239,   220225.8,    407.084,      66.444,
  240,   220265.8,    407.230,      66.612,
  241,   220305.8,    407.174,      67.566,
  242,   220345.8,    407.173,      68.024,
  243,   220385.8,    407.226,      68.190,
  244,   220425.8,    407.335,      67.601,
  245,   220465.8,    407.335,      67.194,
  246,   220505.8,    407.409,      68.333,
  247,   220545.8,    407.464,      68.416,
  248,   220585.8,    407.521,      68.156,
  249,   220625.8,    407.520,      68.966,
  250,   220665.8,    407.516,      68.474,
  251,   220705.8,    407.532,      68.156,
  252,   220745.8,    407.495,      68.421,
  253,   220785.8,    407.626,      69.482,
  254,   220825.8,    407.754,      69.297,
  255,   220865.8,    407.736,      69.372,
  256,   220905.8,    407.570,      68.800,
  257,   220945.8,    407.533,      69.132,
  258,   220985.8,    407.736,      68.611,
  259,   221025.8,    407.642,      68.703,
  260,   221065.8,    407.550,      68.768,
  261,   221105.8,    407.732,      69.579,
  262,   221145.8,    407.750,      69.843,
  263,   221185.8,    407.658,      69.453,
  264,   221225.8,    407.659,      68.587,
  265,   221265.8,    407.699,      69.563,
  266,   221305.8,    407.628,      69.158,
  267,   221345.8,    407.699,      70.293,
  268,   221385.8,    407.847,      69.086,
  269,   221425.8,    407.755,      69.318,
  270,   221465.8,    407.665,      69.004,
  271,   221505.8,    407.593,      68.929,
  272,   221545.8,    407.610,      69.564,
  273,   221585.8,    407.666,      69.541,
  274,   221625.8,    407.776,      68.822,
  275,   221665.8,    407.703,      69.635,
  276,   221705.8,    407.796,      69.835,
  277,   221745.8,    407.873,      70.656,
  278,   221785.8,    407.821,      70.094,
  279,   221825.8,    407.806,      69.630,
  280,   221865.8,    407.790,      69.535,
  281,   221905.8,    407.864,      69.949,
  282,   221945.8,    407.883,      70.377,
  283,   221985.8,    407.720,      69.791,
  284,   222025.8,    407.738,      69.547,
  285,   222065.8,    407.775,      69.391,
  286,   222105.8,    407.684,      69.800,
  287,   222145.8,    407.850,      70.134,
  288,   222185.8,    407.795,      69.970,
  289,   222225.8,    407.778,      69.727,
  290,   222265.8,    407.763,      69.547,
  291,   222305.8,    407.838,      69.296,
  292,   222345.8,    407.781,      69.772,
  293,   222385.8,    407.762,      69.923,
  294,   222425.8,    407.873,      69.997,
  295,   222465.8,    407.781,      69.424,
  296,   222505.8,    407.818,      69.556,
  297,   222545.8,    407.874,      69.801,
  298,   222585.8,    407.782,      69.821,
  299,   222625.8,    407.748,      69.162,
  300,   222665.8,    407.877,      70.061,
  301,   222705.8,    407.841,      69.974,
  302,   222745.8,    407.841,      70.283,
  303,   222785.8,    407.877,      70.505,
  304,   222825.8,    407.858,      69.283,
  305,   222865.8,    407.783,      69.529,
  306,   222905.8,    407.781,      69.695,
  307,   222945.8,    407.928,      70.098,
  308,   222985.8,    407.928,      69.857,
  309,   223025.8,    407.782,      69.202,
  310,   223065.8,    407.835,      69.938,
  311,   223105.8,    407.852,      69.535,
  312,   223145.8,    407.741,      70.033,
  313,   223185.8,    407.811,      69.956,
  314,   223225.8,    407.939,      70.667,
  315,   223265.8,    407.831,      69.756,
  316,   223305.8,    407.814,      69.116,
  317,   223345.8,    407.848,      69.196,
  318,   223385.8,    407.846,      69.019,
  319,   223425.8,    407.806,      69.730,
  320,   223465.8,    407.914,      70.055,
  321,   223505.8,    407.951,      69.471,
  322,   223545.8,    407.880,      69.749,
  323,   223585.8,    407.807,      69.997,
  324,   223625.8,    407.808,      69.203,
  325,   223665.8,    407.734,      69.865,
  326,   223705.8,    407.859,      69.602,
  327,   223745.8,    407.894,      70.007,
  328,   223785.8,    407.819,      69.278,
  329,   223825.8,    407.873,      69.380,
  330,   223865.8,    407.853,      69.213,
  331,   223905.8,    407.961,      69.717,
  332,   223945.8,    407.943,      69.638,
  333,   223985.8,    407.832,      70.046,
  334,   224025.8,    407.888,      70.032,
  335,   224065.8,    407.833,      69.477,
  336,   224105.8,    407.960,      69.432,
  337,   224145.8,    407.922,      69.742,
  338,   224185.8,    407.865,      69.904,
  339,   224225.8,    407.863,      69.336,
  340,   224265.8,    407.772,      69.180,
  341,   224305.8,    407.752,      69.755,
  342,   224345.8,    407.898,      69.112,
  343,   224385.8,    407.916,      70.078,
  344,   224425.8,    407.987,      69.579,
  345,   224465.8,    407.765,      69.098,
  346,   224505.8,    407.929,      69.097,
  347,   224545.8,    407.893,      68.909,
  348,   224585.8,    407.783,      69.234,
  349,   224625.8,    407.874,      69.810,
  350,   224665.8,    407.836,      69.572,
  351,   224705.8,    407.817,      69.970,
  352,   224745.8,    407.909,      69.690,
  353,   224785.8,    407.873,      68.870,
  354,   224825.8,    407.872,      69.845,
  355,   224865.8,    407.833,      69.534,
  356,   224905.8,    407.959,      70.010,
  357,   224945.8,    407.921,      69.191,
  358,   224985.8,    407.792,      69.134,
  359,   225025.8,    407.864,      68.645,
  360,   225065.8,    407.957,      69.809,
  361,   225105.8,    407.954,      69.143,
  362,   225145.8,    407.952,      70.036,
  363,   225185.8,    407.879,      69.691,
  364,   225225.8,    407.751,      69.604,
  365,   225265.8,    407.842,      69.919,
  366,   225305.8,    407.898,      70.420,
  367,   225345.8,    407.861,      69.209,
  368,   225385.8,    407.880,      69.855,
  369,   225425.8,    407.918,      69.129,
  370,   225465.8,    407.844,      69.529,
  371,   225505.8,    407.823,      69.989,
  372,   225545.8,    407.877,      70.126,
  373,   225585.8,    407.947,      69.895,
  374,   225625.8,    407.875,      69.266,
  375,   225665.8,    407.968,      69.922,
  376,   225705.8,    407.987,      69.352,
  377,   225745.8,    407.897,      69.448,
  378,   225785.8,    407.897,      70.093,
  379,   225825.8,    407.879,      69.752,
  380,   225865.8,    407.786,      69.427,
  381,   225905.8,    407.841,      68.780,
  382,   225945.8,    407.935,      69.691,
  383,   225985.8,    407.934,      69.522,
  384,   226025.8,    407.879,      69.531,
  385,   226065.8,    407.880,      69.534,
  386,   226105.8,    407.879,      69.447,
  387,   226145.8,    407.842,      69.443,
  388,   226185.8,    407.859,      69.785,
  389,   226225.8,    407.968,      69.618,
  390,   226265.8,    407.969,      70.176,
  391,   226305.8,    408.007,      70.008,
  392,   226345.8,    407.897,      69.366,
  393,   226385.8,    407.842,      69.542,
  394,   226425.8,    407.824,      68.803,
  395,   226465.8,    407.824,      69.613,
  396,   226505.8,    408.005,      69.224,
  397,   226545.8,    408.008,      69.419,
  398,   226585.8,    407.883,      69.730,
  399,   226625.8,    407.921,      69.884,
  400,   226665.8,    407.975,      69.081,
  401,   226705.8,    407.901,      69.093,
  402,   226745.8,    407.956,      69.982,
  403,   226785.8,    407.973,      68.661,
  404,   226825.8,    407.955,      69.965,
  405,   226865.8,    407.939,      69.074,
  406,   226905.8,    407.868,      69.882,
  407,   226945.8,    407.906,      69.489,
  408,   226985.8,    407.815,      70.145,
  409,   227025.8,    408.015,      69.571,
  410,   227065.8,    407.961,      69.726,
  411,   227105.8,    407.909,      69.339,
  412,   227145.8,    407.910,      69.513,
  413,   227185.8,    408.005,      70.081,
  414,   227225.8,    407.931,      69.514,
  415,   227265.8,    407.877,      69.853,
  416,   227305.8,    408.003,      69.770,
  417,   227345.8,    407.910,      69.113,
  418,   227385.8,    407.911,      69.100,
  419,   227425.8,    408.096,      69.178,
  420,   227465.8,    408.114,      69.735,
  421,   227505.8,    408.005,      69.564,
  422,   227545.8,    407.839,      68.909,
  423,   227585.8,    407.933,      69.973,
  424,   227625.8,    407.915,      69.806,
  425,   227665.8,    407.917,      69.634,
  426,   227705.8,    408.028,      68.737,
  427,   227745.8,    407.954,      68.898,
  428,   227785.8,    407.914,      68.972,
  429,   227825.8,    408.023,      69.800,
  430,   227865.8,    408.023,      69.397,
  431,   227905.8,    407.914,      69.720,
  432,   227945.8,    407.988,      69.235,
  433,   227985.8,    407.899,      69.640,
  434,   228025.8,    407.935,      69.657,
  435,   228065.8,    408.007,      69.310,
  436,   228105.8,    408.009,      70.104,
  437,   228145.8,    407.879,      69.086,
  438,   228185.8,    407.970,      69.492,
  439,   228225.8,    408.063,      70.054,
  440,   228265.8,    407.956,      69.326,
  441,   228305.8,    408.068,      69.234,
  442,   228345.8,    408.031,      69.339,
  443,   228385.8,    408.084,      69.263,
  444,   228425.8,    408.012,      69.676,
  445,   228465.8,    408.029,      68.861,
  446,   228505.8,    408.009,      69.671,
  447,   228545.8,    408.024,      69.366,
  448,   228585.8,    407.969,      69.782,
  449,   228625.8,    407.988,      68.887,
  450,   228665.8,    407.934,      68.821,
  451,   228705.8,    407.917,      69.301,
  452,   228745.8,    407.990,      69.797,
  453,   228785.8,    408.061,      69.375,
  454,   228825.8,    408.006,      70.272,
  455,   228865.8,    408.043,      69.881,
  456,   228905.8,    407.953,      68.487,
  457,   228945.8,    407.971,      68.912,
  458,   228985.8,    408.081,      69.416,
  459,   229025.8,    408.117,      69.244,
  460,   229065.8,    408.009,      68.931,
  461,   229105.8,    407.972,      69.654,
  462,   229145.8,    408.083,      69.420,
  463,   229185.8,    408.010,      70.068,
  464,   229225.8,    408.063,      69.569,
  465,   229265.8,    408.024,      69.562,
  466,   229305.8,    408.057,      68.922,
  467,   229345.8,    407.948,      69.426,
  468,   229385.8,    407.969,      68.777,
  469,   229425.8,    407.969,      69.926,
  470,   229465.8,    407.932,      69.251,
  471,   229505.8,    407.986,      69.815,
  472,   229545.8,    408.021,      69.396,
  473,   229585.8,    408.073,      69.539,
  474,   229625.8,    407.981,      69.440,
  475,   229665.8,    408.055,      69.731,
  476,   229705.8,    408.018,      70.454,
  477,   229745.8,    407.996,      69.734,
  478,   229785.8,    407.994,      69.548,
  479,   229825.8,    407.919,      69.469,
  480,   229865.8,    407.935,      68.402,
  481,   229905.8,    407.989,      68.885,
  482,   229945.8,    408.100,      69.227,
  483,   229985.8,    408.010,      69.305,
  484,   230025.8,    408.099,      69.569,
  485,   230065.8,    408.079,      69.539,
  486,   230105.8,    407.987,      69.447,
  487,   230145.8,    407.936,      69.287,
  488,   230185.8,    407.974,      69.442,
  489,   230225.8,    407.992,      69.748,
  490,   230265.8,    408.028,      69.111,
  491,   230305.8,    407.953,      70.012,
  492,   230345.8,    407.990,      69.604,
  493,   230385.8,    407.971,      68.883,
  494,   230425.8,    408.152,      68.809,
  495,   230465.8,    408.078,      69.379,
  496,   230505.8,    408.024,      69.113,
  497,   230545.8,    407.988,      68.880,
  498,   230585.8,    407.988,      69.359,
  499,   230625.8,    407.952,      69.613,
  500,   230665.8,    407.989,      68.552,
  501,   230705.8,    407.972,      69.200,
  502,   230745.8,    408.045,      69.369,
  503,   230785.8,    408.063,      70.284,
  504,   230825.8,    408.082,      69.559,
  505,   230865.8,    407.957,      69.395,
  506,   230905.8,    408.014,      69.566,
  507,   230945.8,    407.997,      70.199,
  508,   230985.8,    408.018,      70.523,
  509,   231025.8,    408.074,      69.531,
  510,   231065.8,    408.129,      69.710,
  511,   231105.8,    408.092,      69.131,
  512,   231145.8,    408.202,      69.202,
  513,   231185.8,    408.113,      69.302,
  514,   231225.8,    407.966,      69.304,
  515,   231265.8,    408.059,      69.272,
  516,   231305.8,    408.025,      69.996,
  517,   231345.8,    408.102,      69.822,
  518,   231385.8,    408.120,      69.445,
  519,   231425.8,    408.064,      68.948,
  520,   231465.8,    408.121,      68.629,
  521,   231505.8,    408.141,      68.786,
  522,   231545.8,    408.123,      69.926,
  523,   231585.8,    408.084,      69.478,
  524,   231625.8,    408.105,      69.801,
  525,   231665.8,    408.070,      70.135,
  526,   231705.8,    407.998,      69.808,
  527,   231745.8,    408.105,      69.218,
  528,   231785.8,    408.086,      69.068,
  529,   231825.8,    408.122,      69.716,
  530,   231865.8,    408.232,      69.220,
  531,   231905.8,    408.013,      69.703,
  532,   231945.8,    407.957,      69.777,
  533,   231985.8,    408.013,      69.598,
  534,   232025.8,    408.088,      68.949,
  535,   232065.8,    408.051,      69.519,
  536,   232105.8,    408.050,      68.790,
  537,   232145.8,    408.157,      69.119,
  538,   232185.8,    408.122,      69.288,
  539,   232225.8,    407.974,      69.474,
  540,   232265.8,    408.085,      69.460,
  541,   232305.8,    408.011,      70.184,
  542,   232345.8,    408.139,      69.530,
  543,   232385.8,    408.083,      69.035,
  544,   232425.8,    408.137,      69.991,
  545,   232465.8,    408.120,      69.828,
  546,   232505.8,    408.104,      69.276,
  547,   232545.8,    408.102,      69.055,
  548,   232585.8,    408.153,      69.475,
  549,   232625.8,    408.098,      69.547,
  550,   232665.8,    408.114,      69.302,
  551,   232705.8,    408.061,      69.137,
  552,   232745.8,    408.100,      69.126,
  553,   232785.8,    408.101,      70.274,
  554,   232825.8,    408.214,      69.885,
  555,   232865.8,    408.085,      69.986,
  556,   232905.8,    408.122,      69.410,
  557,   232945.8,    408.104,      68.916,
  558,   232985.8,    407.996,      68.903,
  559,   233025.8,    408.051,      68.822,
  560,   233065.8,    408.087,      69.464,
  561,   233105.8,    408.161,      69.306,
  562,   233145.8,    408.107,      69.227,
  563,   233185.8,    408.145,      69.988,
  564,   233225.8,    408.090,      69.009,
  565,   233265.8,    408.145,      69.902,
  566,   233305.8,    408.165,      69.583,
  567,   233345.8,    408.109,      69.166,
  568,   233385.8,    408.163,      69.554,
  569,   233425.8,    408.109,      70.286,
  570,   233465.8,    408.106,      69.288,
  571,   233505.8,    408.144,      69.533,
  572,   233545.8,    408.090,      69.621,
  573,   233585.8,    408.107,      69.627,
  574,   233625.8,    408.105,      69.523,
  575,   233665.8,    408.107,      69.672,
  576,   233705.8,    408.253,      69.246,
  577,   233745.8,    408.126,      69.761,
  578,   233785.8,    408.196,      69.024,
  579,   233825.8,    408.047,      69.421,
  580,   233865.8,    408.080,      69.017,
  581,   233905.8,    408.063,      69.016,
  582,   233945.8,    407.989,      68.598,
  583,   233985.8,    408.099,      69.331,
  584,   234025.8,    408.191,      69.603,
  585,   234065.8,    408.224,      70.165,
  586,   234105.8,    408.221,      69.901,
  587,   234145.8,    408.110,      69.327,
  588,   234185.8,    408.112,      69.892,
  589,   234225.8,    408.184,      69.314,
  590,   234265.8,    408.147,      69.376,
  591,   234305.8,    408.147,      69.801,
  592,   234345.8,    408.165,      69.664,
  593,   234385.8,    408.165,      69.438,
  594,   234425.8,    408.144,      69.099,
  595,   234465.8,    407.962,      69.424,
  596,   234505.8,    408.091,      69.427,
  597,   234545.8,    408.147,      69.674,
  598,   234585.8,    408.148,      69.848,
  599,   234625.8,    408.147,      70.210,
  600,   234665.8,    408.200,      69.525,
  601,   234705.8,    408.108,      69.272,
  602,   234745.8,    408.179,      69.095,
  603,   234785.8,    408.124,      69.301,
  604,   234825.8,    408.069,      70.030,
  605,   234865.8,    408.109,      69.562,
  606,   234905.8,    408.182,      69.636,
  607,   234945.8,    408.164,      68.681,
  608,   234985.8,    408.201,      69.334,
  609,   235025.8,    408.200,      69.590,
  610,   235065.8,    408.112,      69.275,
  611,   235105.8,    408.131,      69.442,
  612,   235145.8,    408.169,      69.118,
  613,   235185.8,    408.152,      69.446,
  614,   235225.8,    408.134,      69.787,
  615,   235265.8,    408.169,      69.290,
  616,   235305.8,    408.187,      69.287,
  617,   235345.8,    408.168,      69.597,
  618,   235385.8,    408.317,      69.092,
  619,   235425.8,    408.173,      69.988,
  620,   235465.8,    408.210,      69.746,
  621,   235505.8,    408.154,      70.227,
  622,   235545.8,    408.207,      69.731,
  623,   235585.8,    408.261,      69.078,
  624,   235625.8,    408.168,      68.990,
  625,   235665.8,    408.261,      68.571,
  626,   235705.8,    408.150,      69.212,
  627,   235745.8,    408.205,      69.707,
  628,   235785.8,    408.242,      69.928,
  629,   235825.8,    408.261,      69.523,
  630,   235865.8,    408.170,      69.952,
  631,   235905.8,    408.187,      69.300,
  632,   235945.8,    408.296,      69.284,
  633,   235985.8,    408.112,      69.535,
  634,   236025.8,    408.204,      70.088,
  635,   236065.8,    408.258,      69.767,
  636,   236105.8,    408.163,      69.525,
  637,   236145.8,    408.162,      69.602,
  638,   236185.8,    408.272,      69.458,
  639,   236225.8,    408.254,      69.700,
  640,   236265.8,    408.184,      69.485,
  641,   236305.8,    408.184,      69.237,
  642,   236345.8,    408.202,      70.783,
  643,   236385.8,    408.168,      70.145,
  644,   236425.8,    408.094,      69.178,
  645,   236465.8,    408.182,      68.690,
  646,   236505.8,    408.127,      69.284,
  647,   236545.8,    408.126,      69.688,
  648,   236585.8,    408.127,      69.362,
  649,   236625.8,    408.182,      69.293,
  650,   236665.8,    408.219,      68.897,
  651,   236705.8,    408.126,      69.219,
  652,   236745.8,    408.179,      69.388,
  653,   236785.8,    408.234,      69.804,
  654,   236825.8,    408.143,      69.735,
  655,   236865.8,    408.218,      69.503,
  656,   236905.8,    408.143,      68.361,
  657,   236945.8,    408.216,      69.041,
  658,   236985.8,    408.159,      69.862,
  659,   237025.8,    408.160,      69.693,
  660,   237065.8,    408.177,      69.554,
  661,   237105.8,    408.266,      69.163,
  662,   237145.8,    408.138,      69.830,
  663,   237185.8,    408.229,      69.097,
  664,   237225.8,    408.172,      69.181,
  665,   237265.8,    408.244,      69.510,
  666,   237305.8,    408.209,      70.157,
  667,   237345.8,    408.154,      69.595,
  668,   237385.8,    408.136,      69.531,
  669,   237425.8,    408.243,      69.538,
  670,   237465.8,    408.155,      69.302,
  671,   237505.8,    408.120,      69.221,
  672,   237545.8,    408.173,      69.893,
  673,   237585.8,    408.228,      69.622,
  674,   237625.8,    408.210,      69.456,
  675,   237665.8,    408.283,      69.643,
  676,   237705.8,    408.284,      69.469,
  677,   237745.8,    408.119,      69.061,
  678,   237785.8,    408.175,      68.890,
  679,   237825.8,    408.137,      69.547,
  680,   237865.8,    408.263,      69.216,
  681,   237905.8,    408.243,      69.715,
  682,   237945.8,    408.208,      69.384,
  683,   237985.8,    408.317,      69.564,
  684,   238025.8,    408.173,      69.891,
  685,   238065.8,    408.156,      69.633,
  686,   238105.8,    408.249,      69.554,
  687,   238145.8,    408.251,      69.797,
  688,   238185.8,    408.177,      69.470,
  689,   238225.8,    408.180,      69.883,
  690,   238265.8,    408.290,      69.791,
