time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/08/25 04:26:01.274, 135, 205, 195
2022/08/25 04:26:02.779, 145, 211, 163
2022/08/25 04:26:04.285, 142, 204, 183
2022/08/25 04:26:05.790, 91, 194, 178
2022/08/25 04:26:07.296, 143, 218, 170
2022/08/25 04:26:08.809, 106, 200, 180
2022/08/25 04:26:10.308, 159, 200, 204
2022/08/25 04:26:11.814, 127, 205, 196
2022/08/25 04:26:13.320, 154, 224, 193
2022/08/25 04:26:14.826, 130, 192, 225
2022/08/25 04:26:16.332, 161, 196, 148
2022/08/25 04:26:17.839, 136, 211, 186
2022/08/25 04:26:19.344, 125, 203, 206
2022/08/25 04:26:20.850, 142, 205, 150
2022/08/25 04:26:22.356, 147, 192, 207
2022/08/25 04:26:23.862, 127, 198, 205
2022/08/25 04:26:25.368, 109, 223, 172
2022/08/25 04:26:26.873, 98, 219, 200
2022/08/25 04:26:28.379, 122, 224, 168
2022/08/25 04:26:29.885, 139, 195, 202
2022/08/25 04:26:31.391, 120, 215, 224
2022/08/25 04:26:32.897, 137, 217, 186
2022/08/25 04:26:34.402, 126, 207, 202
2022/08/25 04:26:35.908, 124, 200, 185
2022/08/25 04:26:37.414, 111, 203, 169
2022/08/25 04:26:38.920, 146, 196, 157
2022/08/25 04:26:40.426, 134, 215, 216
2022/08/25 04:26:41.932, 107, 204, 186
2022/08/25 04:26:43.438, 132, 193, 221
2022/08/25 04:26:44.944, 130, 179, 152
2022/08/25 04:26:46.450, 117, 200, 200
2022/08/25 04:26:47.956, 145, 182, 214
2022/08/25 04:26:49.462, 117, 220, 147
2022/08/25 04:26:50.968, 112, 221, 195
2022/08/25 04:26:52.474, 106, 212, 165
2022/08/25 04:26:53.980, 112, 201, 183
2022/08/25 04:26:55.486, 127, 181, 190
2022/08/25 04:26:56.992, 125, 192, 154
2022/08/25 04:26:58.497, 149, 194, 185
2022/08/25 04:27:00.003, 134, 232, 176
2022/08/25 04:27:01.509, 120, 228, 193
2022/08/25 04:27:03.014, 135, 189, 203
2022/08/25 04:27:04.520, 114, 213, 161
2022/08/25 04:27:06.026, 129, 240, 185
