time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/08/25 18:59:16.556, 194, 422, 467
2022/08/25 18:59:18.062, 221, 418, 452
2022/08/25 18:59:19.568, 211, 420, 475
2022/08/25 18:59:21.074, 209, 440, 459
2022/08/25 18:59:22.581, 202, 420, 446
2022/08/25 18:59:24.087, 205, 426, 434
2022/08/25 18:59:25.593, 203, 416, 433
2022/08/25 18:59:27.100, 197, 433, 450
2022/08/25 18:59:28.606, 214, 447, 444
2022/08/25 18:59:30.113, 216, 433, 429
2022/08/25 18:59:31.619, 212, 397, 442
2022/08/25 18:59:33.125, 242, 425, 478
2022/08/25 18:59:34.631, 191, 436, 436
2022/08/25 18:59:36.138, 206, 431, 453
2022/08/25 18:59:37.644, 211, 434, 420
2022/08/25 18:59:39.150, 216, 428, 451
2022/08/25 18:59:40.657, 200, 405, 444
2022/08/25 18:59:42.163, 199, 412, 462
2022/08/25 18:59:43.669, 183, 429, 472
2022/08/25 18:59:45.176, 209, 422, 453
2022/08/25 18:59:46.682, 200, 437, 469
2022/08/25 18:59:48.188, 196, 432, 460
2022/08/25 18:59:49.695, 225, 420, 475
2022/08/25 18:59:51.201, 215, 433, 454
2022/08/25 18:59:52.707, 210, 425, 444
2022/08/25 18:59:54.214, 196, 422, 476
2022/08/25 18:59:55.719, 184, 432, 454
2022/08/25 18:59:57.226, 208, 432, 464
2022/08/25 18:59:58.732, 195, 420, 461
2022/08/25 19:00:00.238, 226, 436, 441
2022/08/25 19:00:01.744, 220, 395, 445
2022/08/25 19:00:03.250, 206, 430, 440
2022/08/25 19:00:04.757, 233, 425, 465
2022/08/25 19:00:06.265, 214, 422, 452
2022/08/25 19:00:07.769, 210, 433, 467
2022/08/25 19:00:09.276, 175, 422, 481
2022/08/25 19:00:10.782, 206, 419, 444
2022/08/25 19:00:12.288, 201, 426, 481
2022/08/25 19:00:13.794, 217, 447, 469
2022/08/25 19:00:15.301, 214, 434, 464
2022/08/25 19:00:16.807, 226, 438, 465
2022/08/25 19:00:18.314, 207, 439, 487
2022/08/25 19:00:19.820, 205, 428, 467
2022/08/25 19:00:21.326, 201, 418, 456
2022/08/25 19:00:22.832, 210, 432, 464
2022/08/25 19:00:24.339, 232, 436, 444
2022/08/25 19:00:25.845, 217, 404, 462
2022/08/25 19:00:27.352, 202, 425, 445
2022/08/25 19:00:28.858, 194, 444, 450
2022/08/25 19:00:30.364, 196, 430, 464
2022/08/25 19:00:31.871, 216, 428, 464
2022/08/25 19:00:33.377, 218, 423, 467
2022/08/25 19:00:34.883, 204, 434, 439
2022/08/25 19:00:36.389, 197, 460, 465
2022/08/25 19:00:37.896, 211, 440, 453
2022/08/25 19:00:39.402, 208, 474, 467
2022/08/25 19:00:40.909, 216, 440, 459
2022/08/25 19:00:42.415, 243, 434, 451
2022/08/25 19:00:43.921, 195, 429, 486
2022/08/25 19:00:45.427, 201, 435, 476
2022/08/25 19:00:46.934, 210, 439, 533
2022/08/25 19:00:48.440, 219, 442, 563
2022/08/25 19:00:49.946, 226, 430, 475
2022/08/25 19:00:51.453, 209, 434, 435
2022/08/25 19:00:52.959, 195, 446, 448
2022/08/25 19:00:54.465, 211, 437, 471
2022/08/25 19:00:55.970, 202, 420, 452
2022/08/25 19:00:57.477, 197, 432, 441
2022/08/25 19:00:58.983, 193, 410, 439
2022/08/25 19:01:00.489, 219, 423, 462
2022/08/25 19:01:01.995, 213, 423, 465
2022/08/25 19:01:03.501, 184, 439, 459
