time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/08/25 07:52:42.310, 124, 139, 93
2022/08/25 07:52:43.814, 90, 153, 126
2022/08/25 07:52:45.320, 141, 129, 104
2022/08/25 07:52:46.825, 111, 123, 115
2022/08/25 07:52:48.330, 106, 149, 92
2022/08/25 07:52:49.836, 120, 124, 103
2022/08/25 07:52:51.341, 106, 137, 140
2022/08/25 07:52:52.846, 101, 141, 88
2022/08/25 07:52:54.351, 120, 146, 106
2022/08/25 07:52:55.856, 109, 144, 98
2022/08/25 07:52:57.360, 93, 136, 107
2022/08/25 07:52:58.865, 121, 122, 69
2022/08/25 07:53:00.369, 118, 128, 78
2022/08/25 07:53:01.873, 83, 140, 91
2022/08/25 07:53:03.378, 104, 152, 129
2022/08/25 07:53:04.883, 97, 156, 111
2022/08/25 07:53:06.388, 120, 149, 115
2022/08/25 07:53:07.893, 101, 109, 95
2022/08/25 07:53:09.398, 106, 145, 74
2022/08/25 07:53:10.902, 95, 143, 88
2022/08/25 07:53:12.406, 114, 125, 89
2022/08/25 07:53:13.911, 92, 122, 122
2022/08/25 07:53:15.417, 115, 131, 133
2022/08/25 07:53:16.921, 89, 114, 123
2022/08/25 07:53:18.426, 118, 142, 67
2022/08/25 07:53:19.930, 94, 126, 74
2022/08/25 07:53:21.434, 86, 117, 95
2022/08/25 07:53:22.940, 121, 107, 129
2022/08/25 07:53:24.444, 79, 146, 101
2022/08/25 07:53:25.950, 104, 133, 110
2022/08/25 07:53:27.454, 77, 145, 97
2022/08/25 07:53:28.958, 59, 153, 103
2022/08/25 07:53:30.463, 95, 147, 88
2022/08/25 07:53:31.968, 129, 142, 104
2022/08/25 07:53:33.474, 100, 134, 121
2022/08/25 07:53:34.978, 108, 139, 77
2022/08/25 07:53:36.484, 102, 141, 109
2022/08/25 07:53:37.989, 124, 166, 77
2022/08/25 07:53:39.493, 87, 136, 82
2022/08/25 07:53:40.997, 90, 125, 132
2022/08/25 07:53:42.501, 83, 123, 93
2022/08/25 07:53:44.006, 85, 135, 101
2022/08/25 07:53:45.511, 107, 115, 71
2022/08/25 07:53:47.015, 89, 139, 93
2022/08/25 07:53:48.519, 102, 104, 87
2022/08/25 07:53:50.025, 107, 128, 100
2022/08/25 07:53:51.529, 110, 131, 79
2022/08/25 07:53:53.033, 87, 146, 90
2022/08/25 07:53:54.538, 87, 128, 119
