time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/08/25 08:27:37.436, 138, 208, 234
2022/08/25 08:27:38.942, 113, 200, 175
2022/08/25 08:27:40.448, 154, 174, 214
2022/08/25 08:27:41.953, 126, 208, 182
2022/08/25 08:27:43.459, 155, 187, 161
2022/08/25 08:27:44.965, 119, 209, 176
2022/08/25 08:27:46.470, 143, 242, 152
2022/08/25 08:27:47.976, 133, 196, 167
2022/08/25 08:27:49.482, 123, 210, 203
2022/08/25 08:27:50.988, 108, 202, 192
2022/08/25 08:27:52.493, 104, 238, 203
2022/08/25 08:27:53.999, 136, 245, 171
2022/08/25 08:27:55.504, 154, 202, 196
2022/08/25 08:27:57.009, 108, 210, 207
2022/08/25 08:27:58.515, 156, 203, 206
2022/08/25 08:28:00.020, 134, 234, 222
2022/08/25 08:28:01.526, 163, 230, 178
2022/08/25 08:28:03.031, 121, 177, 189
2022/08/25 08:28:04.537, 135, 227, 181
2022/08/25 08:28:06.042, 114, 228, 169
2022/08/25 08:28:07.548, 111, 205, 164
2022/08/25 08:28:09.054, 161, 190, 178
2022/08/25 08:28:10.571, 134, 222, 192
2022/08/25 08:28:12.065, 129, 197, 174
2022/08/25 08:28:13.571, 142, 226, 195
2022/08/25 08:28:15.076, 123, 147, 198
2022/08/25 08:28:16.590, 121, 211, 192
2022/08/25 08:28:18.088, 108, 229, 171
2022/08/25 08:28:19.593, 140, 198, 196
2022/08/25 08:28:21.099, 131, 175, 190
2022/08/25 08:28:22.604, 91, 221, 173
2022/08/25 08:28:24.110, 137, 163, 193
2022/08/25 08:28:25.615, 143, 231, 195
2022/08/25 08:28:27.121, 101, 237, 205
2022/08/25 08:28:28.627, 116, 185, 201
2022/08/25 08:28:30.133, 142, 204, 207
2022/08/25 08:28:31.639, 129, 202, 193
2022/08/25 08:28:33.144, 101, 188, 155
2022/08/25 08:28:34.650, 131, 191, 178
2022/08/25 08:28:36.155, 153, 205, 202
2022/08/25 08:28:37.661, 134, 199, 176
