time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/08/25 16:53:39.729, 201, 417, 422
2022/08/25 16:53:41.234, 184, 412, 450
2022/08/25 16:53:42.741, 201, 428, 438
2022/08/25 16:53:44.247, 180, 411, 457
2022/08/25 16:53:45.753, 210, 400, 455
2022/08/25 16:53:47.259, 220, 397, 444
2022/08/25 16:53:48.765, 199, 409, 447
2022/08/25 16:53:50.271, 195, 403, 398
2022/08/25 16:53:51.777, 199, 400, 440
2022/08/25 16:53:53.282, 193, 398, 449
2022/08/25 16:53:54.788, 191, 402, 450
2022/08/25 16:53:56.294, 201, 410, 418
2022/08/25 16:53:57.800, 188, 394, 420
2022/08/25 16:53:59.305, 184, 409, 427
2022/08/25 16:54:00.811, 196, 402, 422
2022/08/25 16:54:02.317, 200, 382, 418
2022/08/25 16:54:03.823, 186, 413, 416
2022/08/25 16:54:05.329, 201, 411, 415
2022/08/25 16:54:06.835, 197, 404, 435
2022/08/25 16:54:08.341, 188, 397, 439
2022/08/25 16:54:09.847, 213, 409, 433
2022/08/25 16:54:11.353, 204, 411, 439
2022/08/25 16:54:12.859, 209, 371, 447
2022/08/25 16:54:14.365, 193, 393, 399
2022/08/25 16:54:15.871, 184, 393, 442
2022/08/25 16:54:17.377, 208, 405, 444
2022/08/25 16:54:18.884, 211, 394, 443
2022/08/25 16:54:20.390, 178, 427, 444
2022/08/25 16:54:21.896, 178, 410, 456
2022/08/25 16:54:23.402, 166, 397, 410
2022/08/25 16:54:24.908, 178, 407, 439
2022/08/25 16:54:26.414, 205, 406, 436
2022/08/25 16:54:27.920, 225, 422, 445
2022/08/25 16:54:29.426, 214, 415, 433
2022/08/25 16:54:30.932, 182, 384, 424
2022/08/25 16:54:32.438, 209, 404, 411
2022/08/25 16:54:33.944, 184, 398, 438
2022/08/25 16:54:35.450, 205, 387, 421
2022/08/25 16:54:36.956, 214, 415, 428
2022/08/25 16:54:38.463, 185, 433, 432
2022/08/25 16:54:39.968, 192, 448, 446
2022/08/25 16:54:41.475, 187, 390, 401
2022/08/25 16:54:42.980, 185, 410, 441
2022/08/25 16:54:44.487, 194, 402, 464
2022/08/25 16:54:45.993, 196, 400, 412
2022/08/25 16:54:47.499, 206, 394, 437
2022/08/25 16:54:49.005, 207, 397, 421
2022/08/25 16:54:50.511, 204, 424, 424
2022/08/25 16:54:52.017, 195, 411, 443
