time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/08/24 18:53:33.115, 124, 273, 298
2022/08/24 18:53:34.621, 137, 265, 307
2022/08/24 18:53:36.127, 132, 309, 332
2022/08/24 18:53:37.634, 161, 313, 301
2022/08/24 18:53:39.140, 152, 294, 328
2022/08/24 18:53:40.646, 140, 278, 325
2022/08/24 18:53:42.152, 124, 243, 306
2022/08/24 18:53:43.659, 134, 263, 321
2022/08/24 18:53:45.165, 140, 300, 351
2022/08/24 18:53:46.671, 149, 271, 325
2022/08/24 18:53:48.178, 168, 291, 290
2022/08/24 18:53:49.684, 153, 257, 304
2022/08/24 18:53:51.190, 173, 254, 331
2022/08/24 18:53:52.697, 140, 272, 306
2022/08/24 18:53:54.203, 165, 263, 289
2022/08/24 18:53:55.709, 122, 285, 286
2022/08/24 18:53:57.216, 136, 274, 309
2022/08/24 18:53:58.721, 133, 268, 345
2022/08/24 18:54:00.228, 165, 286, 333
2022/08/24 18:54:01.734, 144, 286, 303
2022/08/24 18:54:03.239, 108, 287, 252
2022/08/24 18:54:04.745, 124, 273, 320
2022/08/24 18:54:06.252, 125, 276, 286
2022/08/24 18:54:07.758, 125, 301, 304
2022/08/24 18:54:09.264, 175, 299, 262
2022/08/24 18:54:10.771, 162, 303, 361
2022/08/24 18:54:12.277, 154, 267, 316
2022/08/24 18:54:13.783, 177, 289, 314
2022/08/24 18:54:15.290, 140, 294, 301
2022/08/24 18:54:16.796, 134, 296, 321
2022/08/24 18:54:18.302, 149, 282, 322
2022/08/24 18:54:19.808, 147, 324, 278
2022/08/24 18:54:21.315, 138, 265, 288
2022/08/24 18:54:22.821, 174, 305, 271
2022/08/24 18:54:24.327, 165, 267, 315
2022/08/24 18:54:25.834, 162, 294, 276
2022/08/24 18:54:27.340, 147, 267, 304
2022/08/24 18:54:28.846, 134, 242, 275
2022/08/24 18:54:30.352, 177, 288, 300
2022/08/24 18:54:31.859, 116, 289, 307
2022/08/24 18:54:33.365, 147, 266, 334
