time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/08/25 00:53:26.760, 181, 371, 368
2022/08/25 00:53:28.266, 220, 338, 340
2022/08/25 00:53:29.772, 184, 362, 369
2022/08/25 00:53:31.278, 192, 375, 391
2022/08/25 00:53:32.785, 208, 357, 323
2022/08/25 00:53:34.291, 216, 365, 379
2022/08/25 00:53:35.797, 234, 363, 348
2022/08/25 00:53:37.304, 198, 383, 377
2022/08/25 00:53:38.810, 185, 371, 342
2022/08/25 00:53:40.316, 201, 388, 373
2022/08/25 00:53:41.822, 183, 374, 389
2022/08/25 00:53:43.329, 194, 367, 365
2022/08/25 00:53:44.835, 194, 378, 364
2022/08/25 00:53:46.342, 169, 288, 387
2022/08/25 00:53:47.848, 172, 366, 350
2022/08/25 00:53:49.354, 200, 370, 382
2022/08/25 00:53:50.861, 169, 372, 369
2022/08/25 00:53:52.367, 198, 348, 430
2022/08/25 00:53:53.873, 219, 360, 375
2022/08/25 00:53:55.379, 194, 399, 353
2022/08/25 00:53:56.885, 182, 409, 370
2022/08/25 00:53:58.391, 180, 355, 370
2022/08/25 00:53:59.897, 184, 394, 365
2022/08/25 00:54:01.403, 196, 352, 347
2022/08/25 00:54:02.909, 182, 374, 372
2022/08/25 00:54:04.415, 202, 375, 365
2022/08/25 00:54:05.921, 202, 367, 385
2022/08/25 00:54:07.428, 218, 391, 366
2022/08/25 00:54:08.934, 207, 377, 328
2022/08/25 00:54:10.440, 196, 355, 386
2022/08/25 00:54:11.946, 196, 387, 387
2022/08/25 00:54:13.453, 232, 342, 378
2022/08/25 00:54:14.959, 199, 377, 384
2022/08/25 00:54:16.465, 186, 351, 355
2022/08/25 00:54:17.972, 218, 411, 355
2022/08/25 00:54:19.478, 205, 354, 421
2022/08/25 00:54:20.985, 206, 386, 361
2022/08/25 00:54:22.491, 182, 386, 363
2022/08/25 00:54:23.997, 173, 377, 383
2022/08/25 00:54:25.504, 196, 405, 383
2022/08/25 00:54:27.010, 233, 383, 371
2022/08/25 00:54:28.516, 192, 383, 394
2022/08/25 00:54:30.023, 217, 391, 369
2022/08/25 00:54:31.529, 220, 367, 366
2022/08/25 00:54:33.035, 191, 362, 390
2022/08/25 00:54:34.542, 183, 363, 346
2022/08/25 00:54:36.048, 184, 362, 386
2022/08/25 00:54:37.554, 210, 368, 409
2022/08/25 00:54:39.060, 226, 351, 354
2022/08/25 00:54:40.567, 182, 381, 380
2022/08/25 00:54:42.073, 180, 374, 391
2022/08/25 00:54:43.583, 195, 366, 360
2022/08/25 00:54:45.086, 214, 355, 379
2022/08/25 00:54:46.592, 189, 346, 413
2022/08/25 00:54:48.098, 195, 377, 367
2022/08/25 00:54:49.604, 198, 369, 367
2022/08/25 00:54:51.111, 185, 343, 368
2022/08/25 00:54:52.625, 185, 366, 358
2022/08/25 00:54:54.123, 203, 369, 406
2022/08/25 00:54:55.630, 163, 349, 392
