time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/08/25 16:22:06.800, 147, 217, 186
2022/08/25 16:22:08.305, 143, 218, 191
2022/08/25 16:22:09.811, 124, 230, 205
2022/08/25 16:22:11.316, 144, 245, 220
2022/08/25 16:22:12.821, 134, 228, 187
2022/08/25 16:22:14.327, 140, 234, 216
2022/08/25 16:22:15.832, 130, 199, 208
2022/08/25 16:22:17.338, 128, 226, 205
2022/08/25 16:22:18.843, 125, 201, 194
2022/08/25 16:22:20.349, 129, 233, 173
2022/08/25 16:22:21.854, 139, 225, 205
2022/08/25 16:22:23.359, 116, 224, 215
2022/08/25 16:22:24.865, 127, 199, 200
2022/08/25 16:22:26.370, 148, 205, 201
2022/08/25 16:22:27.875, 157, 221, 199
2022/08/25 16:22:29.381, 152, 232, 208
2022/08/25 16:22:30.886, 134, 214, 190
2022/08/25 16:22:32.392, 129, 217, 210
2022/08/25 16:22:33.897, 123, 225, 208
2022/08/25 16:22:35.402, 147, 230, 217
2022/08/25 16:22:36.908, 138, 203, 196
2022/08/25 16:22:38.413, 132, 230, 198
2022/08/25 16:22:39.919, 145, 218, 197
2022/08/25 16:22:41.424, 155, 219, 216
2022/08/25 16:22:42.930, 152, 234, 221
2022/08/25 16:22:44.435, 141, 212, 198
2022/08/25 16:22:45.940, 140, 218, 217
2022/08/25 16:22:47.446, 116, 226, 201
2022/08/25 16:22:48.951, 141, 222, 194
2022/08/25 16:22:50.457, 153, 209, 192
2022/08/25 16:22:51.962, 136, 209, 208
2022/08/25 16:22:53.467, 143, 214, 218
2022/08/25 16:22:54.972, 134, 209, 214
2022/08/25 16:22:56.477, 133, 235, 193
2022/08/25 16:22:57.982, 134, 221, 212
2022/08/25 16:22:59.488, 150, 223, 204
2022/08/25 16:23:00.993, 150, 229, 198
2022/08/25 16:23:02.498, 135, 225, 210
2022/08/25 16:23:04.003, 139, 209, 199
2022/08/25 16:23:05.509, 151, 213, 224
2022/08/25 16:23:07.014, 129, 241, 216
2022/08/25 16:23:08.531, 128, 218, 226
2022/08/25 16:23:10.025, 136, 239, 187
2022/08/25 16:23:11.530, 145, 219, 211
2022/08/25 16:23:13.036, 117, 216, 210
2022/08/25 16:23:14.541, 135, 183, 202
2022/08/25 16:23:16.046, 134, 213, 205
2022/08/25 16:23:17.552, 144, 206, 190
2022/08/25 16:23:19.057, 142, 225, 201
2022/08/25 16:23:20.563, 125, 220, 196
2022/08/25 16:23:22.068, 107, 231, 209
2022/08/25 16:23:23.573, 139, 234, 218
2022/08/25 16:23:25.079, 137, 235, 206
2022/08/25 16:23:26.584, 130, 230, 213
2022/08/25 16:23:28.090, 134, 216, 183
2022/08/25 16:23:29.595, 156, 223, 223
2022/08/25 16:23:31.100, 132, 233, 185
2022/08/25 16:23:32.606, 124, 215, 200
2022/08/25 16:23:34.111, 118, 249, 215
2022/08/25 16:23:35.617, 116, 233, 193
2022/08/25 16:23:37.122, 131, 218, 211
2022/08/25 16:23:38.627, 124, 220, 176
2022/08/25 16:23:40.133, 138, 237, 199
2022/08/25 16:23:41.638, 148, 224, 231
2022/08/25 16:23:43.144, 112, 213, 203
2022/08/25 16:23:44.649, 136, 230, 199
2022/08/25 16:23:46.154, 117, 214, 228
2022/08/25 16:23:47.660, 131, 207, 203
2022/08/25 16:23:49.165, 112, 232, 214
2022/08/25 16:23:50.671, 128, 241, 210
2022/08/25 16:23:52.176, 121, 220, 220
2022/08/25 16:23:53.681, 133, 237, 197
2022/08/25 16:23:55.186, 116, 242, 188
2022/08/25 16:23:56.691, 132, 235, 178
2022/08/25 16:23:58.196, 134, 218, 204
2022/08/25 16:23:59.701, 118, 216, 205
2022/08/25 16:24:01.207, 140, 223, 203
2022/08/25 16:24:02.712, 137, 216, 189
2022/08/25 16:24:04.217, 126, 233, 216
2022/08/25 16:24:05.723, 160, 201, 209
2022/08/25 16:24:07.228, 138, 218, 177
2022/08/25 16:24:08.733, 147, 220, 230
2022/08/25 16:24:10.239, 152, 223, 192
2022/08/25 16:24:11.744, 147, 195, 210
2022/08/25 16:24:13.250, 117, 232, 226
2022/08/25 16:24:14.755, 107, 222, 205
2022/08/25 16:24:16.260, 154, 211, 228
2022/08/25 16:24:17.766, 136, 212, 194
