time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/08/25 20:05:23.375, 120, 142, 125
2022/08/25 20:05:24.881, 110, 144, 101
2022/08/25 20:05:26.386, 115, 151, 120
2022/08/25 20:05:27.892, 104, 153, 100
2022/08/25 20:05:29.398, 104, 140, 122
2022/08/25 20:05:30.904, 119, 141, 109
2022/08/25 20:05:32.410, 119, 158, 108
2022/08/25 20:05:33.916, 101, 143, 95
2022/08/25 20:05:35.422, 111, 136, 129
2022/08/25 20:05:36.927, 119, 158, 99
2022/08/25 20:05:38.432, 101, 148, 107
2022/08/25 20:05:39.939, 107, 155, 116
2022/08/25 20:05:41.445, 110, 153, 101
2022/08/25 20:05:42.950, 118, 148, 109
2022/08/25 20:05:44.456, 120, 142, 106
2022/08/25 20:05:45.962, 116, 141, 113
2022/08/25 20:05:47.468, 123, 133, 119
2022/08/25 20:05:48.974, 114, 152, 107
2022/08/25 20:05:50.480, 111, 138, 148
2022/08/25 20:05:51.986, 124, 134, 111
2022/08/25 20:05:53.492, 111, 135, 116
2022/08/25 20:05:54.997, 122, 138, 102
2022/08/25 20:05:56.503, 103, 145, 108
2022/08/25 20:05:58.008, 111, 145, 99
2022/08/25 20:05:59.514, 109, 144, 110
2022/08/25 20:06:01.019, 108, 138, 134
2022/08/25 20:06:02.525, 116, 149, 116
2022/08/25 20:06:04.031, 107, 151, 117
2022/08/25 20:06:05.537, 121, 148, 113
2022/08/25 20:06:07.043, 100, 147, 106
2022/08/25 20:06:08.549, 108, 160, 101
2022/08/25 20:06:10.054, 114, 152, 99
2022/08/25 20:06:11.560, 125, 142, 111
2022/08/25 20:06:13.066, 134, 142, 111
2022/08/25 20:06:14.572, 131, 137, 105
2022/08/25 20:06:16.078, 150, 146, 112
2022/08/25 20:06:17.584, 121, 151, 103
2022/08/25 20:06:19.090, 95, 159, 112
2022/08/25 20:06:20.596, 115, 127, 107
2022/08/25 20:06:22.102, 109, 148, 112
2022/08/25 20:06:23.607, 127, 146, 122
2022/08/25 20:06:25.113, 114, 155, 103
2022/08/25 20:06:26.619, 114, 140, 122
2022/08/25 20:06:28.126, 127, 145, 111
2022/08/25 20:06:29.631, 97, 151, 105
2022/08/25 20:06:31.137, 108, 141, 110
2022/08/25 20:06:32.643, 112, 134, 105
2022/08/25 20:06:34.148, 112, 143, 112
2022/08/25 20:06:35.655, 123, 138, 110
2022/08/25 20:06:37.160, 127, 128, 104
2022/08/25 20:06:38.666, 121, 138, 123
2022/08/25 20:06:40.172, 118, 150, 117
2022/08/25 20:06:41.678, 120, 150, 109
2022/08/25 20:06:43.184, 130, 144, 105
2022/08/25 20:06:44.690, 115, 145, 100
2022/08/25 20:06:46.196, 109, 150, 112
2022/08/25 20:06:47.702, 121, 159, 105
2022/08/25 20:06:49.208, 109, 154, 114
2022/08/25 20:06:50.714, 114, 152, 104
2022/08/25 20:06:52.220, 115, 142, 107
2022/08/25 20:06:53.725, 122, 147, 76
2022/08/25 20:06:55.230, 115, 149, 123
2022/08/25 20:06:56.736, 124, 144, 114
2022/08/25 20:06:58.242, 112, 149, 123
2022/08/25 20:06:59.747, 116, 148, 111
2022/08/25 20:07:01.253, 101, 146, 140
2022/08/25 20:07:02.758, 106, 155, 98
2022/08/25 20:07:04.264, 115, 131, 112
2022/08/25 20:07:05.770, 131, 156, 106
