time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/08/24 20:33:26.033, 144, 190, 214
2022/08/24 20:33:27.539, 119, 238, 243
2022/08/24 20:33:29.044, 96, 212, 233
2022/08/24 20:33:30.550, 146, 253, 255
2022/08/24 20:33:32.056, 147, 240, 231
2022/08/24 20:33:33.562, 129, 240, 240
2022/08/24 20:33:35.068, 131, 246, 225
2022/08/24 20:33:36.574, 153, 224, 217
2022/08/24 20:33:38.079, 95, 230, 223
2022/08/24 20:33:39.585, 145, 226, 235
2022/08/24 20:33:41.091, 101, 215, 261
2022/08/24 20:33:42.597, 126, 226, 224
2022/08/24 20:33:44.104, 124, 196, 242
2022/08/24 20:33:45.610, 160, 225, 272
2022/08/24 20:33:47.116, 128, 212, 241
2022/08/24 20:33:48.622, 141, 222, 275
2022/08/24 20:33:50.128, 150, 231, 231
2022/08/24 20:33:51.634, 128, 244, 229
2022/08/24 20:33:53.140, 120, 247, 243
2022/08/24 20:33:54.646, 104, 252, 206
2022/08/24 20:33:56.151, 121, 236, 208
2022/08/24 20:33:57.657, 164, 262, 231
2022/08/24 20:33:59.163, 107, 209, 253
2022/08/24 20:34:00.668, 102, 210, 232
2022/08/24 20:34:02.174, 143, 236, 245
2022/08/24 20:34:03.680, 167, 233, 218
2022/08/24 20:34:05.186, 136, 259, 223
2022/08/24 20:34:06.692, 134, 238, 267
2022/08/24 20:34:08.198, 118, 262, 196
2022/08/24 20:34:09.704, 141, 193, 200
2022/08/24 20:34:11.210, 112, 223, 224
2022/08/24 20:34:12.716, 144, 219, 232
2022/08/24 20:34:14.221, 74, 223, 228
2022/08/24 20:34:15.727, 174, 233, 230
2022/08/24 20:34:17.233, 119, 220, 231
2022/08/24 20:34:18.738, 94, 190, 232
2022/08/24 20:34:20.244, 125, 231, 241
2022/08/24 20:34:21.750, 167, 202, 200
2022/08/24 20:34:23.256, 155, 211, 232
2022/08/24 20:34:24.762, 137, 233, 236
2022/08/24 20:34:26.268, 177, 216, 237
2022/08/24 20:34:27.774, 152, 225, 240
2022/08/24 20:34:29.280, 152, 220, 222
2022/08/24 20:34:30.800, 106, 250, 227
2022/08/24 20:34:32.292, 103, 228, 241
