time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/08/25 17:59:14.256, 118, 146, 105
2022/08/25 17:59:15.762, 111, 153, 101
2022/08/25 17:59:17.268, 112, 143, 113
2022/08/25 17:59:18.774, 120, 143, 112
2022/08/25 17:59:20.280, 108, 132, 127
2022/08/25 17:59:21.786, 106, 141, 116
2022/08/25 17:59:23.292, 118, 137, 116
2022/08/25 17:59:24.798, 104, 132, 129
2022/08/25 17:59:26.304, 113, 144, 117
2022/08/25 17:59:27.810, 118, 142, 106
2022/08/25 17:59:29.315, 99, 141, 108
2022/08/25 17:59:30.821, 103, 148, 108
2022/08/25 17:59:32.327, 114, 143, 109
2022/08/25 17:59:33.833, 109, 131, 107
2022/08/25 17:59:35.339, 105, 149, 103
2022/08/25 17:59:36.845, 115, 143, 108
2022/08/25 17:59:38.351, 110, 142, 103
2022/08/25 17:59:39.857, 109, 139, 110
2022/08/25 17:59:41.363, 120, 141, 103
2022/08/25 17:59:42.869, 120, 138, 104
2022/08/25 17:59:44.375, 109, 142, 103
2022/08/25 17:59:45.881, 126, 137, 108
2022/08/25 17:59:47.386, 119, 127, 106
2022/08/25 17:59:48.892, 102, 142, 109
2022/08/25 17:59:50.398, 119, 140, 112
2022/08/25 17:59:51.904, 110, 140, 102
2022/08/25 17:59:53.410, 119, 138, 103
2022/08/25 17:59:54.915, 98, 148, 110
2022/08/25 17:59:56.420, 101, 127, 113
2022/08/25 17:59:57.924, 94, 142, 97
2022/08/25 17:59:59.430, 122, 141, 104
2022/08/25 18:00:00.936, 122, 139, 117
2022/08/25 18:00:02.448, 105, 140, 87
2022/08/25 18:00:03.946, 105, 136, 98
2022/08/25 18:00:05.450, 99, 132, 89
2022/08/25 18:00:06.957, 124, 141, 111
2022/08/25 18:00:08.468, 104, 142, 105
2022/08/25 18:00:09.968, 108, 154, 104
2022/08/25 18:00:11.474, 119, 145, 104
2022/08/25 18:00:12.980, 109, 146, 100
2022/08/25 18:00:14.487, 108, 149, 115
2022/08/25 18:00:15.992, 120, 136, 124
2022/08/25 18:00:17.498, 106, 139, 102
2022/08/25 18:00:19.004, 127, 146, 120
2022/08/25 18:00:20.510, 107, 140, 107
2022/08/25 18:00:22.016, 120, 134, 109
2022/08/25 18:00:23.522, 118, 129, 136
2022/08/25 18:00:25.028, 115, 151, 120
2022/08/25 18:00:26.534, 108, 152, 105
2022/08/25 18:00:28.040, 116, 153, 103
2022/08/25 18:00:29.545, 83, 113, 109
2022/08/25 18:00:31.051, 122, 142, 106
2022/08/25 18:00:32.556, 92, 133, 113
2022/08/25 18:00:34.062, 101, 143, 107
2022/08/25 18:00:35.568, 117, 140, 104
2022/08/25 18:00:37.074, 110, 138, 109
2022/08/25 18:00:38.580, 107, 143, 111
2022/08/25 18:00:40.086, 111, 144, 116
2022/08/25 18:00:41.591, 123, 155, 112
2022/08/25 18:00:43.097, 104, 155, 100
2022/08/25 18:00:44.603, 117, 134, 99
