time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/11/30 17:26:59.787, 124, 234, 185
2022/11/30 17:27:01.293, 141, 235, 171
2022/11/30 17:27:02.798, 151, 229, 189
2022/11/30 17:27:04.305, 137, 220, 183
2022/11/30 17:27:05.810, 148, 213, 176
2022/11/30 17:27:07.317, 152, 220, 192
2022/11/30 17:27:08.823, 134, 236, 206
2022/11/30 17:27:10.329, 143, 226, 200
2022/11/30 17:27:11.835, 138, 231, 207
2022/11/30 17:27:13.342, 135, 229, 188
2022/11/30 17:27:14.848, 132, 237, 199
2022/11/30 17:27:16.354, 134, 217, 181
2022/11/30 17:27:17.860, 147, 232, 177
2022/11/30 17:27:19.366, 134, 217, 180
2022/11/30 17:27:20.873, 142, 216, 184
2022/11/30 17:27:22.379, 130, 229, 198
2022/11/30 17:27:23.885, 147, 239, 197
2022/11/30 17:27:25.391, 151, 240, 199
2022/11/30 17:27:26.897, 148, 221, 174
2022/11/30 17:27:28.404, 145, 228, 212
2022/11/30 17:27:29.910, 129, 224, 194
2022/11/30 17:27:31.416, 147, 223, 195
2022/11/30 17:27:32.922, 136, 237, 213
2022/11/30 17:27:34.429, 135, 226, 209
2022/11/30 17:27:35.935, 151, 226, 205
2022/11/30 17:27:37.441, 131, 234, 208
2022/11/30 17:27:38.947, 154, 230, 240
2022/11/30 17:27:40.453, 179, 242, 188
2022/11/30 17:27:41.960, 132, 239, 191
2022/11/30 17:27:43.466, 161, 226, 188
2022/11/30 17:27:44.972, 152, 232, 177
2022/11/30 17:27:46.479, 142, 275, 180
2022/11/30 17:27:47.985, 132, 218, 231
2022/11/30 17:27:49.491, 127, 222, 205
2022/11/30 17:27:50.997, 145, 229, 192
2022/11/30 17:27:52.504, 141, 229, 200
2022/11/30 17:27:54.010, 154, 223, 189
2022/11/30 17:27:55.516, 147, 230, 185
2022/11/30 17:27:57.022, 126, 222, 194
2022/11/30 17:27:58.527, 126, 238, 184
2022/11/30 17:28:00.034, 137, 224, 184
2022/11/30 17:28:01.539, 142, 229, 178
2022/11/30 17:28:03.046, 127, 367, 199
2022/11/30 17:28:04.551, 144, 394, 199
2022/11/30 17:28:06.058, 145, 241, 168
2022/11/30 17:28:07.564, 147, 244, 178
2022/11/30 17:28:09.070, 136, 214, 204
2022/11/30 17:28:10.576, 160, 216, 183
2022/11/30 17:28:12.082, 145, 225, 170
