time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/11/30 21:44:01.942, 229, 409, 345
2022/11/30 21:44:03.448, 223, 420, 302
2022/11/30 21:44:04.954, 224, 418, 308
2022/11/30 21:44:06.461, 230, 425, 310
2022/11/30 21:44:07.967, 234, 418, 307
2022/11/30 21:44:09.473, 216, 409, 325
2022/11/30 21:44:10.980, 210, 417, 320
2022/11/30 21:44:12.487, 227, 408, 320
2022/11/30 21:44:13.993, 220, 404, 318
2022/11/30 21:44:15.500, 215, 423, 330
2022/11/30 21:44:17.007, 218, 413, 343
2022/11/30 21:44:18.513, 222, 411, 356
2022/11/30 21:44:20.020, 214, 420, 344
2022/11/30 21:44:21.526, 226, 428, 312
2022/11/30 21:44:23.033, 268, 431, 294
2022/11/30 21:44:24.540, 219, 416, 311
2022/11/30 21:44:26.046, 236, 411, 300
2022/11/30 21:44:27.553, 219, 418, 313
2022/11/30 21:44:29.059, 222, 421, 310
2022/11/30 21:44:30.566, 223, 412, 310
2022/11/30 21:44:32.073, 215, 424, 323
2022/11/30 21:44:33.579, 230, 410, 312
2022/11/30 21:44:35.086, 232, 444, 313
2022/11/30 21:44:36.592, 225, 420, 311
2022/11/30 21:44:38.099, 250, 414, 365
2022/11/30 21:44:39.605, 214, 422, 327
2022/11/30 21:44:41.112, 231, 425, 316
2022/11/30 21:44:42.619, 237, 415, 323
2022/11/30 21:44:44.125, 223, 422, 326
2022/11/30 21:44:45.632, 211, 418, 344
2022/11/30 21:44:47.138, 229, 425, 334
2022/11/30 21:44:48.645, 232, 426, 334
2022/11/30 21:44:50.151, 213, 426, 308
2022/11/30 21:44:51.658, 216, 411, 322
2022/11/30 21:44:53.165, 234, 419, 311
2022/11/30 21:44:54.671, 211, 423, 309
2022/11/30 21:44:56.177, 217, 431, 350
2022/11/30 21:44:57.684, 216, 415, 316
2022/11/30 21:44:59.189, 211, 420, 316
2022/11/30 21:45:00.696, 222, 417, 322
2022/11/30 21:45:02.202, 232, 418, 315
2022/11/30 21:45:03.708, 232, 424, 306
2022/11/30 21:45:05.215, 225, 417, 330
2022/11/30 21:45:06.721, 223, 413, 319
2022/11/30 21:45:08.228, 229, 419, 320
2022/11/30 21:45:09.734, 226, 414, 310
2022/11/30 21:45:11.241, 220, 420, 308
2022/11/30 21:45:12.747, 212, 426, 304
2022/11/30 21:45:14.254, 226, 420, 314
2022/11/30 21:45:15.761, 220, 407, 307
2022/11/30 21:45:17.267, 219, 419, 311
