time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/12/01 02:49:40.827, 127, 136, 122
2022/12/01 02:49:42.333, 105, 134, 107
2022/12/01 02:49:43.839, 118, 154, 120
2022/12/01 02:49:45.346, 107, 137, 115
2022/12/01 02:49:46.852, 125, 145, 103
2022/12/01 02:49:48.357, 104, 150, 108
2022/12/01 02:49:49.864, 115, 145, 118
2022/12/01 02:49:51.371, 121, 141, 109
2022/12/01 02:49:52.876, 113, 146, 119
2022/12/01 02:49:54.383, 116, 143, 105
2022/12/01 02:49:55.888, 101, 142, 126
2022/12/01 02:49:57.394, 121, 159, 129
2022/12/01 02:49:58.901, 119, 150, 106
2022/12/01 02:50:00.406, 110, 150, 129
2022/12/01 02:50:01.913, 119, 144, 108
2022/12/01 02:50:03.419, 104, 136, 127
2022/12/01 02:50:04.925, 108, 141, 115
2022/12/01 02:50:06.431, 116, 145, 121
2022/12/01 02:50:07.937, 110, 143, 113
2022/12/01 02:50:09.443, 118, 156, 114
2022/12/01 02:50:10.949, 105, 146, 111
2022/12/01 02:50:12.456, 120, 156, 122
2022/12/01 02:50:13.962, 101, 147, 114
2022/12/01 02:50:15.468, 125, 160, 131
2022/12/01 02:50:16.974, 115, 158, 114
2022/12/01 02:50:18.480, 122, 158, 129
2022/12/01 02:50:19.987, 120, 140, 116
2022/12/01 02:50:21.492, 123, 140, 122
2022/12/01 02:50:22.999, 122, 155, 117
2022/12/01 02:50:24.505, 114, 145, 131
2022/12/01 02:50:26.012, 111, 148, 122
2022/12/01 02:50:27.517, 115, 144, 121
2022/12/01 02:50:29.024, 117, 153, 122
2022/12/01 02:50:30.530, 113, 148, 124
2022/12/01 02:50:32.036, 120, 155, 107
2022/12/01 02:50:33.542, 109, 141, 121
2022/12/01 02:50:35.048, 133, 135, 123
2022/12/01 02:50:36.554, 102, 140, 106
2022/12/01 02:50:38.062, 120, 136, 123
2022/12/01 02:50:39.568, 110, 159, 113
2022/12/01 02:50:41.074, 109, 150, 130
2022/12/01 02:50:42.580, 117, 138, 105
2022/12/01 02:50:44.086, 116, 140, 98
2022/12/01 02:50:45.592, 116, 132, 115
2022/12/01 02:50:47.098, 103, 141, 114
2022/12/01 02:50:48.604, 119, 141, 123
2022/12/01 02:50:50.110, 105, 150, 127
2022/12/01 02:50:51.617, 112, 149, 112
2022/12/01 02:50:53.123, 125, 141, 114
2022/12/01 02:50:54.628, 108, 170, 117
2022/12/01 02:50:56.135, 112, 153, 115
2022/12/01 02:50:57.640, 118, 150, 119
2022/12/01 02:50:59.147, 115, 144, 125
2022/12/01 02:51:00.652, 111, 154, 124
2022/12/01 02:51:02.158, 127, 144, 119
2022/12/01 02:51:03.664, 110, 147, 106
2022/12/01 02:51:05.170, 105, 151, 109
2022/12/01 02:51:06.677, 147, 153, 132
2022/12/01 02:51:08.183, 111, 146, 110
2022/12/01 02:51:09.688, 116, 171, 110
2022/12/01 02:51:11.195, 107, 157, 115
2022/12/01 02:51:12.701, 115, 151, 117
2022/12/01 02:51:14.207, 114, 137, 111
2022/12/01 02:51:15.714, 105, 139, 107
2022/12/01 02:51:17.220, 107, 153, 107
2022/12/01 02:51:18.726, 102, 139, 106
2022/12/01 02:51:20.232, 121, 155, 109
2022/12/01 02:51:21.739, 109, 143, 119
2022/12/01 02:51:23.244, 120, 141, 118
2022/12/01 02:51:24.751, 105, 151, 121
2022/12/01 02:51:26.257, 114, 148, 125
2022/12/01 02:51:27.764, 118, 145, 112
2022/12/01 02:51:29.270, 136, 141, 121
2022/12/01 02:51:30.776, 121, 155, 118
2022/12/01 02:51:32.282, 106, 140, 123
2022/12/01 02:51:33.788, 122, 145, 126
2022/12/01 02:51:35.293, 97, 140, 119
2022/12/01 02:51:36.800, 115, 147, 109
2022/12/01 02:51:38.306, 119, 143, 128
2022/12/01 02:51:39.813, 106, 144, 109
2022/12/01 02:51:41.318, 120, 152, 115
2022/12/01 02:51:42.825, 113, 143, 118
2022/12/01 02:51:44.332, 113, 148, 138
2022/12/01 02:51:45.838, 113, 143, 126
2022/12/01 02:51:47.344, 107, 170, 123
2022/12/01 02:51:48.849, 115, 141, 113
2022/12/01 02:51:50.356, 105, 150, 111
2022/12/01 02:51:51.862, 123, 144, 130
2022/12/01 02:51:53.369, 105, 154, 113
2022/12/01 02:51:54.875, 116, 133, 116
2022/12/01 02:51:56.380, 111, 140, 106
2022/12/01 02:51:57.886, 124, 148, 108
2022/12/01 02:51:59.392, 111, 140, 113
2022/12/01 02:52:00.897, 114, 142, 114
2022/12/01 02:52:02.404, 126, 141, 113
2022/12/01 02:52:03.910, 108, 143, 110
2022/12/01 02:52:05.416, 111, 149, 111
2022/12/01 02:52:06.923, 125, 163, 114
2022/12/01 02:52:08.429, 114, 154, 106
2022/12/01 02:52:09.934, 115, 149, 96
2022/12/01 02:52:11.440, 126, 148, 125
2022/12/01 02:52:12.946, 108, 146, 122
2022/12/01 02:52:14.452, 113, 141, 116
2022/12/01 02:52:15.959, 120, 171, 117
2022/12/01 02:52:17.464, 121, 149, 113
2022/12/01 02:52:18.971, 109, 146, 118
2022/12/01 02:52:20.477, 116, 148, 119
2022/12/01 02:52:21.984, 109, 147, 153
2022/12/01 02:52:23.490, 119, 147, 105
2022/12/01 02:52:24.996, 101, 146, 128
2022/12/01 02:52:26.502, 118, 164, 118
2022/12/01 02:52:28.009, 111, 146, 112
2022/12/01 02:52:29.514, 114, 164, 124
2022/12/01 02:52:31.021, 105, 135, 105
2022/12/01 02:52:32.527, 120, 141, 106
2022/12/01 02:52:34.033, 114, 147, 124
2022/12/01 02:52:35.540, 122, 142, 111
2022/12/01 02:52:37.046, 111, 138, 118
2022/12/01 02:52:38.552, 112, 146, 118
2022/12/01 02:52:40.059, 105, 143, 124
2022/12/01 02:52:41.564, 109, 137, 105
2022/12/01 02:52:43.070, 114, 143, 119
2022/12/01 02:52:44.577, 107, 146, 119
2022/12/01 02:52:46.083, 127, 132, 107
2022/12/01 02:52:47.588, 108, 149, 110
2022/12/01 02:52:49.095, 117, 141, 96
2022/12/01 02:52:50.601, 118, 139, 110
2022/12/01 02:52:52.106, 93, 154, 125
2022/12/01 02:52:53.613, 111, 143, 118
2022/12/01 02:52:55.118, 129, 143, 134
2022/12/01 02:52:56.625, 110, 153, 122
