time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/12/01 01:40:26.821, 228, 464, 328
2022/12/01 01:40:28.327, 235, 454, 337
2022/12/01 01:40:29.834, 231, 463, 335
2022/12/01 01:40:31.340, 239, 460, 347
2022/12/01 01:40:32.847, 244, 455, 325
2022/12/01 01:40:34.354, 228, 453, 324
2022/12/01 01:40:35.859, 233, 455, 346
2022/12/01 01:40:37.366, 241, 452, 330
2022/12/01 01:40:38.873, 241, 466, 352
2022/12/01 01:40:40.380, 258, 462, 350
2022/12/01 01:40:41.886, 276, 474, 335
2022/12/01 01:40:43.393, 251, 467, 314
2022/12/01 01:40:44.900, 240, 457, 336
2022/12/01 01:40:46.406, 240, 458, 365
2022/12/01 01:40:47.913, 233, 468, 332
2022/12/01 01:40:49.419, 240, 478, 329
2022/12/01 01:40:50.925, 246, 449, 342
2022/12/01 01:40:52.432, 243, 452, 327
2022/12/01 01:40:53.939, 230, 462, 323
2022/12/01 01:40:55.445, 232, 465, 329
2022/12/01 01:40:56.952, 237, 600, 606
2022/12/01 01:40:58.457, 240, 481, 452
2022/12/01 01:40:59.963, 243, 440, 337
2022/12/01 01:41:01.470, 252, 454, 335
2022/12/01 01:41:02.976, 257, 458, 346
2022/12/01 01:41:04.483, 237, 452, 347
2022/12/01 01:41:05.990, 236, 456, 355
2022/12/01 01:41:07.496, 248, 451, 330
2022/12/01 01:41:09.003, 254, 458, 336
2022/12/01 01:41:10.509, 313, 464, 322
2022/12/01 01:41:12.016, 274, 475, 338
2022/12/01 01:41:13.522, 237, 473, 328
2022/12/01 01:41:15.029, 232, 465, 328
2022/12/01 01:41:16.536, 246, 449, 337
2022/12/01 01:41:18.042, 251, 453, 342
2022/12/01 01:41:19.550, 243, 444, 361
2022/12/01 01:41:21.056, 235, 455, 350
2022/12/01 01:41:22.562, 242, 444, 340
2022/12/01 01:41:24.069, 250, 455, 323
2022/12/01 01:41:25.575, 246, 455, 353
2022/12/01 01:41:27.082, 266, 451, 330
2022/12/01 01:41:28.588, 248, 471, 384
2022/12/01 01:41:30.095, 252, 480, 536
2022/12/01 01:41:31.602, 264, 485, 427
2022/12/01 01:41:33.109, 230, 475, 393
2022/12/01 01:41:34.615, 244, 468, 551
2022/12/01 01:41:36.122, 241, 450, 392
2022/12/01 01:41:37.629, 232, 452, 350
2022/12/01 01:41:39.135, 234, 449, 336
2022/12/01 01:41:40.641, 246, 453, 350
2022/12/01 01:41:42.148, 280, 456, 380
2022/12/01 01:41:43.655, 277, 465, 355
2022/12/01 01:41:45.162, 245, 465, 332
2022/12/01 01:41:46.667, 242, 457, 331
2022/12/01 01:41:48.175, 247, 468, 322
2022/12/01 01:41:49.681, 245, 460, 349
2022/12/01 01:41:51.187, 238, 455, 336
2022/12/01 01:41:52.694, 258, 458, 322
2022/12/01 01:41:54.201, 236, 466, 324
2022/12/01 01:41:55.707, 237, 443, 323
2022/12/01 01:41:57.214, 259, 462, 336
2022/12/01 01:41:58.720, 231, 459, 339
2022/12/01 01:42:00.226, 241, 466, 333
2022/12/01 01:42:01.733, 244, 483, 328
2022/12/01 01:42:03.239, 245, 460, 334
2022/12/01 01:42:04.745, 231, 460, 321
2022/12/01 01:42:06.252, 232, 454, 338
2022/12/01 01:42:07.758, 242, 455, 328
2022/12/01 01:42:09.265, 246, 457, 339
2022/12/01 01:42:10.772, 228, 475, 337
