time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/11/30 16:53:13.330, 101, 101, 89
2022/11/30 16:53:14.836, 104, 111, 93
2022/11/30 16:53:16.340, 100, 100, 96
2022/11/30 16:53:17.844, 99, 110, 93
2022/11/30 16:53:19.350, 84, 105, 89
2022/11/30 16:53:20.855, 106, 107, 98
2022/11/30 16:53:22.358, 105, 99, 92
2022/11/30 16:53:23.863, 80, 113, 92
2022/11/30 16:53:25.368, 96, 105, 81
2022/11/30 16:53:26.873, 89, 115, 119
2022/11/30 16:53:28.377, 92, 106, 88
2022/11/30 16:53:29.882, 92, 108, 95
2022/11/30 16:53:31.387, 101, 116, 90
2022/11/30 16:53:32.892, 100, 109, 94
2022/11/30 16:53:34.396, 97, 102, 88
2022/11/30 16:53:35.901, 87, 109, 91
2022/11/30 16:53:37.404, 99, 103, 91
2022/11/30 16:53:38.910, 100, 108, 94
2022/11/30 16:53:40.415, 93, 107, 101
2022/11/30 16:53:41.919, 94, 114, 91
2022/11/30 16:53:43.424, 80, 111, 105
2022/11/30 16:53:44.928, 84, 110, 86
2022/11/30 16:53:46.432, 99, 113, 86
2022/11/30 16:53:47.937, 86, 115, 89
2022/11/30 16:53:49.441, 88, 108, 99
2022/11/30 16:53:50.946, 102, 110, 98
2022/11/30 16:53:52.450, 98, 111, 88
2022/11/30 16:53:53.955, 95, 105, 98
2022/11/30 16:53:55.460, 90, 110, 118
2022/11/30 16:53:56.964, 86, 109, 92
2022/11/30 16:53:58.468, 89, 101, 101
2022/11/30 16:53:59.974, 88, 114, 102
2022/11/30 16:54:01.478, 89, 120, 88
2022/11/30 16:54:02.981, 96, 105, 94
2022/11/30 16:54:04.486, 86, 117, 85
2022/11/30 16:54:05.990, 95, 105, 94
2022/11/30 16:54:07.494, 85, 103, 95
2022/11/30 16:54:08.999, 100, 104, 97
2022/11/30 16:54:10.503, 96, 105, 95
2022/11/30 16:54:12.008, 88, 105, 89
2022/11/30 16:54:13.512, 96, 101, 93
2022/11/30 16:54:15.017, 81, 108, 90
2022/11/30 16:54:16.521, 99, 129, 100
2022/11/30 16:54:18.026, 104, 107, 84
2022/11/30 16:54:19.531, 96, 110, 95
2022/11/30 16:54:21.035, 87, 117, 92
2022/11/30 16:54:22.540, 98, 119, 91
2022/11/30 16:54:24.045, 104, 110, 88
2022/11/30 16:54:25.550, 102, 107, 92
2022/11/30 16:54:27.055, 104, 104, 92
2022/11/30 16:54:28.561, 103, 104, 103
2022/11/30 16:54:30.066, 96, 104, 95
2022/11/30 16:54:31.571, 95, 106, 100
2022/11/30 16:54:33.076, 100, 113, 89
2022/11/30 16:54:34.581, 94, 138, 100
2022/11/30 16:54:36.086, 96, 112, 110
2022/11/30 16:54:37.590, 95, 112, 79
2022/11/30 16:54:39.094, 99, 109, 83
2022/11/30 16:54:40.599, 90, 104, 99
2022/11/30 16:54:42.103, 99, 108, 100
2022/11/30 16:54:43.608, 94, 113, 88
2022/11/30 16:54:45.113, 92, 104, 90
2022/11/30 16:54:46.617, 88, 108, 89
2022/11/30 16:54:48.121, 96, 102, 94
2022/11/30 16:54:49.625, 96, 111, 98
