time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/12/01 01:11:49.483, 162, 260, 197
2022/12/01 01:11:50.990, 169, 258, 201
2022/12/01 01:11:52.495, 150, 263, 207
2022/12/01 01:11:54.002, 161, 262, 204
2022/12/01 01:11:55.508, 165, 257, 202
2022/12/01 01:11:57.013, 151, 261, 278
2022/12/01 01:11:58.519, 139, 247, 191
2022/12/01 01:12:00.025, 155, 249, 190
2022/12/01 01:12:01.530, 159, 236, 208
2022/12/01 01:12:03.036, 169, 244, 214
2022/12/01 01:12:04.541, 150, 252, 248
2022/12/01 01:12:06.048, 149, 259, 201
2022/12/01 01:12:07.554, 158, 251, 198
2022/12/01 01:12:09.060, 159, 253, 188
2022/12/01 01:12:10.566, 152, 259, 199
2022/12/01 01:12:12.072, 158, 268, 186
2022/12/01 01:12:13.577, 152, 258, 197
2022/12/01 01:12:15.084, 176, 249, 250
2022/12/01 01:12:16.590, 159, 250, 184
2022/12/01 01:12:18.096, 170, 257, 207
2022/12/01 01:12:19.602, 148, 272, 191
2022/12/01 01:12:21.108, 155, 253, 185
2022/12/01 01:12:22.614, 161, 261, 193
2022/12/01 01:12:24.120, 147, 286, 191
2022/12/01 01:12:25.625, 157, 251, 183
2022/12/01 01:12:27.132, 152, 252, 204
2022/12/01 01:12:28.637, 164, 255, 200
2022/12/01 01:12:30.144, 149, 254, 198
2022/12/01 01:12:31.650, 160, 245, 184
2022/12/01 01:12:33.156, 157, 251, 203
2022/12/01 01:12:34.662, 163, 254, 194
2022/12/01 01:12:36.168, 171, 256, 193
2022/12/01 01:12:37.674, 165, 255, 224
2022/12/01 01:12:39.180, 166, 241, 201
2022/12/01 01:12:40.686, 157, 261, 192
2022/12/01 01:12:42.192, 163, 248, 197
2022/12/01 01:12:43.698, 160, 246, 182
2022/12/01 01:12:45.204, 160, 253, 181
2022/12/01 01:12:46.710, 155, 255, 198
2022/12/01 01:12:48.215, 157, 260, 267
2022/12/01 01:12:49.721, 157, 254, 197
2022/12/01 01:12:51.227, 169, 249, 190
2022/12/01 01:12:52.734, 151, 248, 192
2022/12/01 01:12:54.240, 142, 263, 311
2022/12/01 01:12:55.745, 158, 255, 291
2022/12/01 01:12:57.252, 149, 266, 187
2022/12/01 01:12:58.758, 169, 264, 182
2022/12/01 01:13:00.263, 170, 256, 193
2022/12/01 01:13:01.769, 150, 278, 186
2022/12/01 01:13:03.275, 160, 252, 188
2022/12/01 01:13:04.781, 140, 248, 187
2022/12/01 01:13:06.286, 167, 252, 217
