time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/11/30 20:49:06.718, 91, 145, 101
2022/11/30 20:49:08.224, 100, 133, 94
2022/11/30 20:49:09.729, 86, 119, 99
2022/11/30 20:49:11.234, 99, 140, 112
2022/11/30 20:49:12.740, 99, 130, 104
2022/11/30 20:49:14.245, 105, 125, 116
2022/11/30 20:49:15.752, 111, 146, 119
2022/11/30 20:49:17.256, 96, 122, 102
2022/11/30 20:49:18.763, 94, 127, 110
2022/11/30 20:49:20.268, 94, 118, 135
2022/11/30 20:49:21.775, 101, 140, 111
2022/11/30 20:49:23.280, 109, 142, 98
2022/11/30 20:49:24.786, 111, 124, 111
2022/11/30 20:49:26.291, 96, 131, 102
2022/11/30 20:49:27.797, 98, 121, 113
2022/11/30 20:49:29.303, 101, 114, 110
2022/11/30 20:49:30.808, 99, 117, 102
2022/11/30 20:49:32.315, 102, 123, 104
2022/11/30 20:49:33.821, 110, 129, 119
2022/11/30 20:49:35.327, 100, 126, 108
2022/11/30 20:49:36.833, 100, 125, 104
2022/11/30 20:49:38.339, 101, 119, 121
2022/11/30 20:49:39.844, 99, 129, 120
2022/11/30 20:49:41.351, 100, 121, 100
2022/11/30 20:49:42.857, 95, 129, 111
2022/11/30 20:49:44.363, 110, 127, 119
2022/11/30 20:49:45.869, 102, 134, 126
2022/11/30 20:49:47.375, 103, 124, 113
2022/11/30 20:49:48.880, 97, 132, 121
2022/11/30 20:49:50.385, 97, 125, 115
2022/11/30 20:49:51.892, 104, 128, 122
2022/11/30 20:49:53.397, 99, 126, 121
2022/11/30 20:49:54.903, 101, 131, 124
2022/11/30 20:49:56.409, 106, 129, 115
2022/11/30 20:49:57.915, 108, 125, 110
2022/11/30 20:49:59.421, 108, 119, 119
2022/11/30 20:50:00.926, 96, 124, 107
2022/11/30 20:50:02.431, 96, 140, 101
2022/11/30 20:50:03.936, 92, 135, 94
2022/11/30 20:50:05.441, 114, 121, 106
2022/11/30 20:50:06.947, 97, 125, 130
2022/11/30 20:50:08.452, 89, 157, 100
2022/11/30 20:50:09.958, 98, 122, 107
2022/11/30 20:50:11.463, 100, 128, 95
2022/11/30 20:50:12.969, 102, 120, 124
2022/11/30 20:50:14.475, 105, 129, 121
2022/11/30 20:50:15.982, 100, 124, 102
