time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/11/30 17:42:15.668, 179, 320, 264
2022/11/30 17:42:17.175, 170, 330, 272
2022/11/30 17:42:18.681, 193, 320, 262
2022/11/30 17:42:20.187, 179, 318, 256
2022/11/30 17:42:21.695, 179, 322, 258
2022/11/30 17:42:23.200, 178, 313, 253
2022/11/30 17:42:24.707, 180, 320, 277
2022/11/30 17:42:26.213, 169, 319, 312
2022/11/30 17:42:27.720, 177, 329, 272
2022/11/30 17:42:29.227, 185, 320, 251
2022/11/30 17:42:30.733, 178, 320, 260
2022/11/30 17:42:32.240, 185, 318, 245
2022/11/30 17:42:33.746, 187, 340, 240
2022/11/30 17:42:35.253, 183, 338, 248
2022/11/30 17:42:36.758, 183, 330, 248
2022/11/30 17:42:38.265, 179, 315, 253
2022/11/30 17:42:39.771, 180, 327, 274
2022/11/30 17:42:41.278, 192, 313, 277
2022/11/30 17:42:42.785, 178, 321, 269
2022/11/30 17:42:44.291, 180, 320, 250
2022/11/30 17:42:45.798, 181, 316, 251
2022/11/30 17:42:47.304, 178, 338, 256
2022/11/30 17:42:48.811, 187, 327, 260
2022/11/30 17:42:50.317, 174, 317, 263
2022/11/30 17:42:51.823, 173, 326, 261
2022/11/30 17:42:53.330, 183, 317, 254
2022/11/30 17:42:54.837, 179, 319, 263
2022/11/30 17:42:56.343, 184, 326, 247
2022/11/30 17:42:57.849, 170, 320, 242
2022/11/30 17:42:59.355, 174, 325, 261
2022/11/30 17:43:00.861, 166, 333, 259
2022/11/30 17:43:02.368, 172, 322, 243
2022/11/30 17:43:03.873, 173, 320, 251
2022/11/30 17:43:05.379, 178, 344, 252
2022/11/30 17:43:06.886, 186, 350, 258
2022/11/30 17:43:08.393, 173, 326, 258
2022/11/30 17:43:09.900, 191, 426, 262
2022/11/30 17:43:11.406, 213, 420, 261
2022/11/30 17:43:12.913, 190, 329, 251
2022/11/30 17:43:14.419, 182, 316, 259
2022/11/30 17:43:15.925, 174, 319, 261
2022/11/30 17:43:17.431, 184, 330, 259
2022/11/30 17:43:18.938, 195, 339, 267
2022/11/30 17:43:20.445, 175, 330, 348
2022/11/30 17:43:21.951, 176, 332, 275
2022/11/30 17:43:23.458, 181, 341, 262
2022/11/30 17:43:24.964, 177, 338, 247
