time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/12/01 15:36:03.170, 225, 400, 302
2022/12/01 15:36:04.676, 217, 402, 294
2022/12/01 15:36:06.182, 219, 407, 315
2022/12/01 15:36:07.689, 230, 398, 298
2022/12/01 15:36:09.195, 221, 427, 296
2022/12/01 15:36:10.701, 238, 394, 282
2022/12/01 15:36:12.206, 228, 398, 291
2022/12/01 15:36:13.713, 227, 400, 336
2022/12/01 15:36:15.219, 231, 394, 317
2022/12/01 15:36:16.725, 234, 419, 289
2022/12/01 15:36:18.231, 234, 554, 300
2022/12/01 15:36:19.736, 233, 395, 303
2022/12/01 15:36:21.243, 235, 681, 303
2022/12/01 15:36:22.749, 229, 430, 292
2022/12/01 15:36:24.254, 227, 394, 303
2022/12/01 15:36:25.760, 234, 404, 300
2022/12/01 15:36:27.267, 237, 418, 306
2022/12/01 15:36:28.772, 239, 393, 293
2022/12/01 15:36:30.279, 231, 403, 287
2022/12/01 15:36:31.785, 238, 392, 318
2022/12/01 15:36:33.291, 241, 391, 308
2022/12/01 15:36:34.797, 242, 397, 292
2022/12/01 15:36:36.304, 256, 402, 289
2022/12/01 15:36:37.810, 222, 410, 292
2022/12/01 15:36:39.316, 234, 399, 290
2022/12/01 15:36:40.821, 239, 406, 291
2022/12/01 15:36:42.328, 235, 394, 295
2022/12/01 15:36:43.834, 228, 401, 302
2022/12/01 15:36:45.340, 236, 451, 294
2022/12/01 15:36:46.846, 233, 394, 309
2022/12/01 15:36:48.352, 233, 393, 298
2022/12/01 15:36:49.858, 233, 397, 329
2022/12/01 15:36:51.364, 227, 382, 290
2022/12/01 15:36:52.869, 234, 388, 292
2022/12/01 15:36:54.375, 229, 400, 290
2022/12/01 15:36:55.880, 227, 403, 303
2022/12/01 15:36:57.387, 225, 396, 289
2022/12/01 15:36:58.892, 240, 392, 306
2022/12/01 15:37:00.398, 239, 397, 299
2022/12/01 15:37:01.904, 243, 443, 300
2022/12/01 15:37:03.410, 235, 447, 286
2022/12/01 15:37:04.915, 259, 395, 295
2022/12/01 15:37:06.421, 218, 398, 280
2022/12/01 15:37:07.928, 222, 431, 343
2022/12/01 15:37:09.434, 218, 484, 304
2022/12/01 15:37:10.940, 220, 392, 299
2022/12/01 15:37:12.446, 223, 397, 356
2022/12/01 15:37:13.952, 231, 403, 298
2022/12/01 15:37:15.458, 243, 401, 298
2022/12/01 15:37:16.964, 238, 397, 287
2022/12/01 15:37:18.469, 229, 405, 289
2022/12/01 15:37:19.976, 225, 400, 294
2022/12/01 15:37:21.482, 234, 395, 308
2022/12/01 15:37:22.988, 239, 399, 287
2022/12/01 15:37:24.494, 231, 392, 290
2022/12/01 15:37:25.999, 232, 409, 284
2022/12/01 15:37:27.506, 226, 443, 290
2022/12/01 15:37:29.012, 231, 432, 313
2022/12/01 15:37:30.518, 238, 393, 290
