time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/12/01 09:44:43.390, 275, 616, 458
2022/12/01 09:44:44.897, 292, 609, 432
2022/12/01 09:44:46.402, 287, 522, 391
2022/12/01 09:44:47.909, 286, 567, 378
2022/12/01 09:44:49.415, 270, 572, 415
2022/12/01 09:44:50.921, 285, 549, 384
2022/12/01 09:44:52.428, 274, 540, 379
2022/12/01 09:44:53.933, 324, 545, 389
2022/12/01 09:44:55.439, 281, 532, 392
2022/12/01 09:44:56.945, 289, 527, 385
2022/12/01 09:44:58.451, 277, 530, 387
2022/12/01 09:44:59.957, 291, 529, 388
2022/12/01 09:45:01.463, 285, 535, 382
2022/12/01 09:45:02.969, 269, 536, 376
2022/12/01 09:45:04.475, 285, 515, 380
2022/12/01 09:45:05.981, 277, 547, 394
2022/12/01 09:45:07.488, 300, 539, 400
2022/12/01 09:45:08.994, 289, 534, 385
2022/12/01 09:45:10.500, 278, 515, 379
2022/12/01 09:45:12.006, 294, 499, 381
2022/12/01 09:45:13.513, 294, 505, 399
2022/12/01 09:45:15.019, 294, 518, 399
2022/12/01 09:45:16.525, 276, 523, 422
2022/12/01 09:45:18.031, 289, 514, 392
2022/12/01 09:45:19.537, 277, 529, 396
2022/12/01 09:45:21.044, 287, 583, 386
2022/12/01 09:45:22.550, 292, 612, 386
2022/12/01 09:45:24.056, 284, 525, 392
2022/12/01 09:45:25.562, 277, 545, 395
2022/12/01 09:45:27.069, 277, 561, 410
2022/12/01 09:45:28.574, 288, 535, 376
2022/12/01 09:45:30.081, 272, 578, 377
2022/12/01 09:45:31.587, 285, 573, 382
2022/12/01 09:45:33.093, 283, 538, 372
2022/12/01 09:45:34.599, 291, 523, 381
2022/12/01 09:45:36.105, 280, 524, 390
2022/12/01 09:45:37.612, 306, 519, 371
2022/12/01 09:45:39.118, 283, 502, 392
2022/12/01 09:45:40.624, 292, 536, 394
2022/12/01 09:45:42.130, 271, 532, 376
2022/12/01 09:45:43.636, 291, 519, 376
2022/12/01 09:45:45.142, 276, 571, 372
2022/12/01 09:45:46.649, 290, 544, 392
2022/12/01 09:45:48.155, 294, 549, 390
2022/12/01 09:45:49.661, 282, 528, 390
2022/12/01 09:45:51.167, 290, 535, 479
