exp,exp_no,phyto,source,bottle,tp,datetime,date,time,plot_date,plot_datetime,wl,cp,c_se,ap,a_se,bp,abs_line_height,chl_line_height
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,463.8,0.455674285,2.2372178901971571e-4,0.0263910313065528,1.1332671083145618e-4,0.4292832536934472,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,468.7,0.4542140975,2.3918228063121074e-4,0.0244729199589326,9.775964447007579e-5,0.42974117754106744,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,470,0.45381405622641513,NA,0.0239866675973557,NA,0.42982738862905945,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,474,0.45258316,2.345941798825472e-4,0.0224905064848114,9.834286795882507e-5,0.4300926535151886,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,479.2,0.450943085,2.3459159599144132e-4,0.0209098456066162,8.60650553435748e-5,0.43003323939338384,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,484.1,0.44852968,2.2859965985496015e-4,0.0200461735187618,8.011581993781865e-5,0.4284835064812382,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,489.2,0.44578622105,2.3349228734527704e-4,0.0197542694918956,7.588777838258446e-5,0.42603195155810436,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,493.9,0.4436755825,2.3258760914351238e-4,0.0190952128125942,7.211575177237892e-5,0.4245803696874058,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,498.9,0.44157343125,2.3315505650830216e-4,0.0181954739649784,6.573246145501274e-5,0.4233779572850216,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,503.8,0.440146275,2.3038450150381998e-4,0.0170112035661943,6.54005257107343e-5,0.4231350714338057,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,508.7,0.438355558040572,2.327179316034636e-4,0.0157311999796159,6.110980131276206e-5,0.4226243580609561,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,514,0.435984528040572,2.286556410219873e-4,0.0143008033894872,5.6636723955455484e-5,0.4216837246510848,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,519.7,0.434355021790572,2.323874903080674e-4,0.0129643940423586,5.8537780663106986e-5,0.4213906277482134,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,524.8,0.431543660653072,2.318143316832442e-4,0.0117899194463045,6.411813438927645e-5,0.4197537412067675,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,529.9,0.42961356,2.3105095618526533e-4,0.0106758752481677,2.7160251539747754e-4,0.4189376847518323,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,532,0.42849781436170215,NA,0.010152656435991258,NA,0.41834515792571086,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,534.6,0.427116415,2.292632868334668e-4,0.00950486171615376,5.936696658749207e-5,0.41761155328384625,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,539.6,0.4249679875,2.3160235949834824e-4,0.00858149424616438,5.2195630470869784e-5,0.4163864932538356,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,544.4,0.4225900692375,2.2974962215528499e-4,0.00761323382536622,4.937359431623488e-5,0.41497683541213376,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,549.7,0.4202121475,2.3160676038822526e-4,0.00690909204899279,4.7629193152440556e-5,0.4133030554510072,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,554.6,0.41760562125,2.2843104107844918e-4,0.00631682274038101,4.603270294511911e-5,0.41128879850961897,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,560.1,0.4153036025,2.3087114801672245e-4,0.00594620000121243,4.5880834527044665e-5,0.40935740249878755,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,565.2,0.4126930375,2.3115840569291164e-4,0.00528449644955916,4.3764792780777396e-5,0.4074085410504409,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,569.8,0.409738795,2.3193310758155248e-4,0.00491568258897029,4.087406799970082e-5,0.4048231124110297,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,574.2,0.407328735540572,2.304943140375882e-4,0.0044766180146294,3.9954265217906485e-5,0.4028521175259426,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,579,0.404285833310858,2.3279245384070368e-4,0.00397937989318855,3.8573492076729e-5,0.40030645341766946,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,583.4,0.401517989621717,2.3207158739066913e-4,0.00356612110454605,3.7181026259973486e-5,0.3979518685171709,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,587.8,0.399200631923804,2.3199608537467352e-4,0.00322025686821812,3.772319080989805e-5,0.39598037505558586,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,592.7,0.397102096032634,2.2695204692342995e-4,0.00304982927975722,4.188290857926389e-5,0.3940522667528768,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,597.4,0.394454363702979,2.2826887986997842e-4,0.00305710475075242,4.165657590443803e-5,0.39139725895222655,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,602.1,0.392199877905723,2.2775460027937158e-4,0.00323103031852699,4.079595654592152e-5,0.388968847587196,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,607,0.389674954155723,2.285705591409433e-4,0.00364297649537851,4.260669259304351e-5,0.38603197766034447,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,612,0.386743362365151,2.2696790006147846e-4,0.00439275927657172,4.1154047742556706e-5,0.38235060308857927,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,616.9,0.383833416415749,2.2766959831775686e-4,0.00508516278155585,4.107357569658031e-5,0.3787482536341931,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,621.9,0.38103196961739,2.2673252709825022e-4,0.00557559185772211,4.130839318423677e-5,0.3754563777596679,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,626.5,0.378478266621717,2.2742082701547977e-4,0.00592509770084284,4.040027277433982e-5,0.3725531689208742,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,631.2,0.376047308781801,2.2762188890971654e-4,0.00584566918398376,4.230400283302369e-5,0.3702016395978172,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,635.8,0.373817511641557,2.287978923927389e-4,0.00570410960622689,4.135539811348954e-5,0.3681134020353301,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,640.8,0.371123093175,2.2860001897741157e-4,0.0055167732363349,5.821080706633551e-5,0.36560631993866505,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,645.3,0.3679958175,2.2906109212668938e-4,0.00578438782027797,4.295800748934088e-5,0.36221142967972203,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,650.2,0.3648628125,2.27810701614231e-4,0.00658184439377547,4.346804323540597e-5,0.35828096810622456,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,654.9,0.360838425540572,2.2880662680709464e-4,0.00909910792334064,4.275444569918271e-5,0.3517393176172314,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,659.3,0.357694117016944,2.2739919158368455e-4,0.0126615868753177,4.4874730589781914e-5,0.34503253014162627,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,660,0.35737540934736584,NA,0.013314621554941746,NA,0.3440607877924241,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,663.9,0.355599752331145,2.294227785908187e-4,0.0169529576271326,4.191108663443617e-5,0.3386467947040124,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,668.8,0.354830855540572,2.2725550299447863e-4,0.02099272755984,4.394439177065543e-5,0.333838127980732,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,673.2,0.3566883925,2.28422652620063e-4,0.0230438836245565,4.23109996016468e-5,0.3336445088754435,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,677.6,0.359744338209428,2.3067325996464506e-4,0.0227383786125729,4.459833743518689e-5,0.33700595959685514,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,681.9,0.363149544459428,2.2871116062601638e-4,0.0206327564879164,4.161703906994085e-5,0.3425167879715116,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,686.1,0.366039242361456,2.2835178082255896e-4,0.0168806976176257,4.183414985976935e-5,0.34915854474383035,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,690,0.3670069045,2.3170497675624715e-4,0.0126782622309003,4.319839539081021e-5,0.3543286422690997,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,693.9,0.366950699429116,2.3000464465726777e-4,0.00869721924966983,4.255424834599479e-5,0.3582534801794462,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,697.8,0.365405761094747,2.3234976324921158e-4,0.00519688664573028,4.445273314624675e-5,0.3602088744490167,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,701.8,0.363079620757036,2.325376367173107e-4,0.00253242159868181,4.326076142916475e-5,0.36054719915835415,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,705.5,0.361770043649157,2.3222547206316018e-4,0.00102640508083464,4.8265109073582455e-5,0.36074363856832237,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,709.1,0.359989105963593,2.3256732324863656e-4,4.78067095606202e-4,4.617914107013388e-5,0.3595110388679868,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,712.8,0.358509715345688,2.2999869032088542e-4,1.27206103343991e-4,1.1529480943097503e-4,0.358382509242344,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,716.6,0.3592092835353,2.328087970644405e-4,0,7.942072858139856e-5,0.3592092835353,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,719.8,0.358544699319541,2.3274556950175472e-4,-1.97544144571987e-4,5.4236478299736244e-5,0.358742243464113,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,723.2,0.359351778955214,2.328067541042748e-4,9.36160882133372e-5,6.130375196992538e-5,0.35925816286700063,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,726.5,0.360528533952729,2.333562645156546e-4,1.99358307639841e-11,6.12979240449287e-5,0.36052853393279316,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,729.4,0.360390903262627,2.3341767623612835e-4,1.84958353368014e-4,6.963845250713956e-5,0.360205944909259,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,732.3,0.361559408851852,2.3171406867101164e-4,2.62847888787637e-4,7.406499816605777e-5,0.3612965609630644,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,735.3,0.361151554075118,2.3801131029504099e-4,1.39561960955888e-4,7.752374000636456e-5,0.36101199211416213,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,738.3,0.360061422067836,2.3466755113910688e-4,-1.08781085043148e-4,8.343505068770184e-5,0.3601702031528791,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,741.3,0.35902948908872,2.3417221544401443e-4,-2.16684122626598e-4,8.701810759513666e-5,0.3592461732113466,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,744.2,0.356970256951044,2.3643450326761418e-4,-1.15343168175547e-4,9.304590098449556e-5,0.3570856001192196,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,746.7,0.354385409042366,2.404256187894994e-4,1.6062653538583e-4,1.047413428205084e-4,0.35422478250698014,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,A,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,749.4,0.352514814550784,2.2719986174949571e-4,-9.94632886561611e-4,1.1200273117752566e-4,0.3535094474373456,0.01889847007085038,2.2070335764893128
TP22-14,2,italic('T. Pseudonana'),Optics,B,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,400,0.35295502513959903,4.988014744797094e-4,0.029881457576684603,0.001267735625666477,0.32307356756291444,0.017151093001562354,2.082220928683025
TP22-14,2,italic('T. Pseudonana'),Optics,B,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,404.6,0.35343411863959906,4.915309774812316e-4,0.030843206972991498,9.935308664519684e-4,0.3225909116666076,0.017151093001562354,2.082220928683025
TP22-14,2,italic('T. Pseudonana'),Optics,B,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,408.7,0.3492828475,4.517147576141848e-4,0.028933725971070204,8.238805777590908e-4,0.3203491215289298,0.017151093001562354,2.082220928683025
TP22-14,2,italic('T. Pseudonana'),Optics,B,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,412.5,0.34842348903489995,4.257773146787169e-4,0.030244824259531802,6.651759415776006e-4,0.31817866477536816,0.017151093001562354,2.082220928683025
TP22-14,2,italic('T. Pseudonana'),Optics,B,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,416.9,0.34551611,4.1023370724052426e-4,0.0312800940177666,5.551382426697562e-4,0.3142360159822334,0.017151093001562354,2.082220928683025
TP22-14,2,italic('T. Pseudonana'),Optics,B,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,421.4,0.34152944625,4.1138527605048993e-4,0.0331768840320435,4.802124950571987e-4,0.3083525622179565,0.017151093001562354,2.082220928683025
TP22-14,2,italic('T. Pseudonana'),Optics,B,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,426.5,0.34152904859999994,3.8664545047488696e-4,0.031644335618337495,5.011314687534829e-4,0.3098847129816624,0.017151093001562354,2.082220928683025
TP22-14,2,italic('T. Pseudonana'),Optics,B,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,430.9,0.338910925,4.094753389665607e-4,0.0338035176809707,4.1474428203169285e-4,0.3051074073190293,0.017151093001562354,2.082220928683025
TP22-14,2,italic('T. Pseudonana'),Optics,B,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,435.5,0.33904224250000004,3.8008059288100957e-4,0.032508027004919504,6.755784157752775e-4,0.30653421549508053,0.017151093001562354,2.082220928683025
TP22-14,2,italic('T. Pseudonana'),Optics,B,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,439.8,0.3387786425,3.7700024522972927e-4,0.03160046903659999,2.9905421364147814e-4,0.30717817346340004,0.017151093001562354,2.082220928683025
