exp,bottle,tp,datetime,date,time,wl,c,c_se,a,a_se,b
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,400,1.0467868475000002,0.009459973091918759,0.22871299999999997,0.0010953184473966942,0.8180738475000002
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,404.6,1.03898123,0.009383652079883327,0.23756946499999998,0.0010244535346207063,0.8014117650000001
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,408.7,1.0284807224999999,0.009328060705258103,0.24751713250000001,0.0010159419143739364,0.7809635899999998
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,412.5,1.023961045,0.009250518481341004,0.259126815,9.825603204781433e-4,0.7648342300000001
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,416.9,1.02098287,0.009151295138319367,0.269268255,9.5863218736084e-4,0.751714615
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,421.4,1.0170293350000001,0.009103144231175161,0.2787930125,9.489219856142659e-4,0.7382363225000002
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,426.5,1.015825455,0.009025257186734437,0.28966503,9.375200967039944e-4,0.7261604250000001
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,430.9,1.01789124,0.00894884072137933,0.29841471999999997,9.217244056592734e-4,0.71947652
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,435.5,1.0230071725,0.008881385287361022,0.30574011749999996,9.015740514270844e-4,0.7172670550000001
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,439.8,1.023635335,0.008802484088101008,0.30536308500000003,8.758988176394409e-4,0.7182722500000001
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,444.8,1.02087263,0.008742933359463495,0.29949636749999997,8.787432444604759e-4,0.7213762625
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,449.9,1.0066580325,0.008667329052112836,0.2879809225,8.669286736962843e-4,0.71867711
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,455,0.9880888725,0.008608018992571582,0.27500857,8.578177028080558e-4,0.7130803025
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,459.4,0.9688838175000001,0.008524868187123835,0.26859609,8.53671883493244e-4,0.7002877275000001
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,463.8,0.9528183825000001,0.008484361205126986,0.263909905,8.464387750915061e-4,0.6889084775000001
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,468.7,0.9414420800000001,0.008410226463217764,0.26149331500000006,8.39038207771257e-4,0.679948765
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,474,0.93183497,0.008346866011494099,0.2586034825,8.311991488704403e-4,0.6732314875000001
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,479.2,0.9234434275000001,0.008282475130864117,0.2553062725,8.241637830038397e-4,0.6681371550000001
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,484.1,0.9146152225,0.008211741480575283,0.24719333999999998,8.152122848832708e-4,0.6674218825
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,489.2,0.9013877349999999,0.008151012260240058,0.23558015000000002,8.101940928887575e-4,0.6658075849999999
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,493.9,0.8829813325,0.008098515044380717,0.21872573499999998,8.010371775649382e-4,0.6642555975
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,498.9,0.8576276924999999,0.008025068117234205,0.20060547000000004,7.947001391681545e-4,0.6570222224999999
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,503.8,0.83204665,0.007966538918021378,0.1848626025,7.887187520809321e-4,0.6471840475
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,508.7,0.8072940275,0.00791238449214505,0.17138831499999999,7.80186644517739e-4,0.6359057125
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,514,0.7841233325,0.007836122138556185,0.1594795175,7.748861738476459e-4,0.624643815
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,519.7,0.76060282,0.007775694034171746,0.148656575,7.708677182360624e-4,0.6119462449999999
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,524.8,0.738478035,0.007724461764259351,0.138801145,7.651255820847526e-4,0.59967689
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,529.9,0.7177829875,0.007653239864434362,0.13010653,7.587136833272383e-4,0.5876764575
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,534.6,0.6979000449999999,0.007594757611746316,0.122855855,7.53078349225497e-4,0.57504419
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,539.6,0.6794040674999999,0.007539044639165809,0.11640105749999999,7.496022113246465e-4,0.56300301
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,544.4,0.66156154,0.007495708076229902,0.11100615,7.441199229101253e-4,0.55055539
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,549.7,0.6451203725,0.007451254348824144,0.1064429025,7.423412844408262e-4,0.53867747
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,554.6,0.6297883774999999,0.007391599050809007,0.10275833750000002,7.358497927634987e-4,0.5270300399999999
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,560.1,0.6154386999999999,0.0073333923805307235,0.09984319750000001,7.310167460954087e-4,0.5155955024999999
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,565.2,0.6023077625,0.0072857157139252894,0.09790148000000001,7.271794497120813e-4,0.5044062825
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,569.8,0.5906619575000001,0.00723187624800324,0.09698609000000001,7.206467683807749e-4,0.49367586750000003
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,574.2,0.5812410324999999,0.007176247581034008,0.0966640025,7.173502133545086e-4,0.4845770299999999
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,579,0.5723476075,0.007134904687615166,0.09647268249999999,7.146167261493619e-4,0.47587492500000006
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,583.4,0.56366633,0.007087163479644193,0.096572825,7.09399876373156e-4,0.467093505
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,587.8,0.55613862,0.007032621216697053,0.09653011,7.035223048572028e-4,0.45960851
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,592.7,0.5491610875,0.00701033434112436,0.0963369125,7.995910940829746e-4,0.45282417500000005
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,597.4,0.541680725,0.006964147344698607,0.0958002975,7.907318020495828e-4,0.44588042749999995
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,602.1,0.534077495,0.006905761869675699,0.09507771000000001,7.811859643051348e-4,0.43899978500000003
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,607,0.5264810275,0.006865109828163017,0.09451520249999999,7.73627119785893e-4,0.431965825
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,612,0.5189998650000001,0.006820262884940374,0.0942429,7.64845944684721e-4,0.42475696500000004
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,616.9,0.51169073,0.006764565439303633,0.09453618999999999,7.555774333340534e-4,0.41715453999999996
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,621.9,0.5048452075,0.0067074186828938115,0.09508015749999998,7.510480613504795e-4,0.40976504999999996
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,626.5,0.4985534525,0.006664456057039288,0.09642195749999999,7.428046542001532e-4,0.402131495
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,631.2,0.49288404249999995,0.0066125850473532245,0.09876412000000001,7.367494521366745e-4,0.39411992249999994
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,635.8,0.4889627,0.006571138647511416,0.10218279999999999,7.291956681986037e-4,0.38677989999999995
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,640.8,0.48669404250000003,0.006517095844688508,0.1061550025,7.219365600424485e-4,0.38053904000000005
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,645.3,0.4853572425,0.00647494589000502,0.10925335000000001,7.144929240280387e-4,0.3761038925
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,650.2,0.48347819000000003,0.006418632352931634,0.11079141749999999,7.076088689935766e-4,0.37268677250000004
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,654.9,0.4800038525,0.006374783461079994,0.11251194500000002,7.025792404073907e-4,0.3674919075
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,659.3,0.4767223875,0.006337291621926003,0.11751518,6.976968641291336e-4,0.3592072075
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,663.9,0.4775345875,0.006292607391032485,0.12673957000000002,6.905324307276328e-4,0.3507950175
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,668.8,0.48449104,0.0062447402656432005,0.1376928225,6.839468588374313e-4,0.34679821749999995
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,673.2,0.494963795,0.006204752600491769,0.145861735,6.792638325102737e-4,0.34910206
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,677.6,0.5037569625,0.006161152715146114,0.1463524425,6.737335109354294e-4,0.35740452
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,681.9,0.505977735,0.006123393226280239,0.13780789750000003,6.675006465594928e-4,0.3681698375
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,686.1,0.497798385,0.00607814546367573,0.1220688825,6.642851630636637e-4,0.37572950250000003
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,690,0.48148361749999996,0.006053698849626787,0.1045731175,6.587664372327006e-4,0.3769104999999999
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,693.9,0.461850325,0.006007764916481795,0.08999497249999999,6.521880414471228e-4,0.3718553525
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,697.8,0.443769095,0.0059746221566598975,0.07987654500000002,6.495707842919746e-4,0.36389255
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,701.8,0.42985555750000004,0.0059388831043001205,0.073410805,6.430042061686954e-4,0.3564447525000001
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,705.5,0.41866081,0.005892367092857809,0.069229925,6.415778630563586e-4,0.34943088499999997
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,709.1,0.4097984025,0.005849424276294629,0.0665062625,6.355114501932266e-4,0.34329213999999997
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,712.8,0.4029500925,0.005829485368392516,0.064387585,6.283208126360008e-4,0.33856250750000005
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,716.6,0.39725708000000004,0.005784868101324662,0.06277482250000002,6.241250392443842e-4,0.33448225750000005
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,719.8,0.39184789,0.005754016621893898,0.061478805,6.192880826611443e-4,0.33036908499999995
OL22-3,B,1,2022-12-07T17:33:15Z,2022-12-07,09:33:15,723.2,0.38769980000000004,0.005728522311811862,0.060277017500000016,6.178941598546312e-4,0.3274227825
