exp,bottle,tp,datetime,date,time,wl,c,c_se,a,a_se,b
OL22-3,C,1,2022-12-07T17:47:30Z,2022-12-07,09:47:30,400,1.54111980625,0.0014121843691485354,0.33410646,6.518186645077358e-4,1.2070133462500001
OL22-3,C,1,2022-12-07T17:47:30Z,2022-12-07,09:47:30,404.6,1.5264031,0.0013932225603188095,0.3490382425,5.442280598107797e-4,1.1773648575
OL22-3,C,1,2022-12-07T17:47:30Z,2022-12-07,09:47:30,408.7,1.51375025875,0.001402694214047706,0.36508594125,5.374380467413223e-4,1.1486643175
OL22-3,C,1,2022-12-07T17:47:30Z,2022-12-07,09:47:30,412.5,1.5047258025,0.0013537295296541076,0.3800479325,4.842446682887568e-4,1.1246778700000002
OL22-3,C,1,2022-12-07T17:47:30Z,2022-12-07,09:47:30,416.9,1.4996330500000001,0.001340646739482931,0.39527036000000004,4.6256151640311244e-4,1.10436269
OL22-3,C,1,2022-12-07T17:47:30Z,2022-12-07,09:47:30,421.4,1.4967959625,0.0013171229909128709,0.41125735875,4.384838473889533e-4,1.0855386037499999
OL22-3,C,1,2022-12-07T17:47:30Z,2022-12-07,09:47:30,426.5,1.4926244475000001,0.0013172248381935476,0.42672974500000005,4.433346954174867e-4,1.0658947025
OL22-3,C,1,2022-12-07T17:47:30Z,2022-12-07,09:47:30,430.9,1.4966317999999998,0.0013011361416258463,0.440372635,4.1380668316288153e-4,1.0562591649999997
OL22-3,C,1,2022-12-07T17:47:30Z,2022-12-07,09:47:30,435.5,1.50234996625,0.0012901650934899391,0.45017037625,4.0847243184491606e-4,1.05217959
OL22-3,C,1,2022-12-07T17:47:30Z,2022-12-07,09:47:30,439.8,1.5051890475,0.0012771808683255347,0.4497595825,4.0112413727982736e-4,1.055429465
OL22-3,C,1,2022-12-07T17:47:30Z,2022-12-07,09:47:30,444.8,1.4996895700000001,0.0012742902781857854,0.44158186374999997,3.8542721640832126e-4,1.0581077062500002
OL22-3,C,1,2022-12-07T17:47:30Z,2022-12-07,09:47:30,449.9,1.4790412937500002,0.0012563466264202715,0.42336328625,3.878719330687053e-4,1.0556780075
OL22-3,C,1,2022-12-07T17:47:30Z,2022-12-07,09:47:30,455,1.45190911125,0.0012536121618813537,0.40597615,3.835458838845416e-4,1.0459329612500001
OL22-3,C,1,2022-12-07T17:47:30Z,2022-12-07,09:47:30,459.4,1.42324440875,0.0012394983613585595,0.39514991499999996,3.724445148988771e-4,1.02809449375
OL22-3,C,1,2022-12-07T17:47:30Z,2022-12-07,09:47:30,463.8,1.39911378625,0.0012319270923671977,0.3876312375,3.752296730763101e-4,1.01148254875
OL22-3,C,1,2022-12-07T17:47:30Z,2022-12-07,09:47:30,468.7,1.38146582,0.0012201717900039994,0.38453803,3.7069755827582663e-4,0.9969277900000001
OL22-3,C,1,2022-12-07T17:47:30Z,2022-12-07,09:47:30,474,1.36708779,0.0012095245634981754,0.38084938124999995,3.66342065405439e-4,0.98623840875
OL22-3,C,1,2022-12-07T17:47:30Z,2022-12-07,09:47:30,479.2,1.35500129375,0.0012069358891880237,0.37503405625,3.6004202676996583e-4,0.9799672374999999
OL22-3,C,1,2022-12-07T17:47:30Z,2022-12-07,09:47:30,484.1,1.3416402137499999,0.0011989581275866777,0.364078495,3.550508055557179e-4,0.9775617187499999
OL22-3,C,1,2022-12-07T17:47:30Z,2022-12-07,09:47:30,489.2,1.3222091950000001,0.0011872166682423977,0.34564277499999996,3.5574731210473e-4,0.9765664200000002
OL22-3,C,1,2022-12-07T17:47:30Z,2022-12-07,09:47:30,493.9,1.2939047287499998,0.0011824038341135114,0.3208843625,3.515360435076583e-4,0.9730203662499999
OL22-3,C,1,2022-12-07T17:47:30Z,2022-12-07,09:47:30,498.9,1.2572991337500001,0.001171856979092173,0.29421059000000005,3.4785695909273173e-4,0.9630885437500001
OL22-3,C,1,2022-12-07T17:47:30Z,2022-12-07,09:47:30,503.8,1.218356585,0.0011674552733405591,0.27070261625000003,3.464281589925506e-4,0.94765396875
OL22-3,C,1,2022-12-07T17:47:30Z,2022-12-07,09:47:30,508.7,1.1818192562499998,0.0011542669068342851,0.2509809925,3.4370330178849523e-4,0.9308382637499999
OL22-3,C,1,2022-12-07T17:47:30Z,2022-12-07,09:47:30,514,1.14706493625,0.0011457402225591839,0.23331230375,3.4035908740606176e-4,0.9137526325
OL22-3,C,1,2022-12-07T17:47:30Z,2022-12-07,09:47:30,519.7,1.1121155150000002,0.0011405233605678584,0.2171643525,3.3786400194671027e-4,0.8949511625000002
OL22-3,C,1,2022-12-07T17:47:30Z,2022-12-07,09:47:30,524.8,1.0790227225,0.0011294500693738193,0.20270138999999998,3.3700344625287444e-4,0.8763213325
OL22-3,C,1,2022-12-07T17:47:30Z,2022-12-07,09:47:30,529.9,1.04775384625,0.0011227198798409524,0.18988190000000002,3.341205792964596e-4,0.85787194625
OL22-3,C,1,2022-12-07T17:47:30Z,2022-12-07,09:47:30,534.6,1.01859116,0.001115576264784801,0.17909935250000003,3.314938390195601e-4,0.8394918075
OL22-3,C,1,2022-12-07T17:47:30Z,2022-12-07,09:47:30,539.6,0.99045492375,0.0011085881134765597,0.16963962875,3.2906080272785744e-4,0.8208152950000001
OL22-3,C,1,2022-12-07T17:47:30Z,2022-12-07,09:47:30,544.4,0.9641660750000001,0.0011047345225116518,0.16152794999999998,3.2735380651519204e-4,0.8026381250000001
OL22-3,C,1,2022-12-07T17:47:30Z,2022-12-07,09:47:30,549.7,0.9396073362499999,0.0010933279708817089,0.15480007875,3.267497888496171e-4,0.7848072574999999
OL22-3,C,1,2022-12-07T17:47:30Z,2022-12-07,09:47:30,554.6,0.91685639625,0.001089513607587938,0.14932817874999998,3.2371741608773757e-4,0.7675282175
OL22-3,C,1,2022-12-07T17:47:30Z,2022-12-07,09:47:30,560.1,0.8955308575,0.0010827714835219503,0.14505143375000001,3.2223911137634493e-4,0.7504794237500001
OL22-3,C,1,2022-12-07T17:47:30Z,2022-12-07,09:47:30,565.2,0.87533505125,0.0010732865003107673,0.14239100999999998,3.2012931136348886e-4,0.73294404125
OL22-3,C,1,2022-12-07T17:47:30Z,2022-12-07,09:47:30,569.8,0.85805775375,0.001068016170485987,0.14100587,3.1703346482072714e-4,0.7170518837500001
OL22-3,C,1,2022-12-07T17:47:30Z,2022-12-07,09:47:30,574.2,0.84371895625,0.001057681199998011,0.14041800625,3.1492874442361354e-4,0.70330095
OL22-3,C,1,2022-12-07T17:47:30Z,2022-12-07,09:47:30,579,0.8302026662499999,0.0010520198867583685,0.14032704625,3.143691157760213e-4,0.6898756199999999
OL22-3,C,1,2022-12-07T17:47:30Z,2022-12-07,09:47:30,583.4,0.817639875,0.001047445419530635,0.14036478749999998,3.1212866850546e-4,0.6772750875
