tp,wl,mean_ap,sd_ap
1,400,0.1142519185157065,0.00794835473997915
1,404.6,0.1196085401823735,0.00267158452751017
1,408.7,0.1225966314871355,0.00223142404988652
1,412.5,0.1275659303276115,0.00420192890678933
1,416.9,0.132362379820469,0.00378309209945375
1,421.4,0.136722214820469,0.0072470667991304
1,426.5,0.140814254820469,0.007870056157627
1,430.9,0.145832239820469,0.00930430912617893
1,435.5,0.147899678153802,0.01147348645669066
1,439.8,0.146371258153802,0.01057267484386589
1,444.8,0.1416839464871355,0.01144631941415678
1,449.9,0.1343091848204685,0.01122675568753056
1,455,0.127224023153802,0.00974628621976101
1,459.4,0.122959148153802,0.00892662218114518
1,463.8,0.118992339820469,0.00673576495672223
1,468.7,0.1158072148204685,0.00718469998103045
1,470,0.11530379390851889,0.0069282358203198
1,474,0.1137548064871355,0.00613911532582553
1,479.2,0.1131353714871355,0.00532047659204244
1,484.1,0.1146231714871355,0.00495455590384622
1,489.2,0.1172489248204685,0.00408190128304826
1,493.9,0.116660519820469,0.00328827291611502
1,498.9,0.109602158153802,0.00332989322125707
1,503.8,0.0980068698204685,0.00243567184363253
1,508.7,0.0846014701823735,9.439655817817784e-4
1,514,0.07231056184904,8.509739689882094e-4
1,519.7,0.0628233501823735,7.189429908047816e-4
1,524.8,0.05655313184904,4.19285279073832e-4
1,529.9,0.0532233948204685,1.6439536498665658e-4
1,532,0.05248600960770269,1.355542846344475e-5
1,534.6,0.0515730564871355,2.33875458449281e-4
1,539.6,0.0503461214871355,4.4561759922211016e-5
1,544.4,0.04898502482046875,1.5097425942289e-4
1,549.7,0.04651090815380205,1.9459688046487736e-5
1,554.6,0.0434470814871354,2.9802440449499965e-4
1,560.1,0.04048232315380205,3.208851667308372e-4
1,565.2,0.0379187764871354,5.777841314036472e-4
1,569.8,0.03554582982046875,6.94873943300264e-4
1,574.2,0.0330683801823733,7.589086660777329e-4
1,579,0.03022183619665895,8.969354761019137e-4
1,583.4,0.02772930923951585,9.274104773808466e-4
1,587.8,0.0258360757604679,9.681254521340768e-4
1,592.7,0.0238752067018962,0.00146395524765276
1,597.4,0.0229836804690387,0.00141548316090472
1,602.1,0.02252503343951465,0.0011380303030049
1,607,0.022326531772848,0.00104861665052393
1,612,0.02246657807761005,9.635313588706814e-4
1,616.9,0.0227321284409438,8.301017271047044e-4
1,621.9,0.02312073373142025,6.581205167747897e-4
1,626.5,0.02325234923951585,7.876791063505723e-4
1,631.2,0.02323735032713515,5.301394764433129e-4
1,635.8,0.0228429856899925,3.3432576569483133e-4
1,640.8,0.02228614815380205,2.0807335086019335e-4
1,645.3,0.02191134815380205,1.604002116725924e-4
1,650.2,0.0222049114871354,2.3320491071843946e-5
1,654.9,0.02393316851570665,2.0813056787306072e-4
1,659.3,0.0273485841676113,3.0114607895313317e-4
1,660,0.02814778604377076,3.558189912217047e-4
1,663.9,0.0326004822109446,6.604252167180139e-4
1,668.8,0.0383865001823733,5.1138745312047e-4
1,673.2,0.04317181315380205,8.870653475702863e-4
1,677.6,0.0453899527918975,8.214449709493944e-4
1,681.9,0.0438458461252308,7.768760305310551e-4
1,686.1,0.0386433815599927,6.935796021805042e-4
1,690,0.0311043514871354,5.537352109188764e-4
1,693.9,0.0234263617761827,3.953089207746668e-4
1,697.8,0.01693818322427745,3.0183682593074197e-4
1,701.8,0.0122382613385625,3.016423053393537e-4
1,705.5,0.00922271727760885,1.710416849666476e-4
1,709.1,0.0071166596657028,2.5252478561188095e-4
1,712.8,0.0062525072699867,6.006943098158066e-4
1,716.6,0.0058605912499844004,3.801705539190839e-4
1,719.8,0.0055090164614105,4.641222752065497e-4
1,723.2,0.0057644417442648,4.598433806547926e-4
1,726.5,0.0058937522442618,5.631102910631875e-4
1,729.4,0.00588169890521185,0.00115222423328857
1,732.3,0.00630033607425745,5.842120115178006e-4
1,735.3,0.005703857737113,0.00130000580074347
1,738.3,0.0050826490394932,0.002722344604301
1,741.3,0.00434892875044589,0.00231890384611445
1,744.2,0.00251538215854206,0.0021661066920649
1,746.7,0.00231929534997186,0.00238433755488376
1,749.4,2.2760535473576092e-4,0.00245006022700431
2,400,0.105126606024634,0.00209037957628502
2,404.6,0.114933133524634,5.936643302169841e-4
2,408.7,0.122336595596171,0.00638723778911473
2,412.5,0.1270310932032865,0.00675086012310516
2,416.9,0.133207211429504,0.00966661872802875
2,421.4,0.1406520730961705,0.0166464414808492
2,426.5,0.1453355430961705,0.01629462050186982
2,430.9,0.1502673922628375,0.01549447614594866
2,435.5,0.152787103096171,0.0155347352705362
2,439.8,0.151218868929504,0.01547554689741699
2,444.8,0.1464256772628375,0.01384824670653264
2,449.9,0.1387698522628375,0.01388239289299614
2,455,0.1318385105961705,0.01290440764607262
2,459.4,0.126516063929504,0.01011368345490003
2,463.8,0.122856741429504,0.01118032221451477
2,468.7,0.119476848929504,0.00864753289944878
2,470,0.1187469704703846,0.00783190617372077
2,474,0.116501190596171,0.0053222854791731
2,479.2,0.115806503096171,0.00573499895861436
2,484.1,0.116680351429504,0.00418619469151021
2,489.2,0.118842023096171,0.00212360663719593
2,493.9,0.117561911429504,0.0013598888871076
2,498.9,0.109702596429504,1.5172863437395664e-4
2,503.8,0.097337338929504,0.00127755930264211
2,508.7,0.083766823524634,0.00167845098537075
2,514,0.071227709357967,0.00216032657908027
2,519.7,0.061411959357967,0.002653872970213
2,524.8,0.055017736024634,0.00278846367494348
2,529.9,0.0513792797628375,0.00235966955862895
2,532,0.05047203024156087,0.00232764100652691
2,534.6,0.0493487689295041,0.00228798660868631
2,539.6,0.04804846476283745,0.00225610669945658
2,544.4,0.04659228726283745,0.00182445690041502
2,549.7,0.04429761309617075,0.00161514268658221
2,554.6,0.0415862664295041,0.00138308438313235
2,560.1,0.03889082476283745,0.00102130026960613
2,565.2,0.0365980864295041,7.724340379674621e-4
2,569.8,0.0344725839295041,7.833835864741326e-4
2,574.2,0.03216900352463385,4.554320255628998e-4
2,579,0.02943669290553205,4.517237648301972e-4
2,583.4,0.0271550177148933,3.015959315863728e-4
2,587.8,0.02546866986230645,2.756498956154482e-4
2,592.7,0.0240692094835779,7.65678606516668e-4
2,597.4,0.0231521958237994,6.888766145325562e-4
2,602.1,0.02263763154746805,3.633565492230288e-4
2,607,0.02243800404746805,4.2009126181153495e-4
2,612,0.02251048778567165,5.504368189908007e-4
2,616.9,0.02271072856927049,4.765622369455072e-4
2,621.9,0.0230822254265759,4.603180016514772e-4
2,626.5,0.0230144552148933,2.655638110016399e-4
2,631.2,0.0228845300293524,2.448974327649896e-4
2,635.8,0.02247579847235045,7.200974782140737e-5
2,640.8,0.0219014064295041,1.8614352141444867e-4
2,645.3,0.0214302939295041,3.178174106730992e-4
2,650.2,0.0216037480961708,5.429425321333681e-4
2,654.9,0.02309480185796715,6.014849312171184e-4
2,659.3,0.0263602401364682,7.702571392788105e-4
2,660,0.02712877667740449,7.812473550975628e-4
2,663.9,0.03141062311976355,8.424785575163132e-4
2,668.8,0.03710454935796715,7.684222356535424e-4
2,673.2,0.04182700226283745,6.850603885500831e-4
2,677.6,0.04397435850104105,7.112788793273711e-4
2,681.9,0.0425126826677077,3.878093467396037e-4
2,686.1,0.0375447345224642,2.038354761597943e-5
2,690,0.03019142476283745,3.863141758118691e-6
2,693.9,0.0227571995983404,3.420724306150957e-4
2,697.8,0.0163666244861268,3.689529916217421e-4
2,701.8,0.01173192119997905,3.485134909686788e-4
2,705.5,0.00881624495157975,2.10420858106687e-4
2,709.1,0.00683478243883515,2.1657801750354688e-5
2,712.8,0.00594717583530005,1.9445488540223037e-4
2,716.6,0.0055496933671921,3.63080299997036e-4
2,719.8,0.00558954670372685,6.988923450445075e-4
2,723.2,0.00569102361141925,0.00119503988886522
2,726.5,0.00606740027618945,7.714196113658161e-4
2,729.4,0.00629202885564635,0.00117655508093253
2,732.3,0.00625842472342065,4.8522179676184295e-4
2,735.3,0.00650194933194745,1.7716374467995755e-4
2,738.3,0.0061738655338137,0.00139821913252541
2,741.3,0.0058603473649774,0.0018022103344053
2,744.2,0.00481354982034072,0.00367817599086166
2,746.7,0.00406529985922703,0.00342601013009258
2,749.4,0.00261250243190186,0.00430106306597295
3,400,0.142442945924636,NA
3,404.6,0.146007675924636,NA
3,408.7,0.153967878173223,NA
3,412.5,0.156896692611076,NA
3,416.9,0.163486408173223,NA
3,421.4,0.169207673173223,NA
3,426.5,0.175177991506556,NA
3,430.9,0.178363038173223,NA
3,435.5,0.18077287983989,NA
3,439.8,0.180064714839889,NA
3,444.8,0.17645972983989,NA
3,449.9,0.168356929839889,NA
3,455,0.160924914839889,NA
3,459.4,0.157311761506556,NA
3,463.8,0.153172821506556,NA
3,468.7,0.149241136506556,NA
3,470,0.14830279650655598,NA
