tp,wl,mean_ap,sd_ap
1,400,0.08272386815113333,0.00316360830901765
1,404.6,0.08770112898446668,0.00233961735401035
1,408.7,0.093007564731473,0.00320542136355923
1,412.5,0.09800559444055466,0.00335965706832276
1,416.9,0.10306903764813968,0.00345465975852139
1,421.4,0.108398037231473,0.00320856949221867
1,426.5,0.11355549931480634,0.00317194303132206
1,430.9,0.11810312931480632,0.00255828234964882
1,435.5,0.12136904306480634,0.0031874499442566
1,439.8,0.12123211181480632,0.00328358512903074
1,444.8,0.11850620556480632,0.00300438646969249
1,449.9,0.11243334639813966,0.00324867352511117
1,455,0.10663763431480631,0.00283301301183646
1,459.4,0.10302888931480636,0.00275572581358342
1,463.8,0.100522663481473,0.00325062426996503
1,468.7,0.09949159431480632,0.00273065057743397
1,470,0.09919000668115852,0.00268881469061695
1,474,0.098262044731473,0.00258851490707551
1,479.2,0.09632360306480632,0.00311505022191992
1,484.1,0.09267174931480632,0.00229682173093512
1,489.2,0.08652650931480634,0.00275113071619449
1,493.9,0.07827370514813967,0.00246778471291253
1,498.9,0.06938244764813967,0.00209893731546362
1,503.8,0.06154645639813966,0.0020509248618274
1,508.7,0.05501537898446667,0.00179819034581601
1,514,0.0491258160678,0.0016860727440155
1,519.7,0.04374316565113333,0.00148459912228818
1,524.8,0.03892217815113334,0.00130542991950622
1,529.9,0.03460621764813967,0.00119515943586637
1,532,0.03300030631835244,0.0011355535392913
1,534.6,0.0310120351481397,0.00106421952944249
1,539.6,0.02785879389813966,9.083991180695684e-4
1,544.4,0.02515490098147299,9.125823351253656e-4
1,549.7,0.022912277231473,7.910521152083867e-4
1,554.6,0.02108831056480633,7.648266304524804e-4
1,560.1,0.01966272889813966,6.972360427350877e-4
1,565.2,0.01877592098147299,5.473740567541594e-4
1,569.8,0.01831420764813966,5.329179712051678e-4
1,574.2,0.01816105023446673,5.743213667466661e-4
1,579,0.01815212881929693,4.718566530864426e-4
1,583.4,0.01822890499045413,5.266889764449906e-4
1,587.8,0.01831833377947556,4.761419804859015e-4
1,592.7,0.01828401425881643,4.8072815903758425e-4
1,597.4,0.018156909274185,4.1502994465818417e-4
1,602.1,0.01787757601141016,3.764505502530984e-4
