time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/08/17 20:14:40.728, 102, 198, 155
2022/08/17 20:14:42.220, 104, 176, 157
2022/08/17 20:14:43.726, 108, 194, 172
2022/08/17 20:14:45.232, 142, 174, 154
2022/08/17 20:14:46.738, 132, 182, 190
2022/08/17 20:14:48.244, 109, 200, 166
2022/08/17 20:14:49.750, 112, 191, 162
2022/08/17 20:14:51.256, 131, 197, 146
2022/08/17 20:14:52.762, 156, 194, 166
2022/08/17 20:14:54.268, 111, 198, 203
2022/08/17 20:14:55.774, 143, 150, 179
2022/08/17 20:14:57.280, 109, 198, 173
2022/08/17 20:14:58.786, 100, 160, 155
2022/08/17 20:15:00.292, 141, 200, 165
2022/08/17 20:15:01.798, 108, 215, 156
2022/08/17 20:15:03.304, 106, 191, 174
2022/08/17 20:15:04.810, 110, 161, 177
2022/08/17 20:15:06.316, 142, 191, 163
2022/08/17 20:15:07.821, 99, 168, 147
2022/08/17 20:15:09.327, 103, 201, 195
2022/08/17 20:15:10.833, 116, 172, 180
2022/08/17 20:15:12.339, 128, 164, 148
2022/08/17 20:15:13.844, 106, 204, 162
2022/08/17 20:15:15.350, 107, 183, 187
2022/08/17 20:15:16.856, 101, 178, 197
2022/08/17 20:15:18.362, 159, 208, 145
2022/08/17 20:15:19.868, 166, 188, 161
2022/08/17 20:15:21.373, 81, 210, 170
2022/08/17 20:15:22.879, 118, 169, 186
2022/08/17 20:15:24.385, 109, 219, 206
2022/08/17 20:15:25.891, 162, 177, 118
2022/08/17 20:15:27.397, 120, 195, 150
2022/08/17 20:15:28.903, 130, 167, 163
2022/08/17 20:15:30.409, 149, 179, 174
2022/08/17 20:15:31.914, 97, 185, 171
2022/08/17 20:15:33.419, 158, 213, 164
2022/08/17 20:15:34.925, 124, 167, 158
2022/08/17 20:15:36.431, 119, 147, 157
2022/08/17 20:15:37.936, 110, 214, 202
2022/08/17 20:15:39.442, 134, 229, 136
2022/08/17 20:15:40.948, 104, 159, 157
2022/08/17 20:15:42.454, 123, 163, 154
2022/08/17 20:15:43.960, 101, 178, 204
2022/08/17 20:15:45.466, 163, 190, 189
2022/08/17 20:15:46.972, 136, 173, 202
2022/08/17 20:15:48.478, 113, 200, 182
