time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/08/17 10:40:40.034, 152, 264, 266
2022/08/17 10:40:41.540, 181, 270, 264
2022/08/17 10:40:43.046, 137, 257, 284
2022/08/17 10:40:44.552, 154, 257, 269
2022/08/17 10:40:46.058, 162, 237, 307
2022/08/17 10:40:47.563, 150, 253, 271
2022/08/17 10:40:49.069, 150, 263, 275
2022/08/17 10:40:50.575, 140, 249, 262
2022/08/17 10:40:52.081, 179, 272, 271
2022/08/17 10:40:53.587, 179, 267, 245
2022/08/17 10:40:55.093, 132, 265, 257
2022/08/17 10:40:56.599, 168, 259, 274
2022/08/17 10:40:58.105, 176, 283, 256
2022/08/17 10:40:59.611, 180, 236, 235
2022/08/17 10:41:01.117, 153, 275, 263
2022/08/17 10:41:02.623, 156, 262, 251
2022/08/17 10:41:04.129, 148, 267, 277
2022/08/17 10:41:05.635, 160, 277, 270
2022/08/17 10:41:07.141, 174, 265, 239
2022/08/17 10:41:08.647, 166, 259, 262
2022/08/17 10:41:10.153, 120, 265, 272
2022/08/17 10:41:11.659, 148, 254, 265
2022/08/17 10:41:13.165, 134, 267, 281
2022/08/17 10:41:14.671, 152, 258, 273
2022/08/17 10:41:16.177, 101, 244, 256
2022/08/17 10:41:17.683, 153, 271, 275
2022/08/17 10:41:19.189, 179, 271, 275
2022/08/17 10:41:20.695, 172, 271, 259
2022/08/17 10:41:22.201, 162, 255, 247
2022/08/17 10:41:23.707, 135, 249, 252
2022/08/17 10:41:25.212, 142, 279, 230
2022/08/17 10:41:26.718, 145, 279, 251
2022/08/17 10:41:28.224, 178, 269, 245
2022/08/17 10:41:29.730, 134, 269, 249
2022/08/17 10:41:31.236, 138, 280, 252
2022/08/17 10:41:32.742, 142, 271, 253
2022/08/17 10:41:34.247, 139, 241, 264
2022/08/17 10:41:35.755, 146, 266, 271
2022/08/17 10:41:37.259, 161, 264, 262
2022/08/17 10:41:38.765, 177, 265, 257
2022/08/17 10:41:40.270, 179, 256, 261
2022/08/17 10:41:41.776, 143, 277, 248
2022/08/17 10:41:43.282, 130, 273, 290
2022/08/17 10:41:44.788, 193, 274, 275
2022/08/17 10:41:46.294, 168, 255, 252
2022/08/17 10:41:47.800, 175, 272, 248
2022/08/17 10:41:49.305, 146, 275, 278
2022/08/17 10:41:50.811, 144, 267, 248
2022/08/17 10:41:52.317, 141, 282, 302
2022/08/17 10:41:53.823, 148, 265, 261
2022/08/17 10:41:55.329, 148, 230, 272
2022/08/17 10:41:56.835, 173, 278, 243
2022/08/17 10:41:58.341, 143, 262, 259
2022/08/17 10:41:59.847, 138, 275, 257
2022/08/17 10:42:01.353, 148, 278, 246
2022/08/17 10:42:02.859, 116, 253, 255
