time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/08/17 15:49:41.662, 99, 87, 132
2022/08/17 15:49:43.167, 110, 118, 127
2022/08/17 15:49:44.673, 103, 146, 100
2022/08/17 15:49:46.178, 114, 128, 71
2022/08/17 15:49:47.683, 47, 134, 140
2022/08/17 15:49:49.188, 118, 96, 133
2022/08/17 15:49:50.693, 107, 121, 91
2022/08/17 15:49:52.198, 78, 133, 112
2022/08/17 15:49:53.702, 68, 110, 89
2022/08/17 15:49:55.206, 79, 111, 66
2022/08/17 15:49:56.711, 108, 112, 78
2022/08/17 15:49:58.215, 83, 136, 91
2022/08/17 15:49:59.719, 142, 96, 95
2022/08/17 15:50:01.224, 124, 103, 76
2022/08/17 15:50:02.728, 87, 155, 81
2022/08/17 15:50:04.232, 91, 150, 88
2022/08/17 15:50:05.736, 86, 184, 95
2022/08/17 15:50:07.241, 120, 107, 95
2022/08/17 15:50:08.746, 111, 119, 83
2022/08/17 15:50:10.251, 125, 122, 104
2022/08/17 15:50:11.755, 95, 132, 68
2022/08/17 15:50:13.260, 73, 97, 114
2022/08/17 15:50:14.764, 108, 79, 118
2022/08/17 15:50:16.269, 120, 117, 72
2022/08/17 15:50:17.774, 81, 158, 131
2022/08/17 15:50:19.280, 113, 108, 120
2022/08/17 15:50:20.785, 131, 100, 92
2022/08/17 15:50:22.290, 144, 124, 98
2022/08/17 15:50:23.795, 141, 126, 96
2022/08/17 15:50:25.299, 97, 110, 70
2022/08/17 15:50:26.804, 110, 124, 111
2022/08/17 15:50:28.309, 88, 142, 104
2022/08/17 15:50:29.813, 80, 126, 64
2022/08/17 15:50:31.318, 94, 125, 108
2022/08/17 15:50:32.822, 95, 132, 84
2022/08/17 15:50:34.326, 77, 155, 120
2022/08/17 15:50:35.830, 69, 106, 75
2022/08/17 15:50:37.335, 93, 122, 109
2022/08/17 15:50:38.840, 93, 112, 118
2022/08/17 15:50:40.343, 96, 93, 76
2022/08/17 15:50:41.847, 117, 122, 96
2022/08/17 15:50:43.352, 67, 113, 128
2022/08/17 15:50:44.858, 112, 124, 108
2022/08/17 15:50:46.363, 114, 98, 116
2022/08/17 15:50:47.868, 128, 133, 160
2022/08/17 15:50:49.373, 108, 108, 68
2022/08/17 15:50:50.878, 86, 109, 127
2022/08/17 15:50:52.382, 95, 107, 97
2022/08/17 15:50:53.886, 58, 96, 135
2022/08/17 15:50:55.391, 99, 154, 125
2022/08/17 15:50:56.897, 123, 115, 104
2022/08/17 15:50:58.402, 50, 131, 135
2022/08/17 15:50:59.907, 111, 113, 73
2022/08/17 15:51:01.412, 103, 162, 90
2022/08/17 15:51:02.916, 57, 130, 97
2022/08/17 15:51:04.419, 73, 93, 69
2022/08/17 15:51:05.924, 102, 120, 50
2022/08/17 15:51:07.428, 96, 105, 92
2022/08/17 15:51:08.933, 135, 106, 78
2022/08/17 15:51:10.437, 87, 156, 70
2022/08/17 15:51:11.943, 109, 103, 118
2022/08/17 15:51:13.448, 101, 124, 93
2022/08/17 15:51:14.953, 116, 155, 95
2022/08/17 15:51:16.456, 89, 123, 55
2022/08/17 15:51:17.961, 90, 130, 100
2022/08/17 15:51:19.465, 74, 93, 155
2022/08/17 15:51:20.971, 112, 116, 100
2022/08/17 15:51:22.476, 84, 142, 110
2022/08/17 15:51:23.981, 130, 127, 99
2022/08/17 15:51:25.485, 95, 133, 92
2022/08/17 15:51:26.990, 101, 139, 79
2022/08/17 15:51:28.495, 107, 143, 102
2022/08/17 15:51:30.000, 105, 114, 89
2022/08/17 15:51:31.505, 110, 142, 79
2022/08/17 15:51:33.009, 85, 130, 138
2022/08/17 15:51:34.514, 80, 134, 109
2022/08/17 15:51:36.019, 123, 114, 97
2022/08/17 15:51:37.524, 100, 100, 124
2022/08/17 15:51:39.030, 109, 124, 126
2022/08/17 15:51:40.535, 115, 132, 102
2022/08/17 15:51:42.039, 100, 117, 80
2022/08/17 15:51:43.544, 96, 147, 123
2022/08/17 15:51:45.048, 118, 86, 99
2022/08/17 15:51:46.553, 87, 114, 114
2022/08/17 15:51:48.057, 76, 150, 91
2022/08/17 15:51:49.562, 98, 154, 98
2022/08/17 15:51:51.066, 88, 118, 125
2022/08/17 15:51:52.571, 78, 143, 121
2022/08/17 15:51:54.076, 101, 135, 82
2022/08/17 15:51:55.582, 100, 117, 109
2022/08/17 15:51:57.086, 88, 103, 94
2022/08/17 15:51:58.590, 75, 133, 92
2022/08/17 15:52:00.095, 123, 128, 84
2022/08/17 15:52:01.599, 92, 120, 89
2022/08/17 15:52:03.103, 99, 100, 94
2022/08/17 15:52:04.606, 61, 92, 92
2022/08/17 15:52:06.111, 92, 105, 96
2022/08/17 15:52:07.616, 115, 77, 105
2022/08/17 15:52:09.120, 117, 138, 97
2022/08/17 15:52:10.625, 137, 97, 83
2022/08/17 15:52:12.128, 91, 89, 85
2022/08/17 15:52:13.632, 91, 108, 77
2022/08/17 15:52:15.136, 87, 128, 97
2022/08/17 15:52:16.639, 81, 89, 85
2022/08/17 15:52:18.144, 29, 107, 114
2022/08/17 15:52:19.648, 60, 124, 83
2022/08/17 15:52:21.154, 118, 154, 126
2022/08/17 15:52:22.658, 83, 120, 65
2022/08/17 15:52:24.163, 100, 101, 96
2022/08/17 15:52:25.667, 70, 107, 84
2022/08/17 15:52:27.173, 129, 102, 126
2022/08/17 15:52:28.678, 74, 144, 104
2022/08/17 15:52:30.183, 72, 105, 110
2022/08/17 15:52:31.688, 119, 114, 106
2022/08/17 15:52:33.193, 117, 107, 77
2022/08/17 15:52:34.696, 81, 104, 53
2022/08/17 15:52:36.200, 88, 99, 122
2022/08/17 15:52:37.705, 117, 148, 93
2022/08/17 15:52:39.210, 113, 101, 109
2022/08/17 15:52:40.715, 122, 126, 81
2022/08/17 15:52:42.219, 72, 109, 54
2022/08/17 15:52:43.724, 101, 131, 110
2022/08/17 15:52:45.229, 90, 111, 100
2022/08/17 15:52:46.733, 83, 90, 115
2022/08/17 15:52:48.237, 99, 116, 98
2022/08/17 15:52:49.741, 83, 173, 94
2022/08/17 15:52:51.246, 93, 131, 78
2022/08/17 15:52:52.750, 90, 128, 78
2022/08/17 15:52:54.255, 125, 125, 99
2022/08/17 15:52:55.759, 131, 124, 61
2022/08/17 15:52:57.263, 50, 107, 92
2022/08/17 15:52:58.768, 131, 109, 84
2022/08/17 15:53:00.274, 105, 103, 117
2022/08/17 15:53:01.778, 83, 123, 84
2022/08/17 15:53:03.283, 102, 120, 55
2022/08/17 15:53:04.788, 162, 133, 68
2022/08/17 15:53:06.292, 68, 109, 88
2022/08/17 15:53:07.797, 107, 143, 42
2022/08/17 15:53:09.301, 91, 103, 85
2022/08/17 15:53:10.806, 104, 125, 64
2022/08/17 15:53:12.310, 85, 128, 78
2022/08/17 15:53:13.815, 115, 77, 103
2022/08/17 15:53:15.320, 89, 125, 100
2022/08/17 15:53:16.825, 127, 104, 96
2022/08/17 15:53:18.330, 109, 139, 92
2022/08/17 15:53:19.834, 98, 129, 88
2022/08/17 15:53:21.339, 104, 127, 108
2022/08/17 15:53:22.844, 84, 122, 114
2022/08/17 15:53:24.349, 63, 121, 109
2022/08/17 15:53:25.854, 106, 104, 77
2022/08/17 15:53:27.357, 99, 98, 73
2022/08/17 15:53:28.861, 87, 101, 76
2022/08/17 15:53:30.367, 131, 125, 110
2022/08/17 15:53:31.871, 113, 87, 98
2022/08/17 15:53:33.375, 71, 114, 91
2022/08/17 15:53:34.880, 96, 101, 100
2022/08/17 15:53:36.384, 97, 127, 91
2022/08/17 15:53:37.888, 98, 107, 117
2022/08/17 15:53:39.392, 99, 122, 55
2022/08/17 15:53:40.897, 81, 101, 103
