time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/08/17 14:48:20.238, 164, 249, 273
2022/08/17 14:48:21.737, 129, 262, 225
2022/08/17 14:48:23.243, 161, 302, 242
2022/08/17 14:48:24.749, 126, 296, 201
2022/08/17 14:48:26.255, 135, 289, 297
2022/08/17 14:48:27.761, 159, 250, 267
2022/08/17 14:48:29.267, 169, 265, 241
2022/08/17 14:48:30.773, 142, 292, 274
2022/08/17 14:48:32.278, 151, 250, 265
2022/08/17 14:48:33.784, 108, 253, 278
2022/08/17 14:48:35.289, 145, 275, 239
2022/08/17 14:48:36.795, 130, 272, 287
2022/08/17 14:48:38.301, 117, 289, 257
2022/08/17 14:48:39.806, 131, 252, 273
2022/08/17 14:48:41.312, 173, 270, 266
2022/08/17 14:48:42.818, 152, 279, 230
2022/08/17 14:48:44.324, 145, 286, 275
2022/08/17 14:48:45.830, 157, 261, 274
2022/08/17 14:48:47.336, 136, 248, 241
2022/08/17 14:48:48.842, 141, 244, 273
2022/08/17 14:48:50.347, 123, 332, 228
2022/08/17 14:48:51.853, 150, 232, 281
2022/08/17 14:48:53.359, 145, 261, 233
2022/08/17 14:48:54.865, 155, 232, 231
2022/08/17 14:48:56.370, 156, 250, 228
2022/08/17 14:48:57.876, 131, 267, 282
2022/08/17 14:48:59.382, 171, 243, 275
2022/08/17 14:49:00.888, 129, 270, 257
2022/08/17 14:49:02.394, 170, 254, 287
2022/08/17 14:49:03.900, 151, 280, 233
2022/08/17 14:49:05.406, 115, 259, 260
2022/08/17 14:49:06.912, 173, 283, 253
2022/08/17 14:49:08.418, 145, 255, 267
2022/08/17 14:49:09.923, 168, 248, 224
2022/08/17 14:49:11.429, 177, 251, 269
2022/08/17 14:49:12.935, 160, 260, 246
2022/08/17 14:49:14.441, 133, 257, 291
2022/08/17 14:49:15.947, 177, 268, 247
2022/08/17 14:49:17.453, 163, 249, 258
2022/08/17 14:49:18.959, 165, 258, 270
2022/08/17 14:49:20.465, 200, 262, 257
2022/08/17 14:49:21.971, 181, 269, 273
2022/08/17 14:49:23.477, 209, 260, 245
2022/08/17 14:49:24.982, 85, 306, 266
2022/08/17 14:49:26.488, 164, 279, 271
2022/08/17 14:49:27.994, 153, 244, 244
2022/08/17 14:49:29.500, 165, 283, 278
