time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/08/16 16:35:41.732, 106, 220, 215
2022/08/16 16:35:43.238, 103, 215, 215
2022/08/16 16:35:44.743, 157, 219, 199
2022/08/16 16:35:46.249, 127, 231, 219
2022/08/16 16:35:47.754, 126, 210, 203
2022/08/16 16:35:49.260, 167, 202, 222
2022/08/16 16:35:50.766, 133, 212, 215
2022/08/16 16:35:52.270, 99, 224, 197
2022/08/16 16:35:53.776, 128, 226, 203
2022/08/16 16:35:55.282, 118, 216, 211
2022/08/16 16:35:56.788, 152, 211, 194
2022/08/16 16:35:58.293, 139, 218, 210
2022/08/16 16:35:59.799, 128, 210, 186
2022/08/16 16:36:01.305, 133, 240, 232
2022/08/16 16:36:02.810, 137, 232, 240
2022/08/16 16:36:04.316, 128, 220, 221
2022/08/16 16:36:05.821, 98, 190, 220
2022/08/16 16:36:07.327, 129, 199, 203
2022/08/16 16:36:08.832, 116, 235, 177
2022/08/16 16:36:10.338, 134, 221, 233
2022/08/16 16:36:11.844, 151, 203, 220
2022/08/16 16:36:13.350, 129, 208, 230
2022/08/16 16:36:14.855, 100, 236, 246
2022/08/16 16:36:16.361, 122, 195, 216
2022/08/16 16:36:17.867, 145, 215, 213
2022/08/16 16:36:19.373, 156, 199, 212
2022/08/16 16:36:20.877, 97, 225, 202
2022/08/16 16:36:22.383, 126, 223, 208
2022/08/16 16:36:23.889, 101, 237, 237
2022/08/16 16:36:25.394, 109, 211, 197
2022/08/16 16:36:26.900, 125, 228, 195
2022/08/16 16:36:28.406, 143, 240, 211
2022/08/16 16:36:29.912, 136, 221, 199
2022/08/16 16:36:31.417, 123, 196, 232
2022/08/16 16:36:32.923, 113, 218, 224
2022/08/16 16:36:34.429, 129, 203, 211
2022/08/16 16:36:35.934, 122, 214, 217
2022/08/16 16:36:37.439, 121, 208, 224
2022/08/16 16:36:38.945, 158, 213, 226
2022/08/16 16:36:40.450, 141, 210, 251
2022/08/16 16:36:41.956, 122, 209, 232
2022/08/16 16:36:43.461, 130, 217, 235
2022/08/16 16:36:44.967, 117, 219, 265
2022/08/16 16:36:46.472, 161, 207, 240
2022/08/16 16:36:47.978, 149, 213, 207
2022/08/16 16:36:49.483, 98, 214, 210
2022/08/16 16:36:50.988, 115, 247, 213
2022/08/16 16:36:52.494, 144, 196, 214
2022/08/16 16:36:53.000, 143, 230, 197
2022/08/16 16:36:55.505, 133, 199, 246
2022/08/16 16:36:57.011, 131, 235, 202
2022/08/16 16:36:58.517, 116, 220, 230
2022/08/16 16:37:00.022, 131, 210, 223
2022/08/16 16:37:01.531, 148, 216, 213
2022/08/16 16:37:03.034, 109, 234, 223
