time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/08/17 03:56:21.547, 81, 110, 74
2022/08/17 03:56:23.052, 98, 134, 100
2022/08/17 03:56:24.556, 113, 85, 67
2022/08/17 03:56:26.061, 82, 119, 82
2022/08/17 03:56:27.566, 105, 97, 114
2022/08/17 03:56:29.070, 72, 127, 85
2022/08/17 03:56:30.574, 84, 79, 95
2022/08/17 03:56:32.078, 89, 121, 83
2022/08/17 03:56:33.583, 90, 105, 102
2022/08/17 03:56:35.087, 77, 96, 101
2022/08/17 03:56:36.590, 68, 86, 92
2022/08/17 03:56:38.094, 74, 90, 98
2022/08/17 03:56:39.598, 83, 118, 83
2022/08/17 03:56:41.102, 87, 103, 86
2022/08/17 03:56:42.607, 109, 107, 91
2022/08/17 03:56:44.111, 97, 108, 83
2022/08/17 03:56:45.616, 77, 108, 114
2022/08/17 03:56:47.120, 94, 102, 86
2022/08/17 03:56:48.625, 109, 111, 92
2022/08/17 03:56:50.131, 114, 118, 105
2022/08/17 03:56:51.636, 103, 113, 87
2022/08/17 03:56:53.141, 89, 130, 92
2022/08/17 03:56:54.646, 110, 107, 93
2022/08/17 03:56:56.151, 92, 116, 101
2022/08/17 03:56:57.656, 100, 71, 100
2022/08/17 03:56:59.161, 101, 118, 90
2022/08/17 03:57:00.666, 87, 92, 108
2022/08/17 03:57:02.170, 78, 98, 113
2022/08/17 03:57:03.674, 93, 114, 79
2022/08/17 03:57:05.179, 72, 91, 101
2022/08/17 03:57:06.683, 96, 121, 79
2022/08/17 03:57:08.187, 66, 109, 79
2022/08/17 03:57:09.693, 103, 102, 124
2022/08/17 03:57:11.199, 78, 133, 128
2022/08/17 03:57:12.704, 78, 114, 119
2022/08/17 03:57:14.208, 54, 89, 112
2022/08/17 03:57:15.713, 98, 130, 125
2022/08/17 03:57:17.217, 85, 119, 86
2022/08/17 03:57:18.722, 87, 86, 120
2022/08/17 03:57:20.227, 102, 138, 82
2022/08/17 03:57:21.732, 119, 105, 97
2022/08/17 03:57:23.238, 126, 113, 110
2022/08/17 03:57:24.742, 87, 97, 90
2022/08/17 03:57:26.247, 80, 74, 112
2022/08/17 03:57:27.751, 108, 125, 91
2022/08/17 03:57:29.266, 113, 113, 82
2022/08/17 03:57:30.761, 81, 131, 99
2022/08/17 03:57:32.273, 104, 126, 67
2022/08/17 03:57:33.770, 86, 95, 102
2022/08/17 03:57:35.274, 83, 109, 95
2022/08/17 03:57:36.778, 73, 109, 99
2022/08/17 03:57:38.286, 127, 110, 92
2022/08/17 03:57:39.787, 91, 120, 92
2022/08/17 03:57:41.294, 92, 108, 88
2022/08/17 03:57:42.796, 105, 94, 86
2022/08/17 03:57:44.300, 106, 118, 92
2022/08/17 03:57:45.804, 90, 101, 77
2022/08/17 03:57:47.316, 95, 88, 95
2022/08/17 03:57:48.813, 103, 126, 76
2022/08/17 03:57:50.318, 102, 109, 82
2022/08/17 03:57:51.823, 95, 117, 67
2022/08/17 03:57:53.327, 74, 108, 62
2022/08/17 03:57:54.831, 79, 98, 94
2022/08/17 03:57:56.335, 82, 105, 61
2022/08/17 03:57:57.838, 87, 96, 88
2022/08/17 03:57:59.343, 67, 88, 117
2022/08/17 03:58:00.847, 99, 104, 71
2022/08/17 03:58:02.351, 83, 114, 76
2022/08/17 03:58:03.856, 95, 112, 89
2022/08/17 03:58:05.362, 112, 111, 103
2022/08/17 03:58:06.866, 99, 117, 56
2022/08/17 03:58:08.369, 83, 80, 55
2022/08/17 03:58:09.875, 78, 104, 113
2022/08/17 03:58:11.379, 72, 99, 116
2022/08/17 03:58:12.883, 97, 126, 68
2022/08/17 03:58:14.388, 121, 89, 99
2022/08/17 03:58:15.892, 82, 106, 40
2022/08/17 03:58:17.397, 109, 100, 99
2022/08/17 03:58:18.901, 82, 124, 59
2022/08/17 03:58:20.406, 77, 109, 83
2022/08/17 03:58:21.910, 89, 101, 83
2022/08/17 03:58:23.414, 138, 84, 71
2022/08/17 03:58:24.919, 66, 105, 56
2022/08/17 03:58:26.423, 96, 101, 81
2022/08/17 03:58:27.928, 103, 108, 81
2022/08/17 03:58:29.433, 76, 98, 119
2022/08/17 03:58:30.937, 87, 107, 91
2022/08/17 03:58:32.442, 94, 107, 103
2022/08/17 03:58:33.948, 111, 104, 126
2022/08/17 03:58:35.453, 93, 109, 105
2022/08/17 03:58:36.958, 103, 96, 107
2022/08/17 03:58:38.461, 83, 96, 91
2022/08/17 03:58:39.965, 102, 88, 55
2022/08/17 03:58:41.470, 108, 112, 81
2022/08/17 03:58:42.974, 107, 85, 93
2022/08/17 03:58:44.480, 74, 110, 105
2022/08/17 03:58:45.985, 79, 104, 113
2022/08/17 03:58:47.489, 91, 104, 79
2022/08/17 03:58:48.994, 108, 90, 90
2022/08/17 03:58:50.497, 73, 94, 51
2022/08/17 03:58:52.002, 88, 99, 116
2022/08/17 03:58:53.506, 62, 89, 102
2022/08/17 03:58:55.011, 106, 116, 67
2022/08/17 03:58:56.514, 94, 59, 95
2022/08/17 03:58:58.020, 103, 123, 92
2022/08/17 03:58:59.524, 71, 116, 71
2022/08/17 03:59:01.029, 110, 104, 94
2022/08/17 03:59:02.534, 132, 114, 87
2022/08/17 03:59:04.039, 94, 107, 122
