time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/08/17 16:29:40.954, 134, 205, 244
2022/08/17 16:29:42.453, 109, 279, 241
2022/08/17 16:29:43.959, 160, 235, 253
2022/08/17 16:29:45.465, 179, 221, 254
2022/08/17 16:29:46.970, 66, 263, 189
2022/08/17 16:29:48.476, 148, 278, 296
2022/08/17 16:29:49.982, 149, 251, 251
2022/08/17 16:29:51.488, 119, 241, 270
2022/08/17 16:29:52.993, 144, 236, 285
2022/08/17 16:29:54.499, 159, 242, 237
2022/08/17 16:29:56.005, 132, 263, 241
2022/08/17 16:29:57.511, 104, 246, 242
2022/08/17 16:29:59.016, 145, 251, 241
2022/08/17 16:30:00.522, 143, 275, 245
2022/08/17 16:30:02.028, 114, 313, 252
2022/08/17 16:30:03.534, 181, 268, 246
2022/08/17 16:30:05.041, 194, 227, 263
2022/08/17 16:30:06.546, 128, 245, 266
2022/08/17 16:30:08.052, 145, 258, 298
2022/08/17 16:30:09.558, 125, 235, 275
2022/08/17 16:30:11.064, 158, 260, 251
2022/08/17 16:30:12.569, 137, 229, 249
2022/08/17 16:30:14.075, 177, 248, 266
2022/08/17 16:30:15.581, 144, 234, 229
2022/08/17 16:30:17.087, 137, 278, 205
2022/08/17 16:30:18.592, 130, 269, 246
2022/08/17 16:30:20.098, 141, 273, 243
2022/08/17 16:30:21.604, 162, 311, 261
2022/08/17 16:30:23.110, 153, 204, 271
2022/08/17 16:30:24.616, 140, 273, 281
2022/08/17 16:30:26.122, 121, 221, 238
2022/08/17 16:30:27.628, 147, 216, 247
2022/08/17 16:30:29.133, 153, 240, 225
2022/08/17 16:30:30.639, 133, 230, 263
2022/08/17 16:30:32.145, 103, 223, 245
2022/08/17 16:30:33.650, 148, 248, 238
2022/08/17 16:30:35.155, 161, 225, 228
2022/08/17 16:30:36.661, 205, 203, 252
2022/08/17 16:30:38.166, 191, 230, 257
2022/08/17 16:30:39.672, 155, 255, 252
2022/08/17 16:30:41.178, 140, 268, 261
2022/08/17 16:30:42.684, 129, 259, 292
2022/08/17 16:30:44.190, 137, 256, 249
2022/08/17 16:30:45.695, 113, 256, 231
2022/08/17 16:30:47.201, 144, 253, 263
2022/08/17 16:30:48.707, 145, 228, 249
2022/08/17 16:30:50.213, 124, 237, 230
2022/08/17 16:30:51.719, 136, 298, 220
2022/08/17 16:30:53.225, 129, 249, 261
2022/08/17 16:30:54.730, 95, 254, 225
2022/08/17 16:30:56.235, 128, 247, 249
