time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/08/17 06:17:43.159, 96, 165, 155
2022/08/17 06:17:44.665, 108, 161, 149
2022/08/17 06:17:46.171, 101, 168, 149
2022/08/17 06:17:47.676, 107, 188, 153
2022/08/17 06:17:49.182, 103, 160, 139
2022/08/17 06:17:50.688, 109, 170, 150
2022/08/17 06:17:52.192, 89, 173, 188
2022/08/17 06:17:53.698, 111, 136, 162
2022/08/17 06:17:55.203, 82, 168, 156
2022/08/17 06:17:56.708, 90, 158, 167
2022/08/17 06:17:58.213, 65, 180, 181
2022/08/17 06:17:59.718, 90, 176, 156
2022/08/17 06:18:01.222, 74, 163, 156
2022/08/17 06:18:02.728, 119, 195, 166
2022/08/17 06:18:04.234, 135, 172, 173
2022/08/17 06:18:05.740, 112, 189, 178
2022/08/17 06:18:07.245, 123, 181, 209
2022/08/17 06:18:08.751, 104, 189, 165
2022/08/17 06:18:10.256, 87, 160, 138
2022/08/17 06:18:11.761, 145, 153, 161
2022/08/17 06:18:13.267, 104, 138, 148
2022/08/17 06:18:14.773, 110, 181, 115
2022/08/17 06:18:16.279, 115, 143, 185
2022/08/17 06:18:17.784, 130, 154, 149
2022/08/17 06:18:19.290, 121, 165, 151
2022/08/17 06:18:20.796, 114, 174, 139
2022/08/17 06:18:22.301, 135, 176, 139
2022/08/17 06:18:23.807, 129, 178, 147
2022/08/17 06:18:25.312, 85, 158, 154
2022/08/17 06:18:26.818, 102, 167, 172
2022/08/17 06:18:28.323, 95, 167, 150
2022/08/17 06:18:29.828, 104, 153, 171
2022/08/17 06:18:31.334, 121, 189, 170
2022/08/17 06:18:32.839, 85, 165, 169
2022/08/17 06:18:34.344, 102, 164, 157
2022/08/17 06:18:35.849, 108, 189, 160
2022/08/17 06:18:37.354, 92, 149, 167
2022/08/17 06:18:38.858, 87, 174, 170
2022/08/17 06:18:40.364, 157, 160, 171
2022/08/17 06:18:41.869, 136, 171, 153
2022/08/17 06:18:43.374, 135, 163, 172
2022/08/17 06:18:44.880, 118, 143, 156
2022/08/17 06:18:46.385, 93, 171, 179
2022/08/17 06:18:47.890, 76, 158, 142
2022/08/17 06:18:49.395, 87, 176, 159
2022/08/17 06:18:50.900, 102, 167, 171
2022/08/17 06:18:52.405, 90, 140, 141
2022/08/17 06:18:53.911, 136, 148, 137
2022/08/17 06:18:55.417, 107, 153, 167
2022/08/17 06:18:56.922, 78, 148, 160
2022/08/17 06:18:58.426, 99, 203, 176
2022/08/17 06:18:59.932, 107, 160, 165
