time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/08/16 20:00:20.662, 110, 89, 77
2022/08/16 20:00:22.166, 98, 103, 80
2022/08/16 20:00:23.672, 115, 120, 79
2022/08/16 20:00:25.176, 123, 98, 81
2022/08/16 20:00:26.679, 77, 83, 88
2022/08/16 20:00:28.185, 100, 107, 80
2022/08/16 20:00:29.689, 85, 103, 70
2022/08/16 20:00:31.193, 76, 114, 62
2022/08/16 20:00:32.698, 104, 119, 71
2022/08/16 20:00:34.204, 103, 105, 87
2022/08/16 20:00:35.709, 106, 102, 89
2022/08/16 20:00:37.213, 104, 93, 96
2022/08/16 20:00:38.716, 82, 97, 71
2022/08/16 20:00:40.219, 73, 95, 76
2022/08/16 20:00:41.723, 88, 124, 83
2022/08/16 20:00:43.227, 57, 93, 86
2022/08/16 20:00:44.731, 91, 91, 104
2022/08/16 20:00:46.235, 89, 105, 94
2022/08/16 20:00:47.740, 74, 121, 95
2022/08/16 20:00:49.245, 104, 109, 102
2022/08/16 20:00:50.749, 86, 83, 78
2022/08/16 20:00:52.253, 74, 119, 75
2022/08/16 20:00:53.758, 117, 98, 79
2022/08/16 20:00:55.261, 86, 96, 81
2022/08/16 20:00:56.766, 105, 92, 80
2022/08/16 20:00:58.304, 82, 96, 90
2022/08/16 20:00:59.773, 97, 101, 78
2022/08/16 20:01:01.301, 80, 121, 106
2022/08/16 20:01:02.783, 67, 102, 65
2022/08/16 20:01:04.287, 98, 96, 106
2022/08/16 20:01:05.792, 62, 125, 100
2022/08/16 20:01:07.305, 91, 89, 114
2022/08/16 20:01:08.801, 93, 99, 113
2022/08/16 20:01:10.315, 81, 92, 77
2022/08/16 20:01:11.809, 91, 107, 81
2022/08/16 20:01:13.313, 72, 108, 96
2022/08/16 20:01:14.818, 108, 89, 65
2022/08/16 20:01:16.322, 68, 105, 75
2022/08/16 20:01:17.826, 99, 92, 108
2022/08/16 20:01:19.332, 89, 110, 111
2022/08/16 20:01:20.835, 74, 90, 83
2022/08/16 20:01:22.339, 88, 109, 90
2022/08/16 20:01:23.844, 91, 121, 88
2022/08/16 20:01:25.349, 92, 105, 115
2022/08/16 20:01:26.853, 76, 113, 79
2022/08/16 20:01:28.358, 80, 91, 102
2022/08/16 20:01:29.862, 109, 74, 87
2022/08/16 20:01:31.366, 59, 125, 80
2022/08/16 20:01:32.871, 102, 96, 86
