time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/08/16 18:21:34.835, 100, 159, 144
2022/08/16 18:21:36.340, 121, 157, 158
2022/08/16 18:21:37.844, 93, 167, 159
2022/08/16 18:21:39.349, 127, 149, 172
2022/08/16 18:21:40.853, 103, 153, 150
2022/08/16 18:21:42.358, 89, 159, 162
2022/08/16 18:21:43.862, 131, 161, 150
2022/08/16 18:21:45.367, 109, 170, 175
2022/08/16 18:21:46.873, 104, 155, 160
2022/08/16 18:21:48.377, 92, 196, 141
2022/08/16 18:21:49.882, 93, 164, 156
2022/08/16 18:21:51.387, 100, 170, 153
2022/08/16 18:21:52.892, 98, 180, 166
2022/08/16 18:21:54.397, 99, 158, 171
2022/08/16 18:21:55.902, 120, 155, 148
2022/08/16 18:21:57.407, 90, 163, 137
2022/08/16 18:21:58.912, 124, 160, 158
2022/08/16 18:22:00.417, 84, 179, 165
2022/08/16 18:22:01.922, 105, 168, 160
2022/08/16 18:22:03.428, 103, 174, 160
2022/08/16 18:22:04.934, 104, 160, 184
2022/08/16 18:22:06.439, 125, 158, 161
2022/08/16 18:22:07.945, 126, 172, 162
2022/08/16 18:22:09.450, 104, 151, 145
2022/08/16 18:22:10.956, 116, 174, 173
2022/08/16 18:22:12.462, 123, 141, 176
2022/08/16 18:22:13.967, 116, 181, 149
2022/08/16 18:22:15.473, 111, 159, 151
2022/08/16 18:22:16.979, 108, 177, 163
2022/08/16 18:22:18.483, 94, 199, 168
2022/08/16 18:22:19.988, 88, 177, 150
2022/08/16 18:22:21.494, 120, 169, 159
2022/08/16 18:22:22.999, 89, 168, 178
2022/08/16 18:22:24.505, 118, 179, 163
2022/08/16 18:22:26.010, 124, 160, 164
2022/08/16 18:22:27.516, 128, 180, 161
2022/08/16 18:22:29.022, 106, 160, 167
2022/08/16 18:22:30.527, 94, 170, 122
2022/08/16 18:22:32.031, 99, 165, 158
2022/08/16 18:22:33.537, 109, 167, 147
2022/08/16 18:22:35.043, 112, 175, 165
2022/08/16 18:22:36.548, 117, 171, 157
2022/08/16 18:22:38.053, 84, 174, 152
2022/08/16 18:22:39.558, 114, 169, 199
2022/08/16 18:22:41.063, 91, 147, 133
2022/08/16 18:22:42.568, 122, 172, 174
2022/08/16 18:22:44.073, 132, 147, 176
2022/08/16 18:22:45.579, 109, 172, 167
2022/08/16 18:22:47.084, 123, 170, 159
2022/08/16 18:22:48.590, 100, 160, 134
2022/08/16 18:22:50.096, 137, 173, 168
2022/08/16 18:22:51.601, 139, 174, 158
2022/08/16 18:22:53.107, 134, 174, 147
2022/08/16 18:22:54.612, 95, 164, 144
2022/08/16 18:22:56.117, 119, 159, 162
