time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/08/16 18:36:47.322, 152, 228, 229
2022/08/16 18:36:48.828, 113, 226, 233
2022/08/16 18:36:50.334, 126, 228, 253
2022/08/16 18:36:51.840, 144, 237, 233
2022/08/16 18:36:53.346, 148, 211, 228
2022/08/16 18:36:54.852, 125, 225, 207
2022/08/16 18:36:56.358, 104, 226, 207
2022/08/16 18:36:57.864, 149, 210, 210
2022/08/16 18:36:59.370, 106, 223, 214
2022/08/16 18:37:00.876, 110, 201, 195
2022/08/16 18:37:02.381, 125, 210, 203
2022/08/16 18:37:03.887, 115, 228, 214
2022/08/16 18:37:05.394, 118, 210, 277
2022/08/16 18:37:06.900, 126, 226, 204
2022/08/16 18:37:08.405, 130, 193, 215
2022/08/16 18:37:09.911, 106, 212, 195
2022/08/16 18:37:11.418, 135, 205, 225
2022/08/16 18:37:12.923, 155, 201, 211
2022/08/16 18:37:14.429, 142, 230, 225
2022/08/16 18:37:15.935, 136, 230, 212
2022/08/16 18:37:17.441, 136, 239, 232
2022/08/16 18:37:18.947, 131, 216, 194
2022/08/16 18:37:20.453, 105, 226, 223
2022/08/16 18:37:21.959, 133, 239, 240
2022/08/16 18:37:23.465, 141, 226, 214
2022/08/16 18:37:24.972, 153, 233, 227
2022/08/16 18:37:26.477, 134, 224, 234
2022/08/16 18:37:27.983, 148, 196, 209
2022/08/16 18:37:29.489, 130, 194, 199
2022/08/16 18:37:30.995, 120, 239, 218
2022/08/16 18:37:32.501, 142, 212, 211
2022/08/16 18:37:34.007, 150, 210, 225
2022/08/16 18:37:35.513, 131, 226, 228
2022/08/16 18:37:37.019, 142, 197, 208
2022/08/16 18:37:38.524, 149, 227, 200
2022/08/16 18:37:40.030, 139, 203, 229
2022/08/16 18:37:41.536, 139, 212, 233
2022/08/16 18:37:43.041, 117, 210, 201
2022/08/16 18:37:44.547, 137, 240, 214
2022/08/16 18:37:46.053, 136, 218, 228
2022/08/16 18:37:47.559, 140, 227, 213
2022/08/16 18:37:49.064, 123, 212, 216
2022/08/16 18:37:50.570, 155, 204, 207
2022/08/16 18:37:52.076, 144, 228, 219
2022/08/16 18:37:53.582, 100, 245, 225
2022/08/16 18:37:55.088, 126, 229, 220
2022/08/16 18:37:56.594, 153, 205, 228
2022/08/16 18:37:58.100, 122, 211, 224
2022/08/16 18:37:59.606, 127, 218, 205
2022/08/16 18:38:01.112, 140, 239, 221
2022/08/16 18:38:02.618, 133, 254, 214
