time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/05/19 08:56:01.940, 115, 187, 160
2022/05/19 08:56:03.446, 117, 194, 137
2022/05/19 08:56:04.951, 133, 170, 125
2022/05/19 08:56:06.457, 124, 188, 149
2022/05/19 08:56:07.962, 114, 160, 156
2022/05/19 08:56:09.468, 126, 156, 167
2022/05/19 08:56:10.974, 112, 186, 154
2022/05/19 08:56:12.486, 127, 183, 133
2022/05/19 08:56:13.985, 116, 169, 143
2022/05/19 08:56:15.491, 107, 191, 132
2022/05/19 08:56:16.996, 107, 165, 137
2022/05/19 08:56:18.502, 117, 180, 153
2022/05/19 08:56:20.008, 131, 156, 131
2022/05/19 08:56:21.521, 133, 159, 183
2022/05/19 08:56:23.019, 137, 164, 147
2022/05/19 08:56:24.525, 130, 161, 146
2022/05/19 08:56:26.030, 99, 173, 132
2022/05/19 08:56:27.537, 114, 157, 160
2022/05/19 08:56:29.041, 119, 182, 146
2022/05/19 08:56:30.547, 126, 190, 120
2022/05/19 08:56:32.052, 133, 154, 151
2022/05/19 08:56:33.558, 120, 181, 133
2022/05/19 08:56:35.064, 123, 151, 133
2022/05/19 08:56:36.569, 111, 144, 156
2022/05/19 08:56:38.074, 96, 172, 130
2022/05/19 08:56:39.580, 124, 148, 141
2022/05/19 08:56:41.086, 122, 194, 152
2022/05/19 08:56:42.591, 134, 178, 154
2022/05/19 08:56:44.097, 133, 191, 129
2022/05/19 08:56:45.603, 115, 193, 138
2022/05/19 08:56:47.108, 132, 160, 158
2022/05/19 08:56:48.614, 122, 175, 137
2022/05/19 08:56:50.119, 124, 170, 146
2022/05/19 08:56:51.625, 103, 176, 116
2022/05/19 08:56:53.131, 129, 185, 129
2022/05/19 08:56:54.636, 126, 170, 139
2022/05/19 08:56:56.142, 135, 167, 143
2022/05/19 08:56:57.647, 141, 169, 164
2022/05/19 08:56:59.152, 132, 173, 113
2022/05/19 08:57:00.658, 140, 186, 131
2022/05/19 08:57:02.162, 97, 183, 137
2022/05/19 08:57:03.668, 127, 170, 156
2022/05/19 08:57:05.173, 137, 162, 135
2022/05/19 08:57:06.679, 118, 180, 134
2022/05/19 08:57:08.184, 127, 165, 139
2022/05/19 08:57:09.690, 115, 164, 162
2022/05/19 08:57:11.196, 143, 172, 135
2022/05/19 08:57:12.701, 118, 175, 138
2022/05/19 08:57:14.207, 113, 151, 143
2022/05/19 08:57:15.713, 113, 142, 137
2022/05/19 08:57:17.218, 133, 175, 130
2022/05/19 08:57:18.723, 99, 141, 137
2022/05/19 08:57:20.229, 127, 176, 154
2022/05/19 08:57:21.735, 116, 174, 140
2022/05/19 08:57:23.240, 114, 193, 137
2022/05/19 08:57:24.746, 101, 180, 166
2022/05/19 08:57:26.252, 137, 182, 129
2022/05/19 08:57:27.757, 130, 170, 134
2022/05/19 08:57:29.262, 96, 162, 113
2022/05/19 08:57:30.768, 139, 171, 139
2022/05/19 08:57:32.274, 113, 165, 126
2022/05/19 08:57:33.779, 110, 170, 133
2022/05/19 08:57:35.285, 126, 162, 141
2022/05/19 08:57:36.791, 123, 163, 155
2022/05/19 08:57:38.296, 116, 192, 133
2022/05/19 08:57:39.802, 110, 161, 172
2022/05/19 08:57:41.308, 138, 179, 120
2022/05/19 08:57:42.813, 142, 165, 121
2022/05/19 08:57:44.319, 112, 172, 159
