time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/05/18 20:41:24.776, 134, 185, 154
2022/05/18 20:41:26.282, 122, 188, 150
2022/05/18 20:41:27.788, 129, 183, 155
2022/05/18 20:41:29.294, 137, 189, 148
2022/05/18 20:41:30.800, 124, 186, 147
2022/05/18 20:41:32.306, 132, 182, 160
2022/05/18 20:41:33.812, 134, 183, 144
2022/05/18 20:41:35.318, 126, 182, 146
2022/05/18 20:41:36.824, 140, 193, 148
2022/05/18 20:41:38.330, 123, 197, 148
2022/05/18 20:41:39.836, 129, 186, 152
2022/05/18 20:41:41.342, 139, 174, 142
2022/05/18 20:41:42.848, 124, 179, 151
2022/05/18 20:41:44.359, 128, 183, 151
2022/05/18 20:41:45.860, 132, 185, 166
2022/05/18 20:41:47.366, 122, 186, 160
2022/05/18 20:41:48.872, 131, 189, 149
2022/05/18 20:41:50.378, 132, 179, 151
2022/05/18 20:41:51.884, 121, 176, 145
2022/05/18 20:41:53.390, 126, 182, 145
2022/05/18 20:41:54.896, 132, 186, 150
2022/05/18 20:41:56.402, 122, 181, 148
2022/05/18 20:41:57.907, 135, 185, 144
2022/05/18 20:41:59.413, 124, 184, 143
2022/05/18 20:42:00.919, 123, 187, 143
2022/05/18 20:42:02.424, 131, 187, 150
2022/05/18 20:42:03.930, 135, 182, 153
2022/05/18 20:42:05.436, 122, 182, 153
2022/05/18 20:42:06.941, 124, 182, 145
2022/05/18 20:42:08.447, 127, 179, 149
2022/05/18 20:42:09.953, 128, 181, 154
2022/05/18 20:42:11.459, 131, 184, 157
2022/05/18 20:42:12.965, 129, 186, 152
2022/05/18 20:42:14.471, 120, 182, 151
2022/05/18 20:42:15.977, 126, 180, 150
2022/05/18 20:42:17.483, 131, 183, 153
2022/05/18 20:42:18.989, 118, 192, 152
2022/05/18 20:42:20.495, 137, 185, 158
2022/05/18 20:42:22.001, 139, 184, 159
2022/05/18 20:42:23.507, 123, 187, 157
2022/05/18 20:42:25.013, 141, 180, 147
2022/05/18 20:42:26.519, 142, 176, 152
2022/05/18 20:42:28.025, 119, 185, 147
2022/05/18 20:42:29.531, 136, 185, 148
2022/05/18 20:42:31.037, 139, 180, 148
2022/05/18 20:42:32.543, 123, 186, 152
2022/05/18 20:42:34.049, 140, 184, 154
2022/05/18 20:42:35.555, 125, 183, 149
2022/05/18 20:42:37.061, 142, 185, 161
