time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/05/19 00:53:36.844, 142, 225, 170
2022/05/19 00:53:38.350, 155, 222, 180
2022/05/19 00:53:39.856, 144, 222, 186
2022/05/19 00:53:41.362, 151, 225, 187
2022/05/19 00:53:42.868, 156, 219, 179
2022/05/19 00:53:44.374, 150, 224, 190
2022/05/19 00:53:45.879, 132, 222, 204
2022/05/19 00:53:47.386, 149, 224, 184
2022/05/19 00:53:48.891, 149, 242, 185
2022/05/19 00:53:50.397, 152, 225, 178
2022/05/19 00:53:51.903, 152, 218, 182
2022/05/19 00:53:53.409, 148, 229, 169
2022/05/19 00:53:54.915, 132, 222, 214
2022/05/19 00:53:56.421, 151, 221, 181
2022/05/19 00:53:57.927, 145, 222, 164
2022/05/19 00:53:59.432, 156, 235, 175
2022/05/19 00:54:00.938, 144, 229, 178
2022/05/19 00:54:02.444, 140, 208, 185
2022/05/19 00:54:03.949, 147, 220, 181
2022/05/19 00:54:05.455, 149, 199, 178
2022/05/19 00:54:06.961, 147, 220, 180
2022/05/19 00:54:08.467, 150, 222, 172
2022/05/19 00:54:09.973, 160, 215, 198
2022/05/19 00:54:11.479, 129, 213, 180
2022/05/19 00:54:12.985, 155, 220, 182
2022/05/19 00:54:14.491, 154, 213, 186
2022/05/19 00:54:15.997, 147, 220, 181
2022/05/19 00:54:17.505, 145, 224, 176
2022/05/19 00:54:19.009, 153, 230, 177
2022/05/19 00:54:20.539, 144, 227, 182
2022/05/19 00:54:22.020, 139, 218, 169
2022/05/19 00:54:23.526, 151, 231, 172
2022/05/19 00:54:25.032, 148, 209, 175
2022/05/19 00:54:26.538, 140, 216, 176
2022/05/19 00:54:28.044, 154, 216, 181
2022/05/19 00:54:29.550, 147, 227, 178
2022/05/19 00:54:31.056, 151, 224, 182
2022/05/19 00:54:32.563, 162, 207, 166
2022/05/19 00:54:34.068, 154, 233, 176
2022/05/19 00:54:35.574, 152, 222, 195
2022/05/19 00:54:37.080, 154, 220, 196
2022/05/19 00:54:38.586, 149, 229, 183
2022/05/19 00:54:40.092, 129, 219, 175
2022/05/19 00:54:41.598, 155, 217, 161
2022/05/19 00:54:43.104, 150, 219, 187
2022/05/19 00:54:44.609, 141, 225, 180
2022/05/19 00:54:46.115, 149, 228, 185
2022/05/19 00:54:47.622, 152, 241, 183
2022/05/19 00:54:49.127, 144, 229, 166
2022/05/19 00:54:50.633, 153, 222, 192
