time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/05/18 23:56:30.355, 102, 99, 93
2022/05/18 23:56:31.848, 94, 102, 69
2022/05/18 23:56:33.353, 75, 83, 103
2022/05/18 23:56:34.857, 71, 100, 83
2022/05/18 23:56:36.362, 105, 108, 86
2022/05/18 23:56:37.867, 107, 120, 80
2022/05/18 23:56:39.373, 106, 100, 78
2022/05/18 23:56:40.878, 97, 106, 100
2022/05/18 23:56:42.382, 86, 67, 107
2022/05/18 23:56:43.886, 78, 95, 94
2022/05/18 23:56:45.390, 87, 114, 71
2022/05/18 23:56:46.894, 88, 113, 75
2022/05/18 23:56:48.399, 96, 100, 68
2022/05/18 23:56:49.903, 83, 94, 80
2022/05/18 23:56:51.407, 81, 105, 80
2022/05/18 23:56:52.910, 89, 95, 61
2022/05/18 23:56:54.415, 72, 103, 71
2022/05/18 23:56:55.918, 97, 91, 63
2022/05/18 23:56:57.421, 94, 97, 87
2022/05/18 23:56:58.927, 101, 89, 101
2022/05/18 23:57:00.431, 93, 104, 78
2022/05/18 23:57:01.934, 83, 99, 81
2022/05/18 23:57:03.437, 97, 94, 61
2022/05/18 23:57:04.941, 84, 97, 72
2022/05/18 23:57:06.445, 76, 110, 102
2022/05/18 23:57:07.949, 91, 96, 89
2022/05/18 23:57:09.453, 96, 104, 56
2022/05/18 23:57:10.958, 102, 96, 64
2022/05/18 23:57:12.462, 87, 69, 103
2022/05/18 23:57:13.966, 94, 106, 87
2022/05/18 23:57:15.471, 81, 98, 116
2022/05/18 23:57:16.975, 88, 120, 84
2022/05/18 23:57:18.479, 110, 98, 76
2022/05/18 23:57:19.983, 87, 85, 92
2022/05/18 23:57:21.487, 106, 82, 89
2022/05/18 23:57:22.992, 80, 119, 82
2022/05/18 23:57:24.495, 85, 82, 81
2022/05/18 23:57:25.999, 68, 96, 65
2022/05/18 23:57:27.502, 82, 96, 74
2022/05/18 23:57:29.007, 100, 103, 72
2022/05/18 23:57:30.512, 88, 116, 87
2022/05/18 23:57:32.016, 79, 108, 88
2022/05/18 23:57:33.520, 98, 111, 74
2022/05/18 23:57:35.025, 102, 91, 85
2022/05/18 23:57:36.529, 76, 106, 85
2022/05/18 23:57:38.034, 109, 104, 82
2022/05/18 23:57:39.538, 85, 97, 73
2022/05/18 23:57:41.041, 85, 89, 90
2022/05/18 23:57:42.545, 88, 89, 77
2022/05/18 23:57:44.049, 70, 112, 82
2022/05/18 23:57:45.553, 92, 103, 51
2022/05/18 23:57:47.057, 68, 89, 72
