time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/05/18 15:49:34.355, 87, 102, 86
2022/05/18 15:49:35.859, 89, 106, 78
2022/05/18 15:49:37.363, 85, 103, 79
2022/05/18 15:49:38.867, 89, 99, 83
2022/05/18 15:49:40.370, 93, 93, 74
2022/05/18 15:49:41.874, 83, 101, 92
2022/05/18 15:49:43.377, 94, 94, 89
2022/05/18 15:49:44.881, 89, 102, 87
2022/05/18 15:49:46.385, 96, 94, 99
2022/05/18 15:49:47.890, 85, 104, 115
2022/05/18 15:49:49.393, 88, 99, 75
2022/05/18 15:49:50.896, 85, 97, 90
2022/05/18 15:49:52.400, 83, 115, 88
2022/05/18 15:49:53.904, 88, 99, 85
2022/05/18 15:49:55.408, 96, 104, 80
2022/05/18 15:49:56.912, 92, 102, 82
2022/05/18 15:49:58.416, 99, 102, 79
2022/05/18 15:49:59.920, 95, 100, 91
2022/05/18 15:50:01.424, 97, 101, 85
2022/05/18 15:50:02.927, 91, 101, 82
2022/05/18 15:50:04.432, 110, 101, 77
2022/05/18 15:50:05.936, 96, 104, 79
2022/05/18 15:50:07.439, 89, 99, 88
2022/05/18 15:50:08.942, 93, 94, 70
2022/05/18 15:50:10.446, 93, 110, 82
2022/05/18 15:50:11.950, 86, 106, 83
2022/05/18 15:50:13.454, 91, 104, 93
2022/05/18 15:50:14.959, 87, 102, 110
2022/05/18 15:50:16.464, 92, 112, 90
2022/05/18 15:50:17.967, 99, 103, 83
2022/05/18 15:50:19.471, 94, 103, 85
2022/05/18 15:50:20.975, 92, 101, 86
2022/05/18 15:50:22.479, 83, 98, 79
2022/05/18 15:50:23.983, 90, 106, 79
2022/05/18 15:50:25.487, 91, 104, 67
2022/05/18 15:50:26.991, 91, 100, 79
2022/05/18 15:50:28.494, 93, 95, 81
2022/05/18 15:50:29.998, 90, 106, 83
2022/05/18 15:50:31.502, 93, 87, 79
2022/05/18 15:50:33.006, 94, 103, 80
2022/05/18 15:50:34.509, 89, 99, 86
2022/05/18 15:50:36.013, 91, 101, 80
2022/05/18 15:50:37.517, 88, 107, 87
2022/05/18 15:50:39.020, 90, 96, 86
2022/05/18 15:50:40.524, 87, 98, 86
2022/05/18 15:50:42.027, 90, 99, 83
2022/05/18 15:50:43.531, 95, 105, 87
2022/05/18 15:50:45.035, 88, 102, 83
