time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/05/18 20:21:17.143, 115, 156, 121
2022/05/18 20:21:18.649, 116, 150, 132
2022/05/18 20:21:20.155, 114, 149, 129
2022/05/18 20:21:21.661, 115, 148, 162
2022/05/18 20:21:23.167, 105, 154, 128
2022/05/18 20:21:24.673, 111, 155, 129
2022/05/18 20:21:26.179, 118, 148, 137
2022/05/18 20:21:27.685, 109, 154, 132
2022/05/18 20:21:29.190, 117, 157, 126
2022/05/18 20:21:30.697, 121, 147, 114
2022/05/18 20:21:32.202, 105, 155, 132
2022/05/18 20:21:33.708, 117, 153, 132
2022/05/18 20:21:35.214, 115, 148, 126
2022/05/18 20:21:36.720, 108, 147, 120
2022/05/18 20:21:38.226, 116, 147, 125
2022/05/18 20:21:39.732, 112, 151, 139
2022/05/18 20:21:41.238, 110, 159, 136
2022/05/18 20:21:42.744, 120, 157, 134
2022/05/18 20:21:44.250, 113, 151, 138
2022/05/18 20:21:45.756, 106, 151, 121
2022/05/18 20:21:47.262, 118, 154, 134
2022/05/18 20:21:48.768, 110, 148, 128
2022/05/18 20:21:50.274, 111, 151, 137
2022/05/18 20:21:51.780, 120, 156, 134
2022/05/18 20:21:53.286, 113, 154, 127
2022/05/18 20:21:54.792, 110, 153, 127
2022/05/18 20:21:56.298, 116, 149, 143
2022/05/18 20:21:57.804, 120, 150, 124
2022/05/18 20:21:59.310, 105, 149, 131
2022/05/18 20:22:00.815, 118, 154, 136
2022/05/18 20:22:02.321, 120, 152, 140
2022/05/18 20:22:03.827, 111, 153, 129
2022/05/18 20:22:05.333, 112, 151, 133
2022/05/18 20:22:06.838, 119, 158, 127
2022/05/18 20:22:08.348, 131, 164, 134
2022/05/18 20:22:09.850, 115, 156, 139
2022/05/18 20:22:11.356, 103, 153, 134
2022/05/18 20:22:12.862, 126, 156, 147
2022/05/18 20:22:14.368, 120, 152, 126
2022/05/18 20:22:15.874, 109, 157, 129
2022/05/18 20:22:17.380, 116, 149, 130
2022/05/18 20:22:18.886, 117, 152, 128
2022/05/18 20:22:20.392, 108, 154, 124
2022/05/18 20:22:21.898, 117, 155, 120
2022/05/18 20:22:23.404, 107, 156, 128
2022/05/18 20:22:24.910, 113, 155, 137
2022/05/18 20:22:26.416, 116, 154, 129
2022/05/18 20:22:27.922, 112, 160, 130
2022/05/18 20:22:29.428, 110, 154, 133
2022/05/18 20:22:30.934, 117, 158, 140
