time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/05/19 15:48:18.479, 85, 89, 90
2022/05/19 15:48:19.983, 109, 90, 82
2022/05/19 15:48:21.486, 90, 82, 85
2022/05/19 15:48:22.990, 97, 87, 73
2022/05/19 15:48:24.493, 67, 99, 94
2022/05/19 15:48:25.997, 79, 108, 72
2022/05/19 15:48:27.500, 95, 97, 74
2022/05/19 15:48:29.005, 126, 103, 77
2022/05/19 15:48:30.508, 76, 89, 55
2022/05/19 15:48:32.013, 78, 80, 120
2022/05/19 15:48:33.517, 66, 114, 67
2022/05/19 15:48:35.021, 71, 106, 64
2022/05/19 15:48:36.525, 85, 103, 51
2022/05/19 15:48:38.029, 77, 108, 76
2022/05/19 15:48:39.535, 103, 107, 100
2022/05/19 15:48:41.039, 87, 106, 90
2022/05/19 15:48:42.543, 78, 101, 63
2022/05/19 15:48:44.048, 78, 108, 117
2022/05/19 15:48:45.552, 74, 106, 69
2022/05/19 15:48:47.056, 96, 106, 97
2022/05/19 15:48:48.560, 117, 99, 79
2022/05/19 15:48:50.065, 92, 120, 104
2022/05/19 15:48:51.569, 113, 120, 98
2022/05/19 15:48:53.074, 85, 100, 70
2022/05/19 15:48:54.578, 75, 111, 100
2022/05/19 15:48:56.081, 74, 89, 73
2022/05/19 15:48:57.585, 89, 109, 79
2022/05/19 15:48:59.089, 92, 133, 90
2022/05/19 15:49:00.594, 108, 101, 66
2022/05/19 15:49:02.114, 92, 110, 70
2022/05/19 15:49:03.601, 87, 110, 96
2022/05/19 15:49:05.109, 87, 94, 67
2022/05/19 15:49:06.608, 79, 93, 71
2022/05/19 15:49:08.113, 64, 102, 123
2022/05/19 15:49:09.617, 77, 112, 85
2022/05/19 15:49:11.120, 104, 84, 75
2022/05/19 15:49:12.624, 76, 106, 71
2022/05/19 15:49:14.129, 121, 103, 80
2022/05/19 15:49:15.633, 102, 90, 87
2022/05/19 15:49:17.138, 71, 112, 91
2022/05/19 15:49:18.642, 83, 141, 85
2022/05/19 15:49:20.146, 100, 112, 94
2022/05/19 15:49:21.651, 114, 81, 108
2022/05/19 15:49:23.156, 102, 117, 92
2022/05/19 15:49:24.660, 97, 107, 70
2022/05/19 15:49:26.165, 87, 100, 102
2022/05/19 15:49:27.670, 71, 128, 116
2022/05/19 15:49:29.178, 100, 93, 78
2022/05/19 15:49:30.679, 110, 99, 101
2022/05/19 15:49:32.183, 75, 101, 60
