time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/05/18 22:18:45.931, 105, 127, 102
2022/05/18 22:18:47.436, 119, 124, 104
2022/05/18 22:18:48.942, 108, 133, 105
2022/05/18 22:18:50.448, 113, 117, 123
2022/05/18 22:18:51.954, 119, 135, 119
2022/05/18 22:18:53.460, 110, 120, 147
2022/05/18 22:18:54.966, 118, 147, 112
2022/05/18 22:18:56.471, 94, 134, 132
2022/05/18 22:18:57.976, 91, 126, 122
2022/05/18 22:18:59.481, 84, 138, 125
2022/05/18 22:19:00.987, 120, 154, 111
2022/05/18 22:19:02.491, 97, 130, 123
2022/05/18 22:19:03.997, 105, 138, 114
2022/05/18 22:19:05.503, 106, 153, 113
2022/05/18 22:19:07.008, 110, 148, 111
2022/05/18 22:19:08.514, 111, 150, 122
2022/05/18 22:19:10.020, 114, 148, 112
2022/05/18 22:19:11.526, 103, 146, 127
2022/05/18 22:19:13.031, 95, 147, 126
2022/05/18 22:19:14.536, 118, 149, 97
2022/05/18 22:19:16.042, 113, 148, 113
2022/05/18 22:19:17.548, 110, 135, 123
2022/05/18 22:19:19.054, 120, 133, 130
2022/05/18 22:19:20.560, 120, 131, 119
2022/05/18 22:19:22.065, 96, 145, 105
2022/05/18 22:19:23.571, 108, 135, 122
2022/05/18 22:19:25.077, 109, 135, 125
2022/05/18 22:19:26.583, 127, 157, 115
2022/05/18 22:19:28.089, 124, 144, 113
2022/05/18 22:19:29.595, 115, 127, 112
2022/05/18 22:19:31.101, 106, 147, 125
2022/05/18 22:19:32.606, 88, 137, 121
2022/05/18 22:19:34.111, 99, 156, 126
2022/05/18 22:19:35.616, 104, 135, 99
2022/05/18 22:19:37.122, 90, 144, 112
2022/05/18 22:19:38.627, 103, 149, 101
2022/05/18 22:19:40.133, 106, 139, 109
2022/05/18 22:19:41.639, 112, 152, 116
2022/05/18 22:19:43.145, 103, 151, 112
2022/05/18 22:19:44.651, 103, 130, 124
2022/05/18 22:19:46.157, 107, 183, 144
2022/05/18 22:19:47.663, 115, 141, 100
2022/05/18 22:19:49.168, 98, 138, 125
2022/05/18 22:19:50.674, 84, 138, 138
2022/05/18 22:19:52.179, 107, 135, 91
2022/05/18 22:19:53.684, 95, 151, 115
2022/05/18 22:19:55.190, 119, 149, 129
2022/05/18 22:19:56.696, 112, 149, 135
2022/05/18 22:19:58.201, 103, 131, 102
2022/05/18 22:19:59.706, 107, 131, 97
2022/05/18 22:20:01.212, 109, 140, 124
2022/05/18 22:20:02.717, 112, 152, 106
2022/05/18 22:20:04.223, 115, 144, 133
