time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/05/19 16:33:13.265, 102, 133, 115
2022/05/19 16:33:14.770, 100, 156, 115
2022/05/19 16:33:16.276, 127, 160, 118
2022/05/19 16:33:17.781, 121, 121, 141
2022/05/19 16:33:19.287, 106, 138, 112
2022/05/19 16:33:20.792, 112, 158, 125
2022/05/19 16:33:22.298, 114, 124, 124
2022/05/19 16:33:23.803, 102, 142, 120
2022/05/19 16:33:25.308, 114, 131, 112
2022/05/19 16:33:26.814, 127, 136, 131
2022/05/19 16:33:28.319, 122, 154, 128
2022/05/19 16:33:29.825, 118, 132, 109
2022/05/19 16:33:31.329, 86, 159, 127
2022/05/19 16:33:32.835, 110, 126, 133
2022/05/19 16:33:34.340, 101, 155, 110
2022/05/19 16:33:35.845, 119, 149, 102
2022/05/19 16:33:37.351, 105, 155, 108
2022/05/19 16:33:38.856, 106, 143, 134
2022/05/19 16:33:40.361, 99, 145, 131
2022/05/19 16:33:41.866, 116, 129, 113
2022/05/19 16:33:43.372, 106, 153, 139
2022/05/19 16:33:44.876, 116, 149, 82
2022/05/19 16:33:46.382, 124, 150, 112
2022/05/19 16:33:47.887, 116, 135, 121
2022/05/19 16:33:49.392, 97, 124, 119
2022/05/19 16:33:50.898, 107, 145, 132
2022/05/19 16:33:52.403, 107, 144, 127
2022/05/19 16:33:53.908, 131, 168, 142
2022/05/19 16:33:55.413, 116, 129, 102
2022/05/19 16:33:56.919, 119, 137, 105
2022/05/19 16:33:58.424, 122, 138, 133
2022/05/19 16:33:59.930, 118, 163, 122
2022/05/19 16:34:01.435, 104, 126, 132
2022/05/19 16:34:02.940, 112, 147, 99
2022/05/19 16:34:04.445, 107, 148, 119
2022/05/19 16:34:05.950, 98, 151, 118
2022/05/19 16:34:07.456, 113, 147, 121
2022/05/19 16:34:08.961, 111, 137, 106
2022/05/19 16:34:10.466, 89, 153, 126
2022/05/19 16:34:11.972, 108, 144, 127
2022/05/19 16:34:13.478, 108, 131, 131
2022/05/19 16:34:14.983, 109, 139, 129
2022/05/19 16:34:16.488, 107, 156, 97
2022/05/19 16:34:17.993, 97, 153, 124
2022/05/19 16:34:19.499, 106, 155, 121
2022/05/19 16:34:21.005, 122, 133, 117
