time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/05/19 14:31:38.740, 110, 166, 126
2022/05/19 14:31:40.245, 127, 148, 128
2022/05/19 14:31:41.751, 101, 171, 116
2022/05/19 14:31:43.256, 113, 139, 139
2022/05/19 14:31:44.761, 111, 159, 142
2022/05/19 14:31:46.267, 121, 156, 136
2022/05/19 14:31:47.772, 117, 147, 124
2022/05/19 14:31:49.278, 112, 164, 125
2022/05/19 14:31:50.783, 107, 198, 153
2022/05/19 14:31:52.288, 114, 173, 137
2022/05/19 14:31:53.794, 114, 152, 145
2022/05/19 14:31:55.299, 110, 164, 145
2022/05/19 14:31:56.804, 121, 165, 118
2022/05/19 14:31:58.309, 124, 169, 123
2022/05/19 14:31:59.814, 115, 152, 123
2022/05/19 14:32:01.319, 110, 149, 112
2022/05/19 14:32:02.824, 119, 155, 147
2022/05/19 14:32:04.329, 127, 154, 130
2022/05/19 14:32:05.835, 109, 170, 160
2022/05/19 14:32:07.340, 102, 174, 130
2022/05/19 14:32:08.846, 129, 153, 120
2022/05/19 14:32:10.353, 118, 151, 151
2022/05/19 14:32:11.859, 130, 160, 121
2022/05/19 14:32:13.364, 97, 138, 110
2022/05/19 14:32:14.871, 119, 165, 130
2022/05/19 14:32:16.377, 123, 169, 127
2022/05/19 14:32:17.883, 121, 160, 151
2022/05/19 14:32:19.389, 122, 142, 130
2022/05/19 14:32:20.895, 121, 157, 137
2022/05/19 14:32:22.401, 121, 184, 125
2022/05/19 14:32:23.907, 108, 155, 144
2022/05/19 14:32:25.413, 113, 151, 122
2022/05/19 14:32:26.918, 118, 153, 115
2022/05/19 14:32:28.424, 132, 146, 133
2022/05/19 14:32:29.930, 123, 155, 117
2022/05/19 14:32:31.436, 106, 163, 144
2022/05/19 14:32:32.941, 110, 155, 110
2022/05/19 14:32:34.447, 110, 166, 140
2022/05/19 14:32:35.953, 116, 156, 134
2022/05/19 14:32:37.458, 123, 145, 130
2022/05/19 14:32:38.964, 102, 173, 121
2022/05/19 14:32:40.469, 111, 158, 140
2022/05/19 14:32:41.981, 114, 164, 150
2022/05/19 14:32:43.483, 106, 165, 132
2022/05/19 14:32:44.986, 105, 185, 109
2022/05/19 14:32:46.491, 133, 165, 136
2022/05/19 14:32:47.997, 121, 163, 140
2022/05/19 14:32:49.503, 125, 157, 133
2022/05/19 14:32:51.008, 129, 149, 128
2022/05/19 14:32:52.514, 108, 162, 126
2022/05/19 14:32:54.019, 110, 153, 115
2022/05/19 14:32:55.524, 119, 183, 127
2022/05/19 14:32:57.038, 130, 190, 119
2022/05/19 14:32:58.539, 120, 163, 155
2022/05/19 14:33:00.040, 120, 133, 137
2022/05/19 14:33:01.545, 109, 153, 128
2022/05/19 14:33:03.050, 124, 174, 124
