time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/05/19 04:44:46.139, 127, 153, 136
2022/05/19 04:44:47.645, 121, 167, 129
2022/05/19 04:44:49.151, 112, 162, 127
2022/05/19 04:44:50.657, 126, 161, 136
2022/05/19 04:44:52.163, 117, 162, 141
2022/05/19 04:44:53.669, 117, 167, 127
2022/05/19 04:44:55.175, 127, 152, 125
2022/05/19 04:44:56.680, 123, 161, 121
2022/05/19 04:44:58.186, 126, 169, 133
2022/05/19 04:44:59.692, 120, 169, 141
2022/05/19 04:45:01.197, 121, 164, 119
2022/05/19 04:45:02.703, 118, 161, 131
2022/05/19 04:45:04.209, 124, 163, 124
2022/05/19 04:45:05.715, 126, 171, 150
2022/05/19 04:45:07.221, 113, 159, 139
2022/05/19 04:45:08.726, 113, 164, 138
2022/05/19 04:45:10.232, 119, 172, 133
2022/05/19 04:45:11.739, 122, 152, 131
2022/05/19 04:45:13.244, 114, 170, 130
2022/05/19 04:45:14.750, 125, 168, 135
2022/05/19 04:45:16.257, 116, 160, 125
2022/05/19 04:45:17.763, 115, 161, 132
2022/05/19 04:45:19.269, 120, 167, 138
2022/05/19 04:45:20.775, 120, 162, 133
2022/05/19 04:45:22.280, 111, 161, 133
2022/05/19 04:45:23.786, 123, 154, 138
2022/05/19 04:45:25.292, 116, 163, 132
2022/05/19 04:45:26.798, 120, 147, 132
2022/05/19 04:45:28.306, 130, 164, 132
2022/05/19 04:45:29.810, 112, 158, 131
2022/05/19 04:45:31.336, 122, 158, 135
2022/05/19 04:45:32.822, 117, 158, 130
2022/05/19 04:45:34.337, 118, 162, 135
2022/05/19 04:45:35.834, 113, 167, 138
2022/05/19 04:45:37.342, 116, 159, 134
2022/05/19 04:45:38.846, 116, 175, 123
2022/05/19 04:45:40.352, 123, 162, 131
2022/05/19 04:45:41.857, 123, 170, 125
2022/05/19 04:45:43.363, 132, 164, 120
2022/05/19 04:45:44.869, 123, 165, 130
2022/05/19 04:45:46.375, 117, 162, 132
2022/05/19 04:45:47.881, 119, 187, 128
2022/05/19 04:45:49.387, 119, 175, 136
2022/05/19 04:45:50.893, 123, 163, 122
2022/05/19 04:45:52.399, 125, 159, 125
2022/05/19 04:45:53.905, 116, 165, 127
2022/05/19 04:45:55.411, 118, 161, 141
2022/05/19 04:45:56.917, 118, 156, 134
2022/05/19 04:45:58.422, 120, 165, 130
2022/05/19 04:45:59.928, 124, 158, 132
