time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/05/19 10:17:57.677, 105, 122, 93
2022/05/19 10:17:59.182, 105, 120, 103
2022/05/19 10:18:00.686, 89, 117, 71
2022/05/19 10:18:02.191, 109, 129, 100
2022/05/19 10:18:03.695, 93, 140, 97
2022/05/19 10:18:05.200, 90, 117, 107
2022/05/19 10:18:06.705, 97, 124, 102
2022/05/19 10:18:08.209, 104, 117, 98
2022/05/19 10:18:09.715, 103, 134, 102
2022/05/19 10:18:11.221, 102, 126, 100
2022/05/19 10:18:12.726, 89, 135, 110
2022/05/19 10:18:14.231, 105, 138, 84
2022/05/19 10:18:15.735, 97, 128, 97
2022/05/19 10:18:17.240, 81, 134, 107
2022/05/19 10:18:18.745, 106, 126, 102
2022/05/19 10:18:20.250, 80, 134, 109
2022/05/19 10:18:21.755, 93, 127, 102
2022/05/19 10:18:23.261, 101, 122, 127
2022/05/19 10:18:24.766, 100, 144, 93
2022/05/19 10:18:26.270, 85, 122, 100
2022/05/19 10:18:27.775, 94, 120, 89
2022/05/19 10:18:29.279, 112, 117, 66
2022/05/19 10:18:30.785, 101, 105, 103
2022/05/19 10:18:32.290, 89, 107, 107
2022/05/19 10:18:33.795, 108, 109, 66
2022/05/19 10:18:35.299, 99, 99, 104
2022/05/19 10:18:36.804, 116, 119, 97
2022/05/19 10:18:38.310, 101, 126, 119
2022/05/19 10:18:39.814, 78, 105, 91
2022/05/19 10:18:41.319, 101, 122, 94
2022/05/19 10:18:42.823, 96, 120, 94
2022/05/19 10:18:44.327, 109, 131, 98
2022/05/19 10:18:45.832, 99, 135, 71
2022/05/19 10:18:47.336, 106, 125, 98
2022/05/19 10:18:48.841, 97, 136, 90
2022/05/19 10:18:50.346, 91, 103, 101
2022/05/19 10:18:51.850, 98, 123, 94
2022/05/19 10:18:53.354, 93, 131, 92
2022/05/19 10:18:54.859, 99, 134, 108
2022/05/19 10:18:56.363, 101, 136, 93
2022/05/19 10:18:57.868, 85, 122, 102
2022/05/19 10:18:59.372, 104, 111, 91
2022/05/19 10:19:00.877, 80, 126, 103
2022/05/19 10:19:02.382, 103, 132, 95
2022/05/19 10:19:03.886, 91, 127, 123
2022/05/19 10:19:05.390, 93, 120, 83
2022/05/19 10:19:06.893, 97, 97, 97
2022/05/19 10:19:08.399, 117, 118, 108
