time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/05/19 01:51:27.174, 80, 99, 85
2022/05/19 01:51:28.676, 98, 97, 81
2022/05/19 01:51:30.180, 81, 103, 87
2022/05/19 01:51:31.686, 102, 105, 86
2022/05/19 01:51:33.189, 86, 92, 86
2022/05/19 01:51:34.694, 105, 106, 72
2022/05/19 01:51:36.198, 95, 95, 76
2022/05/19 01:51:37.702, 92, 105, 97
2022/05/19 01:51:39.207, 92, 105, 101
2022/05/19 01:51:40.712, 87, 98, 111
2022/05/19 01:51:42.215, 88, 97, 69
2022/05/19 01:51:43.720, 81, 136, 70
2022/05/19 01:51:45.223, 84, 92, 81
2022/05/19 01:51:46.727, 92, 97, 75
2022/05/19 01:51:48.231, 72, 103, 76
2022/05/19 01:51:49.736, 94, 104, 80
2022/05/19 01:51:51.240, 81, 109, 91
2022/05/19 01:51:52.745, 110, 99, 83
2022/05/19 01:51:54.248, 86, 96, 84
2022/05/19 01:51:55.752, 91, 105, 94
2022/05/19 01:51:57.256, 92, 103, 79
2022/05/19 01:51:58.760, 77, 91, 93
2022/05/19 01:52:00.263, 83, 104, 84
2022/05/19 01:52:01.767, 95, 98, 75
2022/05/19 01:52:03.271, 91, 114, 72
2022/05/19 01:52:04.775, 98, 104, 87
2022/05/19 01:52:06.279, 87, 101, 87
2022/05/19 01:52:07.782, 94, 85, 85
2022/05/19 01:52:09.286, 97, 86, 70
2022/05/19 01:52:10.790, 87, 98, 79
2022/05/19 01:52:12.294, 75, 104, 83
2022/05/19 01:52:13.798, 96, 109, 88
2022/05/19 01:52:15.302, 92, 99, 74
2022/05/19 01:52:16.805, 96, 99, 77
2022/05/19 01:52:18.309, 97, 97, 80
2022/05/19 01:52:19.814, 83, 104, 102
2022/05/19 01:52:21.319, 89, 105, 78
2022/05/19 01:52:22.823, 95, 108, 93
2022/05/19 01:52:24.327, 89, 94, 86
2022/05/19 01:52:25.831, 75, 113, 82
2022/05/19 01:52:27.335, 96, 95, 101
2022/05/19 01:52:28.839, 79, 96, 95
2022/05/19 01:52:30.343, 92, 101, 74
2022/05/19 01:52:31.847, 87, 101, 85
2022/05/19 01:52:33.351, 96, 93, 80
2022/05/19 01:52:34.855, 92, 101, 88
2022/05/19 01:52:36.360, 86, 104, 73
2022/05/19 01:52:37.864, 93, 112, 79
2022/05/19 01:52:39.368, 96, 103, 69
2022/05/19 01:52:40.872, 90, 94, 73
2022/05/19 01:52:42.376, 89, 100, 80
2022/05/19 01:52:43.881, 104, 92, 70
2022/05/19 01:52:45.384, 93, 89, 69
2022/05/19 01:52:46.888, 94, 103, 75
2022/05/19 01:52:48.392, 82, 97, 83
2022/05/19 01:52:49.896, 87, 95, 86
2022/05/19 01:52:51.400, 99, 102, 92
2022/05/19 01:52:52.903, 84, 86, 85
2022/05/19 01:52:54.408, 95, 100, 89
2022/05/19 01:52:55.911, 89, 99, 86
2022/05/19 01:52:57.415, 98, 93, 86
2022/05/19 01:52:58.918, 87, 97, 77
2022/05/19 01:53:00.422, 97, 106, 86
2022/05/19 01:53:01.926, 99, 102, 82
2022/05/19 01:53:03.430, 81, 91, 100
2022/05/19 01:53:04.935, 108, 116, 85
2022/05/19 01:53:06.439, 98, 107, 92
2022/05/19 01:53:07.942, 74, 95, 80
2022/05/19 01:53:09.447, 81, 105, 77
2022/05/19 01:53:10.950, 99, 99, 90
2022/05/19 01:53:12.454, 80, 99, 87
2022/05/19 01:53:13.958, 81, 113, 90
2022/05/19 01:53:15.463, 91, 101, 80
