ap_corr1,ap_corr2,ap_corr3,ap_corr4,ap_corr5,ap_corr6,ap_corr7,ap_corr8,ap_corr9,ap_corr10,ap_corr11,ap_corr12,ap_corr13,ap_corr14,ap_corr15,ap_corr16,ap_corr17,ap_corr18,ap_corr19,ap_corr20,ap_corr21,ap_corr22,ap_corr23,ap_corr24,ap_corr25,ap_corr26,ap_corr27,ap_corr28,ap_corr29,ap_corr30,ap_corr31,ap_corr32,ap_corr33,ap_corr34,ap_corr35,ap_corr36,ap_corr37,ap_corr38,ap_corr39,ap_corr40,ap_corr41,ap_corr42,ap_corr43,ap_corr44,ap_corr45,ap_corr46,ap_corr47,ap_corr48,ap_corr49,ap_corr50,ap_corr51,ap_corr52,ap_corr53,ap_corr54,ap_corr55,ap_corr56,ap_corr57,ap_corr58,ap_corr59,ap_corr60,ap_corr61,ap_corr62,ap_corr63,ap_corr64,ap_corr65,ap_corr66,ap_corr67,ap_corr68,ap_corr69,ap_corr70,ap_corr71,ap_corr72,ap_corr73,ap_corr74,ap_corr75,ap_corr76,ap_corr77,ap_corr78,ap_corr79,ap_corr80
0.015194786980973,0.0279067805137841,0.0375907690953279,0.0466409689597744,0.0538227106441387,0.0635002731739346,0.0696839985541999,0.0778449131210572,0.0830954450756859,0.0814742186648154,0.0781837230350786,0.0718917182997613,0.065140227432481,0.0625764952962809,0.0584392756989796,0.0577799281596058,0.0570790759069277,0.0579538836677934,0.061307455161653,0.0646903640878982,0.0642018356042089,0.0572825860167485,0.0453162123027934,0.0317992165167969,0.0212265606931397,0.0138995967732136,0.00989736297618579,0.00863378033314828,0.00873468879581665,0.00949753620942803,0.00961701230218989,0.00864749459789015,0.00720405305191614,0.00563907796125754,0.00476288080242089,0.00379917519452093,0.00248069006323298,0.000987471503561432,-0.000219838646693296,-0.000796565377602976,-0.00134933421960205,-0.0010041273883734,-0.000419091384467107,0.000487605446378894,0.00177937454578939,0.00305092992612414,0.00441600117729944,0.00564370359543256,0.00637730090924882,0.00666865356619786,0.00690123800982079,0.00745783872434819,0.00868689793725641,0.0114617260161782,0.016063271183468,0.0221328867487962,0.0289088329192496,0.0336460659407167,0.0357080198433926,0.0336863015082905,0.0279523818979547,0.0203303044287341,0.0130535615869602,0.00721622558221299,0.00341442374676139,0.0014154838848624,-7.21235171475404e-06,-0.000381947918507826,0,0.000155427948431049,0.000936519517377846,0.00130762305384492,0.00120744323183419,0.00248829652021085,0.0015131947022415,-2.20867144018477e-11,-0.000106817165167111,-0.00160489681619716,-0.00154651980746902,-0.00364488198392977
0.0229809461204428,0.0360300089292866,0.0399464476650204,0.0467108299594992,0.0529713991410905,0.057171398281405,0.0638587663560616,0.0709867749475569,0.0747539137836301,0.0736058629885612,0.0706736641202266,0.0639234809489955,0.0593292522816907,0.0581585709835338,0.0553582441087472,0.0558550672544597,0.0575127224619217,0.0584638154317663,0.0622339401313523,0.067262237014689,0.0671094838009001,0.0602688649535016,0.0491298861213989,0.0368319626220257,0.0263550251336535,0.0190654624383002,0.0149742859589578,0.0131506873886209,0.0129502813661008,0.0132287078945322,0.01294665330206,0.0117493096712361,0.0101159046133767,0.00846858812569819,0.00726016907313871,0.00634100039734235,0.00477446933660716,0.00310163418320844,0.00184227497467478,0.001307911028265,4.4668259843228e-05,0.00029752241255486,0.0011239078389445,0.00198566537560046,0.00307395006405453,0.00439179106784733,0.00578285954759376,0.0067816281713915,0.00753829920810578,0.00806854005388447,0.00849193999132228,0.00898595477529604,0.0103037369660166,0.0128811359702352,0.0173917133091682,0.0235612898136867,0.0299272180252654,0.0348198781250754,0.0367961426311675,0.0344440669123878,0.028569014151169,0.0210267388797192,0.0134437640556859,0.00754582761974953,0.00366867280484292,0.00149940168135461,0.00031276374449575,8.88173723455343e-06,6.93889390390723e-18,0.000670740409776209,0.0011620923939147,0.00128962364696505,0.00191575990554602,0.00137959113373266,0.00123458412193397,1.24858456906907e-11,-0.000168452483901425,-0.002370944299771,-0.00251829587588103,-0.00431447848978596
0.0518231488807357,0.05827573562824,0.0695112389119153,0.0747970203396121,0.0846973801990926,0.0926239310448645,0.100988434075518,0.105530469720061,0.109302589982575,0.10941584347346,0.106927473483714,0.0998240237737555,0.0942342395216136,0.0928494643180965,0.0909130252914536,0.0888859010820131,0.0870135525952427,0.0867049003595472,0.0894832099839929,0.0923068014467159,0.0906126376911276,0.0815676246448728,0.0674584519341665,0.0524599841187968,0.0392371232577509,0.0295986508128174,0.0236025619220301,0.0209222379127873,0.0199032714697574,0.0194669958212787,0.0186622882167749,0.0170549568611309,0.0153028111432444,0.0135006365927071,0.0123963895793612,0.0112385665918983,0.00964453732298076,0.00748573580998817,0.00594555698694463,0.00518689672181138,0.00544843744473449,0.00546933479156753,0.00609382233611762,0.00733949385442506,0.00869650877703119,0.0105054936897229,0.0119951035739016,0.0133083068366997,0.0141180488526518,0.0145579169484465,0.0146875318463606,0.0149464258011809,0.0160394970055106,0.0184683929351493,0.0228199121745228,0.0294757274407894,0.0361137747405643,0.041250991054851,0.0433292518884105,0.040978390051885,0.0348638176758669,0.0266505652943931,0.0185552045472308,0.0120553697384882,0.00721469794140467,0.00417437913231396,0.00243388200939665,0.00124750514053951,0,-0.000364033944516805,-0.00121896816257885,-0.00150838280204037,-0.00164458551713422,-0.00144395254089796,-0.000446948888093414,-6.62105786863876e-12,0.00201436294471524,0.0040462025507506,0.00546043188533146,0.00639144592070817
0.0446808872837878,0.0492800250559918,0.060333504433434,0.0771331923116499,0.0873908402758596,0.0957133094167187,0.106834555606143,0.106492463308158,0.110292489525234,0.109614673937258,0.103980999561421,0.0988757285990894,0.0944010834803004,0.0915039445436844,0.0889602144318788,0.0860796988585376,0.083280515703424,0.0829612718714697,0.0843548006199748,0.0872400889138992,0.0843306000640728,0.0747010902797919,0.0599330813860295,0.0435224881581223,0.0305000950157241,0.0207619416696038,0.0152253336541164,0.0130456274751518,0.012877189209557,0.0127958501043129,0.0124515089833902,0.0117076754993659,0.00985365342782268,0.00836296481449077,0.00711980084859103,0.00628531064236186,0.0048143804784519,0.00324505438222995,0.00218390296744154,0.00176126782420039,0.0015802950072808,0.00187097368117443,0.00267498530199221,0.00362588377100226,0.00476157240360543,0.00606091461447365,0.00747802064356537,0.00874813332290389,0.0097002611238656,0.0100835572447944,0.0103063887675347,0.010924788159024,0.0121276335551454,0.0149774584650182,0.0200190507929691,0.0268818388897067,0.0341222645012247,0.0395669379182217,0.0413126656007122,0.0388078569552102,0.03234709035112,0.0237677391649688,0.0157408509415438,0.00988032455643069,0.00540795051115915,0.00292206976787968,0.00154214253103976,0.000538906541030754,0,-0.000351144549490229,-0.000430378452581939,-6.2255169032327e-05,1.07432933781487e-05,5.7181018822447e-05,0.000472843941135434,-0.000136442126690214,0.000733501719519566,-5.56638068971438e-12,-0.00240044363587549,-0.00379612391511489
0.0296899241567328,0.0400251613733478,0.0498032034607994,0.0589847350830448,0.0688975927424181,0.0794094958826766,0.0892796377356727,0.0975102826657996,0.102450329712865,0.101529012412056,0.097425327940884,0.090952729095546,0.0847446483866971,0.0823520874598926,0.0798623776560719,0.078490449484325,0.0779479926666622,0.0780570062759954,0.0810149936618726,0.0842469163223064,0.0825353036601833,0.0731279971960221,0.0575033033052315,0.0417046758586136,0.0279840175388833,0.0179490296442361,0.0118638967694227,0.00960571620087614,0.00955238850724739,0.0097808251853926,0.00960907918210342,0.00863039215393467,0.0070025974866529,0.00590296256176952,0.00529450109390722,0.00434076859364542,0.00298716762426089,0.00097531241150127,-0.000386950991363905,-0.00122585306082647,-0.00181524060351726,-0.00127167138093742,-0.000560629268379714,0.000769459880147774,0.00267794168348004,0.00422015386696538,0.00611878869478238,0.00755962816497632,0.00863636571600389,0.00965599843804328,0.00989056253700582,0.0106041886616336,0.0121196325827574,0.0150490720074956,0.0204278672385614,0.0278221792452538,0.0352520133825862,0.0409914246097509,0.043540753090977,0.0408368162932966,0.0345478131831977,0.0258667325579901,0.0174325223675141,0.0106243772596598,0.0060354674197048,0.0031993345307969,0.00176290355796503,0.00063889614591861,0,-0.000108282716920025,-0.000343572300214035,9.85918982352729e-05,-0.00037473645875688,0.000323425621875914,-0.00020088773260292,0.000165065427288183,0.000114030904794241,1.55545576419058e-11,-0.000738766983546288,-0.000776907587139691
0.0216484190572691,0.0355376722511263,0.0528398574843668,0.0698855398752259,0.0873913052921001,0.102160339984915,0.114283921984168,0.125011363462212,0.132070225626704,0.131898912789228,0.127695346749163,0.120096206671816,0.115862682556404,0.110669162169181,0.105019310332211,0.101579525726264,0.0978018427785456,0.096776207569227,0.098668416661133,0.100671594761147,0.09633886379889,0.0848649110874923,0.0681062654903471,0.0490921356926164,0.033983207787454,0.0226468346910469,0.0154044325592463,0.0124715819143912,0.0122215291776885,0.0119406481799931,0.0117322016983723,0.0108406773449488,0.00877323975542255,0.00743920683758001,0.00648134353818997,0.00553020352273852,0.0041102062058618,0.0023802684204367,0.00159881608693085,0.00107107268149996,0.00264214538044388,0.00314524528270331,0.0038312533932256,0.00494816408533705,0.00671798614578971,0.00868880341200869,0.0103848858395046,0.0117638470117705,0.0128441444540426,0.0137410297862543,0.0138862145894245,0.0144357976781679,0.0155031069429804,0.0181239619973158,0.0234851072788813,0.0303986480316626,0.0381507696849937,0.0442797662890966,0.0461861783736063,0.0432348292850701,0.0364818964451389,0.0272869508571188,0.0186076251085409,0.0120156868434676,0.0071241880082282,0.00399170535817026,0.00200135104519396,0.000964335303723252,0,-0.000618178513461673,-0.000946821245438087,-0.00127620192721994,-0.00137150735554301,-0.00112811438477492,-0.00119322791330748,3.08140873928053e-11,0.00158070794550361,0.000670994106332382,0.00264840509572367,0.00378888022482636
0.0168488639844681,0.0343272773019269,0.0473396810371087,0.05672885527653,0.0680145143750073,0.0786041042113277,0.0885556371820945,0.0972352813388856,0.100638764822208,0.0992466951991212,0.0941845678133068,0.0860055654156785,0.0797381291972117,0.0771288377062374,0.0739241787213859,0.0723438156096427,0.0714828494714146,0.0734247705066014,0.0790948029457201,0.0842008928251123,0.0834079478787378,0.0727648774161656,0.0560286629538979,0.0376498269418236,0.0223991828060018,0.011522809426173,0.00484270135231538,0.00332078694296781,0.00331106251277974,0.0041222689426568,0.00475478982677222,0.00397264866087255,0.00267118639839403,0.00112563876546487,0.000368893425523209,-0.00043195478319577,-0.00187810412304568,-0.00387462853054202,-0.00518195004602962,-0.00579927037207317,-0.00781618175316406,-0.00697418570768087,-0.00597210193091358,-0.00432682304737897,-0.002347386363721,-0.000352393023744887,0.00164152244528137,0.00351548282186527,0.00484236640478457,0.00575691486276329,0.00658155648432052,0.00757310727747718,0.00964194455850313,0.0135581707179214,0.0198578246451847,0.0283992595521897,0.0374700326017482,0.0443002433506537,0.0470295885637271,0.0441606595665252,0.0365373352831395,0.0265601520678321,0.0167912946336365,0.00913318419040861,0.00417024698967301,0.00138745804963768,0.000193560630453851,-0.000324585840881977,0,0.000614106504732884,0.00100948349170238,0.00174662542133044,0.00259636134131533,0.00186820590774564,0.0015740792518816,2.3310658958664e-11,-0.00179882577521172,-0.00271064931754288,-0.00522469274528145,-0.00700817951019343
0.0201351201878961,0.0344475567753005,0.0500703955160224,0.0558100197278127,0.0601978747172695,0.0693703817281034,0.0773615798513113,0.0846244649453753,0.0860835248704168,0.0828970831723556,0.0787028441037289,0.0679796176388333,0.061368496253893,0.0594922899990563,0.0565738097395838,0.0536191711638038,0.0536420097079021,0.055773620114784,0.0597447026420759,0.0652204270744758,0.0646596100427055,0.056356538664684,0.0419260868539422,0.026998292721025,0.0138059450593847,0.00492654772457921,-0.000306051561818788,-0.0013836207789534,-0.000798424020775013,0.000231567904051239,0.00123039971077346,0.000723503773808143,-0.000160568949997497,-0.00101907729021328,-0.00130090224269477,-0.00187995513543122,-0.0028377798061341,-0.00462557751702358,-0.00597621664932323,-0.00647078615590445,-0.00881356950331504,-0.0080800234987756,-0.00716815685179965,-0.00570584459254145,-0.00379363722220966,-0.00208184618770553,-0.000171818097430151,0.00129067836065754,0.0024719457041192,0.00342117815750756,0.00418862548842898,0.00524859945764236,0.00716632574423927,0.0108471276207656,0.0169430511479349,0.0251435376881738,0.0335145791498139,0.0400741839796533,0.0426124039096431,0.0401937849132499,0.0332618093896758,0.0237033969084825,0.0149230445337544,0.00786210926340354,0.00306546487713354,0.00101275734659362,-0.000316950968456436,-0.000483224612722127,0,0.000454816508485126,0.00165051173692536,0.00243914436213365,0.00227407779890586,0.00302221772093243,0.00191900524296443,-3.79807851835778e-11,-0.00366076081936755,-0.00498964161464741,-0.00703371932443661,-0.0087515054270606
0.0361179583483239,0.0563068728848098,0.0710406156228463,0.0845257375195164,0.097907023297518,0.111223105518302,0.125231579317065,0.136826076217998,0.146241973053003,0.145525650702223,0.141807006268921,0.133465147872797,0.127111717389685,0.123687341113671,0.119363834915384,0.116281107911361,0.112590419790637,0.11395714136175,0.116107100044238,0.119908175431691,0.116301488859572,0.104228974324315,0.0846060419152559,0.0643272976917168,0.0462542870170551,0.033874133474677,0.0265532288546435,0.0234006101002791,0.0226168713047463,0.0228690002846804,0.0225352928629143,0.0208758775335779,0.0186178609378137,0.016047804081574,0.0146112443455829,0.0131534136043164,0.0112452917382238,0.00869293455181519,0.00673916329225682,0.00540152964382555,0.00637831921149945,0.00644049903498527,0.00729835829292741,0.00860055547263439,0.0103419162983531,0.0125121267291947,0.0146067446926863,0.0160559786485942,0.0170448116218695,0.0175672732226888,0.0177820186262005,0.0181755251527398,0.0196577209760984,0.0229949969274323,0.0290998317655496,0.0375467125953801,0.0466727799060543,0.05383705614682,0.0568411895038721,0.053947323594707,0.0458749517444362,0.0348470884519615,0.0242720068443614,0.0153007356899557,0.00945493166767307,0.00532025989905491,0.00287748651154203,0.00113470648719573,0,-0.00064920779083355,-0.00141956062251553,-0.00161138685790709,-0.00148312645148818,-0.00126514196539715,-1.68093856350859e-05,2.17799528412499e-11,0.00167524981110924,0.00386110925674819,0.00459231487213999,0.00541582284829777
0.0420110905969591,0.0574284668914889,0.069916419391008,0.086175246800657,0.0965323979998061,0.110182169807616,0.124337772049939,0.134982398974656,0.141594250743218,0.142657897618532,0.13714950065299,0.126655713388267,0.120306427420341,0.115655409934807,0.112230228662902,0.109152157849133,0.108176816740448,0.108765339764125,0.11223174636865,0.11679761127761,0.113795092073624,0.102632133954721,0.0843895924318624,0.0645943807565421,0.0473270418246933,0.0355064571131174,0.0286306805059958,0.0254196880757429,0.0248844934324882,0.0248004811960658,0.0244876398950716,0.0226550140869346,0.0201562751139948,0.0176376980566351,0.0160168484839871,0.0142818522774205,0.0122046267377276,0.00960799690134866,0.00767181208458517,0.00626675096548521,0.00650190512573669,0.0066946421366999,0.00730313098735227,0.00868546867359921,0.0103366366749741,0.01244722714945,0.0144263618350292,0.015681052049036,0.0168610044525043,0.0174221691328418,0.017270373690267,0.0178560934397721,0.0191988309863418,0.022613591527906,0.0287988268275506,0.0375565712981752,0.0466019606076794,0.053944113432561,0.0570505560325637,0.0538507302747784,0.0457114472902543,0.0344147272001849,0.0234930917077463,0.0145421454372552,0.00845124085150428,0.00429868226486715,0.00190085384884685,0.00079249289430143,0,-0.000903741025956264,-0.000871076898411385,-0.00158363770571042,-0.000988542655432981,-9.92527975023638e-05,-0.000457535166039094,1.98577959631407e-11,0.00212622225732952,0.00265005306440905,0.00384300598644298,0.00447081732451234
