time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/05/19 09:54:05.605, 101, 111, 105
2022/05/19 09:54:07.108, 99, 83, 91
2022/05/19 09:54:08.613, 100, 114, 72
2022/05/19 09:54:10.118, 96, 110, 101
2022/05/19 09:54:11.622, 93, 113, 76
2022/05/19 09:54:13.125, 83, 88, 81
2022/05/19 09:54:14.630, 107, 129, 98
2022/05/19 09:54:16.134, 83, 105, 94
2022/05/19 09:54:17.639, 107, 106, 70
2022/05/19 09:54:19.143, 104, 92, 76
2022/05/19 09:54:20.647, 87, 144, 91
2022/05/19 09:54:22.152, 104, 121, 95
2022/05/19 09:54:23.657, 88, 115, 109
2022/05/19 09:54:25.160, 96, 98, 83
2022/05/19 09:54:26.666, 90, 129, 105
2022/05/19 09:54:28.170, 88, 110, 97
2022/05/19 09:54:29.674, 58, 117, 88
2022/05/19 09:54:31.179, 100, 108, 80
2022/05/19 09:54:32.683, 81, 105, 100
2022/05/19 09:54:34.188, 73, 131, 88
2022/05/19 09:54:35.693, 111, 135, 108
2022/05/19 09:54:37.198, 102, 104, 98
2022/05/19 09:54:38.702, 83, 110, 92
2022/05/19 09:54:40.207, 86, 107, 102
2022/05/19 09:54:41.712, 96, 109, 103
2022/05/19 09:54:43.216, 84, 110, 65
2022/05/19 09:54:44.720, 61, 104, 91
2022/05/19 09:54:46.224, 70, 108, 72
2022/05/19 09:54:47.728, 88, 92, 113
2022/05/19 09:54:49.232, 91, 100, 96
2022/05/19 09:54:50.736, 110, 90, 67
2022/05/19 09:54:52.241, 78, 133, 89
2022/05/19 09:54:53.745, 104, 120, 94
2022/05/19 09:54:55.249, 99, 112, 84
2022/05/19 09:54:56.754, 103, 109, 88
2022/05/19 09:54:58.260, 128, 136, 100
2022/05/19 09:54:59.763, 98, 107, 96
2022/05/19 09:55:01.267, 72, 107, 98
2022/05/19 09:55:02.771, 89, 122, 91
2022/05/19 09:55:04.275, 76, 112, 97
2022/05/19 09:55:05.779, 86, 104, 84
2022/05/19 09:55:07.283, 75, 109, 82
2022/05/19 09:55:08.788, 102, 130, 93
