time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/05/19 12:22:02.346, 111, 113, 100
2022/05/19 12:22:03.850, 97, 144, 136
2022/05/19 12:22:05.355, 105, 122, 80
2022/05/19 12:22:06.859, 89, 130, 81
2022/05/19 12:22:08.363, 97, 130, 59
2022/05/19 12:22:09.869, 115, 106, 121
2022/05/19 12:22:11.374, 78, 132, 104
2022/05/19 12:22:12.880, 101, 122, 107
2022/05/19 12:22:14.385, 108, 123, 112
2022/05/19 12:22:15.891, 110, 134, 101
2022/05/19 12:22:17.396, 97, 127, 106
2022/05/19 12:22:18.901, 82, 131, 106
2022/05/19 12:22:20.406, 102, 122, 137
2022/05/19 12:22:21.910, 87, 136, 99
2022/05/19 12:22:23.416, 102, 113, 121
2022/05/19 12:22:24.920, 96, 124, 99
2022/05/19 12:22:26.425, 91, 113, 118
2022/05/19 12:22:27.929, 97, 122, 89
2022/05/19 12:22:29.434, 121, 170, 99
2022/05/19 12:22:30.939, 75, 101, 121
2022/05/19 12:22:32.444, 114, 118, 83
2022/05/19 12:22:33.949, 109, 157, 97
2022/05/19 12:22:35.454, 105, 131, 107
2022/05/19 12:22:36.960, 121, 121, 78
2022/05/19 12:22:38.463, 85, 129, 72
2022/05/19 12:22:39.969, 111, 103, 121
2022/05/19 12:22:41.475, 107, 108, 109
2022/05/19 12:22:42.979, 86, 121, 94
2022/05/19 12:22:44.484, 86, 119, 103
2022/05/19 12:22:45.989, 100, 127, 94
2022/05/19 12:22:47.494, 92, 141, 109
2022/05/19 12:22:48.999, 87, 137, 100
2022/05/19 12:22:50.504, 109, 118, 65
2022/05/19 12:22:52.008, 105, 136, 94
2022/05/19 12:22:53.514, 111, 142, 105
2022/05/19 12:22:55.018, 96, 142, 90
2022/05/19 12:22:56.522, 97, 112, 124
2022/05/19 12:22:58.028, 108, 136, 102
2022/05/19 12:22:59.533, 99, 138, 111
2022/05/19 12:23:01.038, 109, 107, 122
2022/05/19 12:23:02.543, 134, 129, 106
2022/05/19 12:23:04.048, 85, 112, 104
2022/05/19 12:23:05.553, 105, 107, 107
2022/05/19 12:23:07.058, 74, 145, 119
2022/05/19 12:23:08.563, 90, 100, 122
2022/05/19 12:23:10.067, 99, 119, 84
