time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/05/18 20:59:18.431, 139, 214, 171
2022/05/18 20:59:19.937, 141, 215, 171
2022/05/18 20:59:21.443, 147, 210, 172
2022/05/18 20:59:22.949, 138, 213, 169
2022/05/18 20:59:24.455, 152, 215, 170
2022/05/18 20:59:25.961, 152, 215, 174
2022/05/18 20:59:27.467, 140, 214, 166
2022/05/18 20:59:28.973, 139, 210, 167
2022/05/18 20:59:30.479, 146, 206, 174
2022/05/18 20:59:31.985, 132, 211, 183
2022/05/18 20:59:33.491, 145, 208, 175
2022/05/18 20:59:34.997, 146, 211, 169
2022/05/18 20:59:36.503, 135, 207, 176
2022/05/18 20:59:38.009, 145, 210, 178
2022/05/18 20:59:39.514, 148, 214, 179
2022/05/18 20:59:41.020, 134, 211, 180
2022/05/18 20:59:42.526, 148, 213, 178
2022/05/18 20:59:44.033, 143, 211, 169
2022/05/18 20:59:45.539, 144, 216, 180
2022/05/18 20:59:47.044, 141, 210, 181
2022/05/18 20:59:48.550, 134, 206, 183
2022/05/18 20:59:50.056, 149, 213, 179
2022/05/18 20:59:51.562, 141, 215, 176
2022/05/18 20:59:53.068, 134, 214, 176
2022/05/18 20:59:54.574, 152, 210, 182
2022/05/18 20:59:56.080, 140, 212, 172
2022/05/18 20:59:57.586, 139, 209, 172
2022/05/18 20:59:59.091, 146, 211, 171
2022/05/18 21:00:00.597, 141, 213, 179
2022/05/18 21:00:02.103, 136, 212, 177
2022/05/18 21:00:03.608, 144, 213, 179
2022/05/18 21:00:05.114, 152, 208, 184
2022/05/18 21:00:06.620, 145, 209, 177
2022/05/18 21:00:08.126, 143, 212, 176
2022/05/18 21:00:09.632, 139, 216, 197
2022/05/18 21:00:11.138, 144, 209, 195
2022/05/18 21:00:12.643, 145, 212, 178
2022/05/18 21:00:14.150, 135, 209, 179
2022/05/18 21:00:15.655, 186, 213, 175
2022/05/18 21:00:17.161, 138, 221, 170
2022/05/18 21:00:18.667, 130, 252, 176
2022/05/18 21:00:20.173, 137, 221, 174
2022/05/18 21:00:21.679, 146, 212, 179
2022/05/18 21:00:23.185, 140, 217, 201
2022/05/18 21:00:24.691, 152, 211, 169
2022/05/18 21:00:26.197, 144, 212, 166
2022/05/18 21:00:27.703, 140, 220, 170
2022/05/18 21:00:29.209, 142, 210, 185
2022/05/18 21:00:30.715, 158, 212, 179
2022/05/18 21:00:32.221, 166, 211, 178
2022/05/18 21:00:33.727, 150, 217, 172
2022/05/18 21:00:35.233, 139, 214, 171
2022/05/18 21:00:36.739, 139, 211, 167
2022/05/18 21:00:38.245, 151, 219, 166
2022/05/18 21:00:39.751, 138, 216, 171
2022/05/18 21:00:41.257, 141, 217, 170
2022/05/18 21:00:42.763, 147, 222, 167
2022/05/18 21:00:44.272, 140, 223, 177
2022/05/18 21:00:45.775, 136, 220, 175
2022/05/18 21:00:47.281, 151, 211, 169
2022/05/18 21:00:48.787, 141, 217, 181
2022/05/18 21:00:50.293, 138, 219, 172
2022/05/18 21:00:51.799, 143, 215, 169
