time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/05/19 04:26:13.424, 113, 135, 114
2022/05/19 04:26:14.930, 117, 143, 121
2022/05/19 04:26:16.436, 102, 139, 112
2022/05/19 04:26:17.941, 107, 139, 110
2022/05/19 04:26:19.447, 118, 133, 109
2022/05/19 04:26:20.953, 110, 146, 109
2022/05/19 04:26:22.458, 105, 137, 114
2022/05/19 04:26:23.964, 105, 134, 107
2022/05/19 04:26:25.470, 109, 127, 111
2022/05/19 04:26:26.976, 102, 138, 115
2022/05/19 04:26:28.481, 104, 140, 108
2022/05/19 04:26:29.987, 100, 134, 112
2022/05/19 04:26:31.492, 98, 135, 118
2022/05/19 04:26:32.998, 108, 128, 122
2022/05/19 04:26:34.503, 119, 147, 120
2022/05/19 04:26:36.009, 113, 143, 110
2022/05/19 04:26:37.514, 99, 138, 117
2022/05/19 04:26:39.020, 101, 129, 113
2022/05/19 04:26:40.525, 96, 134, 113
2022/05/19 04:26:42.029, 90, 138, 117
2022/05/19 04:26:43.535, 96, 139, 115
2022/05/19 04:26:45.040, 106, 136, 111
2022/05/19 04:26:46.546, 110, 132, 113
2022/05/19 04:26:48.051, 91, 145, 110
2022/05/19 04:26:49.557, 107, 140, 109
2022/05/19 04:26:51.062, 101, 139, 121
2022/05/19 04:26:52.568, 110, 139, 124
2022/05/19 04:26:54.074, 114, 151, 142
2022/05/19 04:26:55.579, 96, 134, 129
2022/05/19 04:26:57.084, 119, 140, 127
2022/05/19 04:26:58.589, 110, 135, 115
2022/05/19 04:27:00.095, 114, 152, 108
2022/05/19 04:27:01.600, 107, 139, 112
2022/05/19 04:27:03.105, 102, 126, 118
2022/05/19 04:27:04.611, 110, 138, 110
2022/05/19 04:27:06.116, 106, 142, 113
2022/05/19 04:27:07.622, 118, 136, 118
2022/05/19 04:27:09.127, 100, 143, 106
2022/05/19 04:27:10.633, 112, 146, 116
2022/05/19 04:27:12.139, 108, 135, 113
2022/05/19 04:27:13.644, 119, 136, 111
2022/05/19 04:27:15.150, 108, 139, 120
2022/05/19 04:27:16.656, 107, 135, 114
2022/05/19 04:27:18.161, 115, 131, 142
2022/05/19 04:27:19.667, 110, 145, 119
2022/05/19 04:27:21.173, 102, 144, 122
