time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/05/19 06:37:11.055, 120, 160, 127
2022/05/19 06:37:12.561, 131, 172, 119
2022/05/19 06:37:14.067, 118, 162, 143
2022/05/19 06:37:15.573, 105, 165, 125
2022/05/19 06:37:17.079, 105, 169, 133
2022/05/19 06:37:18.585, 125, 159, 140
2022/05/19 06:37:20.091, 135, 163, 116
2022/05/19 06:37:21.597, 123, 173, 108
2022/05/19 06:37:23.103, 122, 165, 130
2022/05/19 06:37:24.608, 115, 184, 131
2022/05/19 06:37:26.114, 100, 155, 134
2022/05/19 06:37:27.620, 114, 167, 129
2022/05/19 06:37:29.126, 104, 162, 122
2022/05/19 06:37:30.632, 110, 173, 118
2022/05/19 06:37:32.138, 112, 171, 139
2022/05/19 06:37:33.644, 94, 166, 167
2022/05/19 06:37:35.149, 127, 160, 140
2022/05/19 06:37:36.660, 120, 166, 141
2022/05/19 06:37:38.161, 125, 170, 132
2022/05/19 06:37:39.667, 108, 168, 124
2022/05/19 06:37:41.173, 118, 178, 150
2022/05/19 06:37:42.694, 123, 168, 129
2022/05/19 06:37:44.185, 114, 160, 141
2022/05/19 06:37:45.691, 113, 171, 153
2022/05/19 06:37:47.197, 115, 170, 115
2022/05/19 06:37:48.702, 110, 162, 135
2022/05/19 06:37:50.208, 127, 135, 128
2022/05/19 06:37:51.725, 136, 159, 130
2022/05/19 06:37:53.220, 109, 159, 125
2022/05/19 06:37:54.726, 112, 167, 152
2022/05/19 06:37:56.232, 133, 155, 125
2022/05/19 06:37:57.737, 127, 159, 147
2022/05/19 06:37:59.243, 126, 161, 156
2022/05/19 06:38:00.749, 132, 183, 144
2022/05/19 06:38:02.255, 118, 168, 132
2022/05/19 06:38:03.760, 122, 201, 120
2022/05/19 06:38:05.266, 130, 170, 152
2022/05/19 06:38:06.771, 105, 153, 129
2022/05/19 06:38:08.276, 113, 162, 117
2022/05/19 06:38:09.781, 113, 176, 135
2022/05/19 06:38:11.286, 138, 135, 140
2022/05/19 06:38:12.791, 112, 160, 125
2022/05/19 06:38:14.297, 106, 149, 130
2022/05/19 06:38:15.802, 114, 171, 132
2022/05/19 06:38:17.307, 109, 162, 121
2022/05/19 06:38:18.813, 105, 158, 135
2022/05/19 06:38:20.318, 119, 153, 125
2022/05/19 06:38:21.824, 120, 165, 150
