time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/05/19 12:38:17.717, 107, 164, 141
2022/05/19 12:38:19.221, 98, 141, 157
2022/05/19 12:38:20.727, 111, 160, 123
2022/05/19 12:38:22.233, 125, 147, 134
2022/05/19 12:38:23.738, 110, 168, 125
2022/05/19 12:38:25.244, 119, 136, 101
2022/05/19 12:38:26.750, 110, 163, 115
2022/05/19 12:38:28.255, 123, 180, 133
2022/05/19 12:38:29.761, 121, 157, 113
2022/05/19 12:38:31.267, 122, 161, 106
2022/05/19 12:38:32.773, 106, 169, 145
2022/05/19 12:38:34.278, 113, 172, 144
2022/05/19 12:38:35.784, 101, 161, 133
2022/05/19 12:38:37.290, 118, 167, 120
2022/05/19 12:38:38.795, 141, 147, 114
2022/05/19 12:38:40.301, 115, 159, 109
2022/05/19 12:38:41.807, 138, 142, 143
2022/05/19 12:38:43.312, 113, 152, 122
2022/05/19 12:38:44.818, 113, 163, 124
2022/05/19 12:38:46.324, 114, 179, 164
2022/05/19 12:38:47.829, 145, 144, 124
2022/05/19 12:38:49.335, 105, 172, 142
2022/05/19 12:38:50.841, 120, 152, 127
2022/05/19 12:38:52.347, 103, 171, 153
2022/05/19 12:38:53.852, 109, 160, 138
2022/05/19 12:38:55.358, 103, 136, 154
2022/05/19 12:38:56.863, 114, 146, 130
2022/05/19 12:38:58.369, 108, 137, 126
2022/05/19 12:38:59.874, 111, 170, 154
2022/05/19 12:39:01.379, 121, 175, 143
2022/05/19 12:39:02.885, 115, 174, 126
2022/05/19 12:39:04.390, 127, 146, 120
2022/05/19 12:39:05.896, 105, 134, 130
2022/05/19 12:39:07.401, 83, 164, 118
2022/05/19 12:39:08.906, 110, 141, 101
2022/05/19 12:39:10.412, 115, 157, 136
2022/05/19 12:39:11.918, 104, 175, 135
2022/05/19 12:39:13.423, 117, 153, 140
2022/05/19 12:39:14.928, 93, 150, 137
2022/05/19 12:39:16.433, 116, 169, 95
2022/05/19 12:39:17.939, 106, 141, 103
2022/05/19 12:39:19.445, 119, 183, 149
2022/05/19 12:39:20.950, 109, 164, 133
2022/05/19 12:39:22.456, 142, 134, 139
2022/05/19 12:39:23.962, 107, 169, 139
2022/05/19 12:39:25.467, 123, 170, 125
2022/05/19 12:39:26.973, 142, 135, 137
2022/05/19 12:39:28.479, 125, 144, 144
2022/05/19 12:39:29.984, 103, 168, 135
2022/05/19 12:39:31.490, 127, 174, 133
