time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/05/19 02:39:35.508, 127, 183, 142
2022/05/19 02:39:37.014, 127, 180, 145
2022/05/19 02:39:38.531, 115, 182, 151
2022/05/19 02:39:40.026, 121, 177, 153
2022/05/19 02:39:41.532, 123, 194, 147
2022/05/19 02:39:43.037, 119, 184, 148
2022/05/19 02:39:44.544, 137, 177, 148
2022/05/19 02:39:46.049, 126, 187, 148
2022/05/19 02:39:47.555, 122, 189, 140
2022/05/19 02:39:49.061, 130, 170, 155
2022/05/19 02:39:50.567, 120, 176, 143
2022/05/19 02:39:52.073, 134, 181, 136
2022/05/19 02:39:53.579, 135, 182, 149
2022/05/19 02:39:55.085, 147, 181, 163
2022/05/19 02:39:56.591, 129, 187, 147
2022/05/19 02:39:58.097, 135, 175, 147
2022/05/19 02:39:59.603, 125, 171, 144
2022/05/19 02:40:01.108, 119, 179, 150
2022/05/19 02:40:02.614, 120, 178, 145
2022/05/19 02:40:04.120, 137, 175, 142
2022/05/19 02:40:05.626, 134, 171, 171
2022/05/19 02:40:07.132, 127, 183, 149
2022/05/19 02:40:08.637, 120, 182, 147
2022/05/19 02:40:10.144, 133, 168, 143
2022/05/19 02:40:11.649, 126, 182, 142
2022/05/19 02:40:13.155, 118, 184, 142
2022/05/19 02:40:14.661, 129, 171, 151
2022/05/19 02:40:16.096, 116, 184, 153
2022/05/19 02:40:17.602, 119, 174, 150
2022/05/19 02:40:19.108, 138, 174, 147
2022/05/19 02:40:20.614, 112, 184, 146
2022/05/19 02:40:22.120, 140, 175, 156
2022/05/19 02:40:23.626, 120, 178, 144
2022/05/19 02:40:25.132, 115, 173, 160
2022/05/19 02:40:26.638, 140, 170, 168
2022/05/19 02:40:28.144, 134, 179, 214
2022/05/19 02:40:29.650, 109, 184, 151
2022/05/19 02:40:31.156, 132, 179, 149
2022/05/19 02:40:32.661, 121, 173, 149
2022/05/19 02:40:34.167, 136, 179, 159
2022/05/19 02:40:35.673, 133, 173, 151
2022/05/19 02:40:37.179, 124, 177, 134
2022/05/19 02:40:38.685, 119, 176, 144
2022/05/19 02:40:40.191, 121, 173, 151
2022/05/19 02:40:41.697, 122, 178, 140
2022/05/19 02:40:43.203, 116, 189, 166
2022/05/19 02:40:44.709, 138, 179, 168
2022/05/19 02:40:46.215, 131, 176, 151
2022/05/19 02:40:47.721, 118, 171, 141
2022/05/19 02:40:49.227, 125, 172, 159
2022/05/19 02:40:50.733, 128, 164, 148
2022/05/19 02:40:52.239, 111, 188, 151
2022/05/19 02:40:53.745, 117, 186, 148
2022/05/19 02:40:55.251, 135, 176, 141
2022/05/19 02:40:56.757, 122, 173, 163
2022/05/19 02:40:58.262, 129, 178, 142
2022/05/19 02:40:59.768, 123, 179, 154
2022/05/19 02:41:01.274, 139, 175, 163
2022/05/19 02:41:02.779, 122, 183, 141
2022/05/19 02:41:04.285, 130, 177, 139
2022/05/19 02:41:05.791, 134, 181, 145
2022/05/19 02:41:07.297, 124, 179, 148
2022/05/19 02:41:08.803, 127, 190, 152
2022/05/19 02:41:10.309, 132, 166, 142
2022/05/19 02:41:11.815, 127, 178, 140
2022/05/19 02:41:13.320, 128, 177, 148
2022/05/19 02:41:14.827, 129, 168, 143
2022/05/19 02:41:16.332, 127, 180, 135
2022/05/19 02:41:17.838, 127, 168, 155
2022/05/19 02:41:19.344, 131, 185, 155
2022/05/19 02:41:20.850, 127, 184, 152
2022/05/19 02:41:22.356, 126, 198, 165
2022/05/19 02:41:23.862, 130, 201, 202
2022/05/19 02:41:25.368, 130, 175, 179
2022/05/19 02:41:26.874, 123, 176, 161
2022/05/19 02:41:28.380, 122, 187, 149
2022/05/19 02:41:29.886, 121, 165, 145
2022/05/19 02:41:31.392, 132, 188, 146
2022/05/19 02:41:32.898, 137, 174, 147
2022/05/19 02:41:34.404, 127, 190, 144
2022/05/19 02:41:35.910, 129, 182, 147
2022/05/19 02:41:37.416, 132, 171, 145
2022/05/19 02:41:38.922, 127, 182, 146
2022/05/19 02:41:40.428, 143, 186, 145
2022/05/19 02:41:41.934, 129, 173, 141
2022/05/19 02:41:43.439, 122, 182, 149
2022/05/19 02:41:44.946, 129, 185, 158
2022/05/19 02:41:46.451, 132, 170, 181
2022/05/19 02:41:47.957, 121, 169, 154
2022/05/19 02:41:49.463, 130, 173, 154
2022/05/19 02:41:50.969, 130, 179, 158
2022/05/19 02:41:52.475, 110, 188, 143
2022/05/19 02:41:53.981, 130, 182, 140
2022/05/19 02:41:55.487, 133, 172, 142
2022/05/19 02:41:56.993, 125, 181, 138
2022/05/19 02:41:58.498, 118, 178, 145
2022/05/19 02:42:00.004, 130, 187, 148
2022/05/19 02:42:01.510, 137, 176, 156
2022/05/19 02:42:03.015, 133, 169, 151
2022/05/19 02:42:04.521, 128, 176, 153
2022/05/19 02:42:06.027, 124, 175, 145
2022/05/19 02:42:07.533, 117, 196, 156
2022/05/19 02:42:09.039, 132, 176, 177
2022/05/19 02:42:10.545, 124, 165, 149
2022/05/19 02:42:12.051, 120, 176, 161
2022/05/19 02:42:13.557, 122, 177, 156
2022/05/19 02:42:15.062, 137, 182, 158
2022/05/19 02:42:16.569, 117, 196, 151
2022/05/19 02:42:18.074, 136, 176, 156
2022/05/19 02:42:19.580, 137, 180, 151
