time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/05/19 11:53:54.477, 84, 96, 71
2022/05/19 11:53:55.981, 86, 112, 85
2022/05/19 11:53:57.485, 77, 114, 76
2022/05/19 11:53:58.988, 96, 88, 88
2022/05/19 11:54:00.491, 99, 97, 81
2022/05/19 11:54:01.994, 96, 80, 84
2022/05/19 11:54:03.497, 85, 95, 92
2022/05/19 11:54:04.000, 92, 99, 88
2022/05/19 11:54:06.504, 96, 104, 94
2022/05/19 11:54:08.007, 89, 61, 97
2022/05/19 11:54:09.511, 97, 116, 82
2022/05/19 11:54:11.016, 92, 121, 97
2022/05/19 11:54:12.520, 82, 109, 80
2022/05/19 11:54:14.024, 91, 102, 63
2022/05/19 11:54:15.529, 101, 103, 80
2022/05/19 11:54:17.033, 68, 107, 86
2022/05/19 11:54:18.537, 104, 91, 56
2022/05/19 11:54:20.041, 85, 108, 89
2022/05/19 11:54:21.545, 83, 115, 67
2022/05/19 11:54:23.049, 70, 108, 74
2022/05/19 11:54:24.553, 69, 108, 83
2022/05/19 11:54:26.056, 79, 96, 72
2022/05/19 11:54:27.561, 107, 101, 84
2022/05/19 11:54:29.066, 86, 109, 93
2022/05/19 11:54:30.569, 77, 82, 93
2022/05/19 11:54:32.073, 99, 105, 77
2022/05/19 11:54:33.576, 84, 91, 82
2022/05/19 11:54:35.080, 105, 99, 95
2022/05/19 11:54:36.583, 73, 95, 98
2022/05/19 11:54:38.088, 74, 103, 103
2022/05/19 11:54:39.593, 86, 103, 97
2022/05/19 11:54:41.096, 77, 87, 84
2022/05/19 11:54:42.601, 111, 104, 75
2022/05/19 11:54:44.105, 87, 116, 95
2022/05/19 11:54:45.609, 83, 111, 70
2022/05/19 11:54:47.113, 82, 102, 85
2022/05/19 11:54:48.618, 92, 118, 106
2022/05/19 11:54:50.122, 78, 105, 79
2022/05/19 11:54:51.626, 94, 103, 92
2022/05/19 11:54:53.130, 90, 111, 90
2022/05/19 11:54:54.635, 77, 102, 119
2022/05/19 11:54:56.138, 80, 103, 57
2022/05/19 11:54:57.643, 101, 101, 79
2022/05/19 11:54:59.147, 76, 102, 88
2022/05/19 11:55:00.651, 95, 108, 87
2022/05/19 11:55:02.154, 87, 98, 74
2022/05/19 11:55:03.657, 97, 107, 82
2022/05/19 11:55:05.161, 97, 84, 66
2022/05/19 11:55:06.665, 117, 111, 85
2022/05/19 11:55:08.169, 96, 99, 66
2022/05/19 11:55:09.673, 91, 102, 85
2022/05/19 11:55:11.176, 83, 98, 63
2022/05/19 11:55:12.680, 73, 112, 83
2022/05/19 11:55:14.183, 70, 86, 77
2022/05/19 11:55:15.687, 90, 93, 97
2022/05/19 11:55:17.191, 68, 108, 62
2022/05/19 11:55:18.696, 129, 111, 97
2022/05/19 11:55:20.199, 79, 78, 94
2022/05/19 11:55:21.703, 80, 104, 63
2022/05/19 11:55:23.206, 80, 86, 55
2022/05/19 11:55:24.710, 95, 95, 87
2022/05/19 11:55:26.214, 99, 103, 97
2022/05/19 11:55:27.718, 98, 107, 78
2022/05/19 11:55:29.222, 73, 104, 88
2022/05/19 11:55:30.725, 67, 95, 80
2022/05/19 11:55:32.229, 71, 100, 75
2022/05/19 11:55:33.734, 87, 98, 113
2022/05/19 11:55:35.237, 90, 88, 83
2022/05/19 11:55:36.742, 118, 125, 74
2022/05/19 11:55:38.245, 99, 93, 90
2022/05/19 11:55:39.749, 105, 90, 83
2022/05/19 11:55:41.253, 65, 111, 87
2022/05/19 11:55:42.757, 76, 114, 94
2022/05/19 11:55:44.260, 79, 98, 79
2022/05/19 11:55:45.764, 86, 85, 93
2022/05/19 11:55:47.268, 90, 125, 72
2022/05/19 11:55:48.771, 78, 95, 87
2022/05/19 11:55:50.275, 102, 94, 89
2022/05/19 11:55:51.780, 93, 108, 93
2022/05/19 11:55:53.283, 77, 89, 64
2022/05/19 11:55:54.787, 86, 111, 81
2022/05/19 11:55:56.291, 93, 91, 118
2022/05/19 11:55:57.795, 101, 101, 75
2022/05/19 11:55:59.298, 84, 97, 89
