time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/05/18 22:36:24.395, 123, 164, 148
2022/05/18 22:36:25.901, 121, 171, 136
2022/05/18 22:36:27.407, 119, 165, 145
2022/05/18 22:36:28.913, 113, 171, 142
2022/05/18 22:36:30.419, 134, 146, 151
2022/05/18 22:36:31.925, 123, 156, 137
2022/05/18 22:36:33.431, 120, 172, 151
2022/05/18 22:36:34.937, 132, 175, 124
2022/05/18 22:36:36.443, 121, 169, 138
2022/05/18 22:36:37.949, 103, 169, 125
2022/05/18 22:36:39.455, 125, 169, 134
2022/05/18 22:36:40.961, 139, 168, 146
2022/05/18 22:36:42.467, 111, 168, 136
2022/05/18 22:36:43.973, 106, 178, 141
2022/05/18 22:36:45.479, 119, 162, 158
2022/05/18 22:36:46.985, 118, 184, 142
2022/05/18 22:36:48.491, 114, 160, 153
2022/05/18 22:36:49.996, 119, 149, 135
2022/05/18 22:36:51.502, 118, 151, 134
2022/05/18 22:36:53.008, 128, 153, 137
2022/05/18 22:36:54.514, 121, 162, 144
2022/05/18 22:36:56.020, 114, 164, 131
2022/05/18 22:36:57.526, 126, 176, 142
2022/05/18 22:36:59.031, 132, 170, 130
2022/05/18 22:37:00.537, 126, 185, 129
2022/05/18 22:37:02.043, 107, 165, 137
2022/05/18 22:37:03.548, 120, 183, 133
2022/05/18 22:37:05.054, 103, 153, 137
2022/05/18 22:37:06.560, 138, 175, 129
2022/05/18 22:37:08.066, 116, 159, 122
2022/05/18 22:37:09.572, 109, 171, 132
2022/05/18 22:37:11.078, 123, 171, 150
2022/05/18 22:37:12.584, 116, 159, 120
2022/05/18 22:37:14.089, 114, 184, 120
2022/05/18 22:37:15.595, 137, 174, 136
2022/05/18 22:37:17.101, 97, 162, 134
2022/05/18 22:37:18.607, 131, 174, 139
2022/05/18 22:37:20.112, 101, 172, 129
2022/05/18 22:37:21.618, 99, 183, 121
2022/05/18 22:37:23.123, 128, 156, 128
2022/05/18 22:37:24.630, 136, 163, 163
2022/05/18 22:37:26.135, 126, 162, 165
2022/05/18 22:37:27.641, 113, 162, 140
2022/05/18 22:37:29.147, 113, 168, 124
2022/05/18 22:37:30.653, 107, 180, 140
2022/05/18 22:37:32.159, 119, 183, 137
2022/05/18 22:37:33.665, 127, 154, 142
2022/05/18 22:37:35.170, 97, 174, 148
2022/05/18 22:37:36.676, 112, 172, 112
2022/05/18 22:37:38.182, 121, 170, 146
2022/05/18 22:37:39.688, 129, 168, 120
2022/05/18 22:37:41.194, 114, 157, 123
2022/05/18 22:37:42.700, 113, 191, 131
2022/05/18 22:37:44.206, 136, 158, 147
2022/05/18 22:37:45.712, 108, 168, 120
2022/05/18 22:37:47.218, 119, 173, 125
2022/05/18 22:37:48.724, 143, 169, 134
2022/05/18 22:37:50.230, 122, 175, 130
2022/05/18 22:37:51.736, 127, 200, 115
